makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelmain,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
4,11,1,1,1,1,561,0,0,1,41,3,34,3,38749,5,2,4,477.72058105,1,1,0,1,0,1,0
9,91,1,1,2,2,561,0,1,1,41,3,34,1,38750,4,2,8,477.72058105,1,1,0,9,0,1,0
0,11,1,1,1,1,561,1,0,1,41,3,34,1,38751,4,2,8,477.72058105,1,1,0,0,0,1,0
9,91,2,1,3,3,559,1,1,1,41,3,34,0,38752,4,2,8,502.53521729,4,1,0,9,0,1,0
9,91,1,1,2,2,559,0,1,1,41,3,34,2,38753,5,2,8,502.53521729,1,1,0,9,0,1,0
9,91,1,2,1,1,559,0,1,1,41,3,34,4,38754,5,2,6,502.53521729,1,1,0,9,0,1,0
9,91,2,1,1,1,559,0,1,1,41,3,34,2,38755,5,2,8,502.53521729,1,1,0,9,0,1,0
9,91,3,1,3,1,559,0,1,1,41,3,34,2,38756,4,2,8,502.53521729,1,1,0,9,0,1,0
9,91,1,1,1,1,559,0,1,1,41,3,34,1,38757,5,2,8,502.53521729,1,1,0,9,0,1,0
9,91,1,1,1,1,559,0,0,1,41,3,34,1,38758,5,2,6,502.53521729,1,1,0,9,0,1,0
9,91,1,1,2,2,559,0,0,1,41,3,34,0,38759,4,2,8,502.53521729,1,1,0,9,0,1,0
3,11,1,1,1,1,559,0,1,1,41,3,34,2,38760,5,2,8,502.53521729,1,1,0,1,0,1,0
9,91,1,1,1,1,559,0,1,1,41,3,34,2,38761,4,4,8,502.53521729,1,1,0,9,0,1,0
9,91,1,2,1,1,559,1,1,1,41,3,34,3,38762,5,2,4,502.53521729,1,1,0,9,0,1,0
3,11,1,1,1,1,559,0,1,1,41,3,34,2,38763,5,2,6,502.53521729,1,1,0,1,0,1,0
0,41,1,1,2,2,567,0,0,1,41,1,34,1,38764,4,2,8,480.94918823,1,1,0,0,0,1,0
0,11,1,1,1,1,567,0,1,1,41,1,34,1,38765,4,2,6,480.94918823,1,1,0,0,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,3,38766,5,2,6,480.94918823,1,1,0,9,0,1,0
9,91,1,1,2,1,567,0,1,1,41,1,34,2,38767,4,2,8,480.94918823,1,1,0,9,0,1,0
1,11,1,1,1,1,567,0,0,1,41,1,34,0,38768,4,2,8,480.94918823,1,1,0,1,0,1,0
0,11,1,1,1,1,567,0,1,1,41,1,34,1,38769,3,2,8,480.94918823,1,1,0,0,0,1,0
2,11,1,1,1,1,567,0,1,1,41,1,34,1,38770,3,2,8,480.94918823,1,1,0,1,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,2,38771,4,2,6,480.94918823,9999,1,0,9,0,1,1
3,11,1,1,3,3,567,0,1,1,41,1,34,0,38772,3,2,8,480.94918823,1,1,0,1,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,3,38773,4,2,6,480.94918823,1,1,0,9,0,1,0
1,11,2,1,1,1,567,0,1,1,41,1,34,1,38774,3,2,8,480.94918823,1,1,0,1,0,1,0
3,42,1,1,1,1,567,0,1,1,41,1,34,3,38775,5,2,6,480.94918823,1,1,0,1,0,1,0
9,91,1,1,1,1,567,0,0,1,41,1,34,2,38776,4,2,6,480.94918823,1,1,0,9,0,1,0
0,11,1,1,3,1,567,0,1,1,41,1,34,1,38777,4,2,6,480.94918823,1,1,0,0,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,2,38778,4,2,8,480.94918823,1,1,0,9,0,1,0
9,91,1,1,1,1,567,0,0,1,41,1,34,3,38779,3,2,8,480.94918823,1,1,0,9,0,1,0
9999,9999,1,9999,1,1,567,9999,1,1,41,1,34,2,38780,4,2,6,480.94918823,1,1,0,9999,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,1,38781,5,2,6,480.94918823,1,1,0,9,0,1,0
9,91,1,1,1,1,567,0,1,1,41,1,34,2,38782,4,6,8,480.94918823,1,1,0,9,0,1,0
9999,9999,1,9999,1,1,567,9999,1,1,41,1,34,2,38783,3,6,6,480.94918823,1,1,0,9999,0,1,0
3,11,1,1,1,1,567,0,1,1,41,1,34,3,38784,4,2,8,480.94918823,1,1,0,1,0,1,0
9,91,3,1,3,3,566,0,0,1,41,1,34,2,38785,4,2,7,969.0032959,1,3,0,9,0,1,0
9,91,1,1,3,3,566,0,0,1,41,1,34,2,38786,5,2,7,969.0032959,1,3,0,9,0,1,0
0,42,3,1,3,3,566,1,0,1,41,1,34,1,38787,2,6,1,969.0032959,1,1,0,0,0,1,0
9,91,1,1,3,3,566,0,1,1,41,1,34,0,38788,4,2,8,969.0032959,1,1,0,9,0,1,0
9,91,3,1,3,1,566,0,0,1,41,1,34,2,38789,4,2,8,969.0032959,1,3,0,9,0,1,0
9999,41,1,2,3,1,566,0,0,1,41,1,34,2,38790,5,2,6,969.0032959,1,1,0,9999,0,1,0
9,91,3,1,3,3,566,0,0,1,41,1,34,2,38791,4,2,8,969.0032959,1,1,0,9,0,1,0
1,11,2,1,2,2,566,0,1,4,41,1,34,0,38792,2,5,8,969.0032959,1,1,0,1,0,1,0
9,91,1,1,2,2,566,0,0,1,41,1,34,1,38793,5,2,7,969.0032959,1,3,0,9,0,1,0
9,91,3,1,3,3,566,0,0,3,41,1,34,3,38794,5,2,7,969.0032959,1,1,0,9,0,1,0
9,91,1,1,3,3,566,0,1,1,41,1,34,0,38795,4,2,6,969.0032959,1,1,0,9,0,1,0
3,13,1,2,3,3,566,0,1,1,41,1,34,2,38796,5,2,6,969.0032959,1,1,1,1,0,1,0
9,91,1,1,3,3,566,0,1,1,41,1,34,2,38797,4,2,8,969.0032959,1,1,0,9,0,1,0
9,91,3,1,3,3,566,0,0,3,41,1,34,1,38798,4,2,8,969.0032959,1,1,0,9,0,1,0
9,91,1,2,1,1,566,0,0,3,41,1,34,5,38799,5,2,6,969.0032959,1,1,0,9,0,1,1
9,91,2,1,3,3,566,0,0,4,41,1,34,1,38800,3,2,8,969.0032959,1,1,0,9,0,1,0
0,11,3,1,1,1,566,0,0,1,41,1,34,2,38801,5,2,8,969.0032959,1,1,0,0,0,1,1
0,11,2,1,1,1,566,0,1,1,41,1,34,2,38802,3,6,8,969.0032959,1,1,1,0,0,0,0
9,91,3,1,3,3,566,0,0,1,41,1,34,2,38803,4,2,8,969.0032959,1,1,0,9,0,1,0
1,31,2,1,3,3,566,0,0,1,41,1,34,0,38804,2,3,8,969.0032959,1,1,0,1,0,1,0
1,11,3,1,2,2,566,0,1,1,41,1,34,2,38805,4,2,8,969.0032959,1,1,0,1,0,1,0
4,11,3,1,1,1,566,0,1,1,41,1,34,2,38806,4,2,8,969.0032959,1,1,0,1,0,1,0
9,91,2,1,1,1,566,0,1,1,41,1,34,1,38807,3,6,8,969.0032959,1,1,0,9,0,1,0
9,91,3,1,3,3,566,0,0,1,41,1,34,1,38808,4,2,8,969.0032959,1,1,0,9,0,1,0
9,91,1,2,1,1,566,0,0,1,41,1,34,2,38809,5,2,6,969.0032959,1,1,1,9,0,1,0
9,91,1,2,2,2,566,0,1,1,41,1,34,2,38810,5,2,6,969.0032959,1,1,1,9,0,1,0
4,11,2,1,1,1,566,0,1,1,41,1,34,2,38811,4,2,8,969.0032959,1,1,0,1,0,1,0
9,91,1,1,1,1,566,0,0,1,41,1,34,3,38812,4,2,8,969.0032959,1,1,0,9,0,1,0
0,11,1,1,2,2,566,0,0,3,41,1,34,2,38813,4,2,6,969.0032959,1,1,1,0,0,1,1
9,91,3,1,3,3,566,0,0,1,41,1,34,2,38814,4,2,8,969.0032959,1,1,0,9,0,1,0
9,91,1,1,1,1,561,0,1,1,41,4,34,2,38815,4,5,8,477.72058105,1,1,0,9,0,1,0
0,11,1,1,3,3,561,0,0,1,41,4,34,1,38816,3,2,8,477.72058105,4,1,0,0,0,1,0
9,91,1,1,1,1,561,0,1,1,41,4,34,2,38817,5,2,7,477.72058105,1,3,0,9,0,1,0
9,91,1,1,1,1,561,0,0,1,41,4,34,1,38818,4,2,8,477.72058105,1,3,0,9,0,1,0
9,91,1,2,1,1,561,0,1,1,41,4,34,2,38819,5,2,6,477.72058105,1,1,0,9,0,1,0
9,91,1,1,1,1,561,0,1,1,41,4,34,3,38820,5,2,6,477.72058105,1,1,0,9,0,1,0
3,11,1,2,1,4,561,0,1,1,41,4,34,2,38821,5,2,6,477.72058105,1,1,0,1,0,1,0
9,91,1,1,1,1,561,0,0,1,41,4,34,5,38822,5,2,6,477.72058105,1,1,0,9,0,1,0
9,91,1,3,1,1,561,0,1,1,41,4,34,2,38823,5,2,6,477.72058105,1,1,0,9,0,1,0
9,91,1,1,1,1,561,0,1,1,41,4,34,2,38824,5,1,6,477.72058105,1,1,0,9,0,1,0
9,91,1,1,1,1,561,0,0,1,41,4,34,2,38825,4,2,8,477.72058105,4,1,0,9,0,1,0
9,91,1,1,2,2,561,0,0,1,41,4,34,0,38826,5,2,8,477.72058105,1,1,0,9,0,1,0
9,91,1,1,1,1,561,0,0,1,41,4,34,2,38827,4,2,8,477.72058105,1,1,0,9,0,1,0
0,11,1,1,1,1,561,0,1,1,41,4,34,2,38828,4,2,8,477.72058105,1,1,0,0,0,1,0
9,91,1,2,2,2,561,0,1,1,41,4,34,2,38829,5,2,6,477.72058105,1,3,0,9,0,1,0
1,11,1,1,3,3,561,0,1,1,41,4,34,3,38830,5,2,6,477.72058105,1,1,0,1,0,1,0
1,11,1,1,2,2,561,1,1,1,41,4,34,2,38831,3,2,8,477.72058105,1,1,0,1,0,1,0
9999,31,1,1,2,2,561,0,1,1,41,4,34,1,38832,3,5,8,477.72058105,1,1,0,9999,0,1,0
9,91,1,1,2,2,561,1,0,1,41,4,34,1,38833,4,2,8,477.72058105,1,5,0,9,0,1,0
9,91,1,1,2,2,561,1,0,1,41,4,34,3,38834,4,2,6,477.72058105,1,1,0,9,0,1,0
9,91,1,1,2,2,568,0,0,1,41,1,34,0,38835,5,2,8,464.46676636,1,3,0,9,0,1,0
9,91,1,1,3,1,568,0,1,1,41,1,34,2,38836,5,5,8,464.46676636,1,1,0,9,0,1,0
1,11,1,1,1,1,568,1,0,1,41,1,34,0,38837,4,2,8,464.46676636,1,3,0,1,0,1,0
3,11,1,2,1,1,568,0,0,1,41,1,34,4,38838,5,2,6,464.46676636,1,1,0,1,0,1,0
9,91,1,1,1,1,568,0,1,1,41,1,34,1,38839,4,2,8,464.46676636,1,1,0,9,0,1,0
0,11,1,1,1,1,568,0,1,1,41,1,34,2,38840,3,6,2,464.46676636,1,3,0,0,0,1,0
9,91,1,1,1,1,568,0,1,1,41,1,34,3,38841,5,2,6,464.46676636,1,1,0,9,0,1,1
0,11,1,1,1,1,568,0,1,1,41,1,34,3,38842,4,2,8,464.46676636,1,1,0,0,0,1,0
1,11,1,1,1,1,568,0,0,1,41,1,34,1,38843,4,2,8,464.46676636,1,1,0,1,0,1,0
9,91,1,2,1,1,568,0,1,1,41,1,34,2,38844,5,2,6,464.46676636,1,3,0,9,0,1,0
9,91,1,1,1,1,568,0,0,1,41,1,34,2,38845,5,2,6,464.46676636,1,3,0,9,0,1,0
9,91,1,1,1,1,568,0,1,1,41,1,34,4,38846,5,2,6,464.46676636,1,3,0,9,0,1,0
9,91,1,1,1,1,568,0,1,1,41,1,34,2,38847,4,6,8,464.46676636,1,1,0,9,0,1,0
9,91,1,1,2,2,568,0,0,1,41,1,34,1,38848,5,2,8,464.46676636,1,3,0,9,0,1,0
9,91,1,1,2,2,568,0,0,1,41,1,34,1,38849,5,2,6,464.46676636,1,3,0,9,0,1,0
1,11,1,1,3,1,568,0,1,1,41,1,34,1,38850,2,6,8,464.46676636,1,1,0,1,0,1,1
9,91,1,1,2,2,568,0,0,1,41,1,34,1,38851,5,2,7,464.46676636,1,3,1,9,0,0,0
9,91,1,1,1,1,568,0,1,1,41,1,34,1,38852,4,2,8,464.46676636,1,1,0,9,0,1,0
9,91,1,1,2,2,568,0,1,1,41,1,34,1,38853,4,1,8,464.46676636,1,3,0,9,0,1,0
9,91,1,2,1,1,568,0,1,1,41,1,34,2,38854,5,2,6,464.46676636,1,1,0,9,0,1,0
0,13,1,1,3,1,564,0,0,1,41,3,34,0,38855,2,6,8,488.8125,1,1,0,0,0,0,1
0,21,1,1,3,3,564,0,1,1,41,3,34,2,38856,3,6,8,488.8125,1,1,0,0,0,1,0
0,21,1,1,3,3,564,1,0,1,41,3,34,1,38857,2,6,1,488.8125,1,3,0,0,0,1,0
0,13,1,1,3,2,564,0,1,1,41,3,34,0,38858,3,5,8,488.8125,1,1,0,0,0,1,1
0,11,1,1,1,1,564,0,0,1,41,3,34,3,38859,5,2,8,488.8125,1,1,0,0,0,0,1
0,11,1,1,2,2,564,1,0,1,41,3,34,2,38860,4,2,6,488.8125,1,3,0,0,0,0,1
0,11,1,1,2,1,564,1,1,1,41,3,34,2,38861,3,5,8,488.8125,1,1,0,0,0,1,1
4,11,1,1,2,2,564,0,1,1,41,3,34,2,38862,4,2,8,488.8125,1,1,0,1,0,1,0
1,11,1,1,1,3,564,1,1,1,41,3,34,1,38863,3,5,8,488.8125,1,3,0,1,0,1,0
1,11,1,1,2,1,564,0,1,1,41,3,34,2,38864,4,2,8,488.8125,1,1,0,1,0,1,1
1,11,1,1,1,1,564,0,1,1,41,3,34,2,38865,4,6,8,488.8125,1,1,0,1,0,1,0
9999,9999,1,9999,1,1,564,9999,1,1,41,3,34,1,38866,5,2,8,488.8125,1,3,0,9999,0,1,0
0,32,2,1,3,3,564,1,0,1,41,3,34,1,38867,1,6,1,488.8125,0,1,0,0,0,0,1
1,11,1,1,1,1,564,0,0,1,41,3,34,2,38868,4,2,8,488.8125,1,1,0,1,0,1,0
0,11,1,1,3,1,564,1,1,1,41,3,34,2,38869,3,6,8,488.8125,1,1,0,0,0,1,1
9,91,1,1,3,1,564,0,1,1,41,3,34,2,38870,3,5,8,488.8125,1,1,0,9,0,1,0
9999,9999,1,9999,1,1,564,9999,1,1,41,3,34,2,38871,3,2,8,488.8125,1,1,0,9999,0,0,1
1,31,2,1,3,3,569,0,1,1,41,1,34,2,38872,1,6,2,458.06427002,0,1,0,1,1,0,1
0,41,2,1,3,3,569,0,0,1,41,1,34,2,38873,3,5,8,458.06427002,1,1,0,0,0,0,1
0,42,2,1,1,1,569,1,0,1,41,1,34,0,38874,1,6,1,458.06427002,1,1,0,0,0,0,1
0,42,2,3,3,3,569,0,0,1,41,1,34,2,38875,1,5,1,458.06427002,1,1,0,0,1,0,1
1,13,2,3,4,1,569,0,1,5,41,1,34,1,38876,1,5,1,458.06427002,4,1,0,1,0,0,1
1,42,1,1,1,1,569,0,0,1,41,1,34,2,38877,2,5,1,458.06427002,1,1,0,1,1,0,1
1,21,3,1,1,1,569,1,1,1,41,1,34,1,38878,3,6,8,458.06427002,1,1,0,1,1,0,1
0,11,5,1,1,1,569,1,1,5,41,1,34,1,38879,1,6,2,458.06427002,4,1,0,0,0,0,1
4,41,5,1,1,1,569,0,1,5,41,1,34,1,38880,1,5,3,458.06427002,1,1,0,1,0,0,1
0,41,2,3,1,1,569,0,1,1,41,1,34,0,38881,1,6,1,458.06427002,0,1,0,0,0,0,1
0,41,1,1,1,1,569,0,0,1,41,1,34,2,38882,3,5,7,458.06427002,1,1,1,0,0,0,0
1,41,5,3,1,1,569,0,0,5,41,1,34,2,38883,1,6,3,458.06427002,4,1,1,1,0,1,0
9999,9999,4,9999,3,1,569,9999,0,1,41,1,34,1,38884,1,6,1,458.06427002,0,1,1,9999,0,0,0
0,12,3,3,4,1,569,0,0,1,41,1,34,1,38885,2,5,8,458.06427002,1,1,0,0,1,0,0
1,13,1,2,1,1,570,0,1,1,41,1,34,1,38886,5,2,6,471.83334351,1,1,0,1,0,1,0
9,91,1,1,1,1,570,0,0,1,41,1,34,2,38887,4,2,6,471.83334351,4,1,0,9,0,1,0
9,91,1,1,3,3,570,0,1,1,41,1,34,1,38888,5,1,6,471.83334351,9999,1,0,9,0,1,0
0,32,3,1,1,1,570,1,1,1,41,1,34,2,38889,3,5,8,471.83334351,1,1,0,0,0,1,0
9,91,1,2,1,1,570,0,1,1,41,1,34,3,38890,5,2,6,471.83334351,1,1,0,9,0,1,0
9999,9999,1,9999,3,3,570,9999,1,1,41,1,34,0,38891,3,5,8,471.83334351,1,1,0,9999,0,1,0
0,31,1,1,1,1,570,0,1,1,41,1,34,2,38892,5,2,8,471.83334351,1,1,0,0,0,0,1
0,41,3,1,3,1,570,0,1,1,41,1,34,2,38893,5,2,8,471.83334351,1,1,0,0,0,1,0
1,11,1,1,1,1,570,1,1,1,41,1,34,4,38894,3,6,1,471.83334351,1,1,0,1,0,0,1
0,41,2,2,1,1,570,0,1,1,41,1,34,1,38895,4,2,8,471.83334351,2,1,0,0,0,1,0
0,41,5,1,1,1,570,0,1,5,41,1,34,1,38896,3,5,8,471.83334351,1,1,1,0,0,0,1
6,41,1,1,1,1,570,0,1,1,41,1,34,4,38897,5,6,6,471.83334351,1,1,0,1,0,1,0
9,91,1,2,1,1,570,0,1,1,41,1,34,3,38898,5,2,5,471.83334351,1,1,0,9,0,1,0
0,41,5,3,3,1,569,0,0,5,41,1,34,1,38899,1,6,3,458.06427002,0,1,0,0,1,0,1
3,61,5,1,1,1,567,0,1,1,41,2,34,2,38900,2,5,1,480.94918823,1,1,0,1,0,1,0
0,11,3,1,3,1,567,0,1,1,41,2,34,2,38901,2,5,2,480.94918823,1,1,0,0,0,1,0
0,11,3,1,3,1,567,0,1,1,41,2,34,2,38902,3,6,8,480.94918823,1,1,0,0,0,1,0
0,13,8,0,3,1,567,9,1,1,41,2,34,0,38903,1,6,1,480.94918823,0,1,0,0,0,0,1
1,11,2,1,3,3,567,0,1,1,41,2,34,4,38904,1,5,1,480.94918823,0,1,1,1,0,0,0
4,13,5,1,3,1,567,0,1,1,41,2,34,0,38905,1,6,3,480.94918823,1,1,0,1,0,1,1
0,11,3,1,1,1,567,0,1,1,41,2,34,2,38906,4,5,1,480.94918823,1,1,1,0,0,0,1
2,32,2,1,3,1,567,0,1,1,41,2,34,1,38907,1,5,1,480.94918823,5,1,0,1,0,0,1
9999,9999,2,9999,1,3,567,9999,1,1,41,2,34,1,38908,2,5,1,480.94918823,4,1,1,9999,0,1,0
1,11,1,1,3,1,567,0,1,1,41,2,34,4,38909,2,6,8,480.94918823,1,1,0,1,1,0,1
4,32,2,1,1,1,567,1,0,7,41,2,34,1,38910,1,5,2,480.94918823,5,1,0,1,0,0,1
0,12,5,0,3,1,567,9,0,7,41,2,34,0,38911,1,6,3,480.94918823,4,1,0,0,0,0,1
1,42,3,1,1,1,567,0,0,1,41,2,34,2,38912,3,5,8,480.94918823,0,1,1,1,0,0,1
0,11,1,2,3,1,567,1,1,1,41,2,34,2,38913,5,2,6,480.94918823,1,1,0,0,0,1,0
0,11,1,1,3,1,567,0,1,1,41,2,34,0,38914,2,5,8,480.94918823,1,1,0,0,0,1,0
0,31,1,1,3,1,567,0,1,1,41,2,34,3,38915,4,2,1,480.94918823,1,1,0,0,0,1,0
9,91,1,1,1,1,567,0,1,1,41,2,34,2,38916,4,6,8,480.94918823,1,1,0,9,0,1,1
1,61,2,1,3,1,567,0,1,1,41,2,34,1,38917,2,5,1,480.94918823,1,1,1,1,0,0,0
4,13,5,1,2,1,567,0,0,1,41,2,34,2,38918,2,6,1,480.94918823,4,1,0,1,0,0,1
1,71,2,1,1,1,567,0,1,1,41,2,34,2,38919,2,6,2,480.94918823,1,1,0,1,0,1,0
1,11,1,0,3,1,567,9,1,1,41,2,34,1,38920,3,2,8,480.94918823,4,1,0,1,0,1,0
0,13,3,1,2,2,567,0,1,1,41,2,34,2,38921,3,5,8,480.94918823,4,1,0,0,0,1,1
4,11,2,1,3,1,567,1,1,1,41,2,34,2,38922,2,6,2,480.94918823,1,1,0,1,0,0,1
9,91,3,1,1,1,560,0,1,3,41,2,34,2,38923,4,2,8,526.55084229,1,1,0,9,0,1,0
1,11,1,1,1,1,560,0,1,3,41,2,34,2,38924,5,2,6,526.55084229,1,1,0,1,0,1,0
1,11,3,1,1,1,560,0,0,1,41,2,34,2,38925,4,2,8,526.55084229,1,1,0,1,0,1,0
9,91,3,1,1,1,560,0,0,1,41,2,34,1,38926,3,2,8,526.55084229,4,1,0,9,0,1,0
3,11,1,2,1,1,560,0,1,1,41,2,34,5,38927,5,2,8,526.55084229,1,1,0,1,0,1,0
0,11,3,1,1,1,560,0,0,3,41,2,34,5,38928,3,2,1,526.55084229,1,1,0,0,0,1,0
9,91,3,1,1,1,560,0,0,1,41,2,34,1,38929,4,2,8,526.55084229,1,1,0,9,0,1,0
9,91,1,1,1,1,560,0,0,1,41,2,34,3,38930,5,2,6,526.55084229,1,1,0,9,0,1,0
0,11,3,1,1,1,560,0,1,1,41,2,34,1,38931,4,2,8,526.55084229,1,1,0,0,0,1,0
0,11,1,1,1,1,560,0,1,1,41,2,34,0,38932,4,2,6,526.55084229,1,1,0,0,0,1,0
9,91,1,1,1,1,560,0,0,1,41,2,34,6,38933,4,2,8,526.55084229,1,1,0,9,0,1,0
4,11,1,1,1,1,560,0,0,1,41,2,34,3,38934,5,2,7,526.55084229,1,1,0,1,0,1,0
5,11,1,1,1,1,565,0,1,1,41,1,34,3,38935,5,2,8,572.89825439,1,1,0,1,0,1,0
1,11,1,1,1,1,565,0,1,1,41,1,34,1,38936,4,2,8,572.89825439,1,1,0,1,0,1,0
0,11,1,1,1,1,565,0,1,1,41,1,34,2,38937,4,2,8,572.89825439,1,1,0,0,0,1,0
0,11,1,1,1,1,565,0,1,1,41,1,34,3,38938,5,2,6,572.89825439,1,1,0,0,0,1,0
9,91,1,2,1,1,565,0,1,1,41,1,34,3,38939,5,2,6,572.89825439,1,1,0,9,0,1,0
9,91,1,1,1,1,565,0,1,1,41,1,34,1,38940,5,2,8,572.89825439,1,1,0,9,0,1,0
3,11,5,1,3,1,565,0,1,1,41,1,34,1,38941,4,5,8,572.89825439,1,1,0,1,0,1,0
1,11,1,1,1,1,565,0,1,1,41,1,34,1,38942,4,2,6,572.89825439,1,1,0,1,0,1,0
9999,42,1,1,1,1,565,1,0,1,41,1,34,2,38943,2,2,8,572.89825439,0,1,0,9999,0,0,1
3,11,3,1,1,1,565,0,1,1,41,1,34,1,38944,3,2,8,572.89825439,1,1,0,1,0,1,0
9,91,1,1,2,2,565,0,1,1,41,1,34,1,38945,5,2,8,572.89825439,1,1,0,9,0,1,0
1,11,2,1,3,1,565,1,1,1,41,1,34,0,38946,3,2,8,572.89825439,1,2,0,1,0,0,1
0,11,1,1,1,1,565,1,1,1,41,1,34,1,38947,3,6,8,572.89825439,4,1,0,0,0,1,0
9,91,1,2,1,1,565,0,1,1,41,1,34,6,38948,5,2,8,572.89825439,1,1,0,9,1,0,0
9,91,3,1,1,1,565,0,1,1,41,1,34,4,38949,5,2,8,572.89825439,1,1,0,9,0,1,0
0,11,1,1,1,1,565,0,1,1,41,1,34,2,38950,5,2,6,572.89825439,1,1,0,0,0,1,0
9,91,1,1,3,1,569,0,1,1,41,2,34,3,38951,5,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38952,5,2,6,458.06427002,1,1,0,9,0,0,1
9,91,1,1,2,2,569,0,1,1,41,2,34,0,38953,5,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,2,1,1,569,0,1,1,41,2,34,3,38954,4,2,6,458.06427002,1,1,0,9,1,1,0
1,12,1,1,1,1,569,0,1,1,41,2,34,2,38955,4,2,8,458.06427002,1,1,0,1,0,1,0
9999,31,1,1,1,1,569,1,1,1,41,2,34,7,38956,5,2,6,458.06427002,1,3,0,9999,0,0,1
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38957,4,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38958,5,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,3,38959,5,2,4,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,4,38960,5,2,6,458.06427002,1,1,0,9,0,1,0
9,91,1,2,1,1,569,0,1,1,41,2,34,1,38961,5,2,6,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,3,38962,5,2,6,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,3,38963,5,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,2,1,1,569,0,1,1,41,2,34,2,38964,4,9999,8,458.06427002,1,1,0,9,0,1,0
9,91,1,2,1,1,569,0,1,1,41,2,34,2,38965,5,2,6,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38966,5,2,6,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38967,4,2,8,458.06427002,1,1,0,9,0,1,0
9,91,1,1,1,1,569,0,1,1,41,2,34,2,38968,5,2,6,458.06427002,1,1,0,9,0,1,0
0,31,1,1,1,1,566,0,0,1,41,2,34,1,38969,3,2,1,466.0536499,1,1,0,0,0,1,0
0,31,1,1,1,1,566,0,0,1,41,2,34,1,38970,3,2,1,466.0536499,1,1,0,0,0,1,0
0,13,1,1,1,1,566,0,1,1,41,2,34,1,38971,3,6,8,466.0536499,1,1,0,0,0,1,0
0,13,2,1,1,1,566,0,1,1,41,2,34,2,38972,3,6,8,466.0536499,1,1,0,0,0,1,0
0,13,3,1,1,1,566,0,1,1,41,2,34,2,38973,2,6,8,466.0536499,1,1,0,0,0,1,0
0,13,1,1,1,1,566,0,1,1,41,2,34,0,38974,2,5,8,466.0536499,9999,1,0,0,0,1,0
9,91,1,1,1,1,566,0,0,1,41,2,34,1,38975,3,2,1,466.0536499,1,1,0,9,0,1,0
0,41,1,1,1,1,566,0,0,1,41,2,34,0,38976,2,5,1,466.0536499,1,1,0,0,0,1,0
0,13,2,0,3,1,566,9,0,1,41,2,34,0,38977,1,5,1,466.0536499,0,1,1,0,0,0,0
0,31,1,1,1,1,566,0,0,1,41,2,34,3,38978,4,2,1,466.0536499,1,1,0,0,0,1,0
0,13,1,1,1,1,566,0,1,1,41,2,34,3,38979,4,2,6,466.0536499,1,1,0,0,0,1,0
1,13,5,1,1,1,566,0,1,1,41,2,34,1,38980,1,5,3,466.0536499,1,1,0,1,0,1,0
0,31,1,1,1,1,566,0,0,1,41,2,34,4,38981,1,5,1,466.0536499,0,1,0,0,0,1,0
0,31,1,0,1,1,566,9,0,1,41,2,34,0,38982,2,5,1,466.0536499,1,1,0,0,0,1,0
0,13,2,1,1,1,566,0,0,1,41,2,34,0,38983,1,6,1,466.0536499,1,1,0,0,0,1,0
0,31,1,1,1,1,569,0,1,1,41,3,34,3,38984,3,6,8,505.56726074,1,1,0,0,0,1,0
9,91,1,1,1,1,569,0,0,1,41,3,34,0,38985,3,5,8,505.56726074,3,1,0,9,0,0,1
0,31,1,1,3,3,569,0,1,1,41,3,34,1,38986,2,6,8,505.56726074,1,1,0,0,0,1,0
1,11,5,1,3,1,569,0,0,1,41,3,34,0,38987,2,6,3,505.56726074,4,1,0,1,1,0,1
0,12,5,1,3,1,569,0,1,1,41,3,34,1,38988,1,6,3,505.56726074,1,1,0,0,0,1,0
1,21,5,1,1,1,569,0,0,1,41,3,34,1,38989,2,6,8,505.56726074,1,1,0,1,0,0,1
0,13,8,1,3,1,569,0,1,1,41,3,34,1,38990,2,6,1,505.56726074,4,1,0,0,0,0,1
9,91,1,1,1,1,569,0,1,1,41,3,34,2,38991,4,2,8,505.56726074,1,1,0,9,0,1,0
