Total_Energy,fg6,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calcium,Total_CHO,fg5,Total_Fat,Total_FoodIntake,Total_Iron,Total_Niacin,Total_Protein,Total_Riboflavin,Total_Thiamin,Total_VitaminA,Total_VitaminC,wgts,fg19,fg1,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,cu,fg2,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4
6763.2602539,0,190.80000305,1024.0899658,954.79003906,71,28,1,1,5,45.919998169,1172.4400635,0,116.58530426,3751.7099609,2334.3901367,77.900001526,255.36999512,3.2789738178,3.2537117004,1928.8099365,430.82998657,1321,0,1123.6999512,69.300003052,0,0,0,1236.1199951,1236.1199951,0,0,0,4,1123.6999512,0,0,82.900001526,94.099998474,84,10.100000381,0,0,0
7883.1196289,75.099998474,303.5,4116.9501953,3390.4299316,72,28,1,1,5,174.09999084,1449.8599854,0,95.379997253,6178.3500977,7696.7700195,81.989997864,305.75,7.6834344864,6.5748000145,8584.3203125,1595.539917,1321,0,1296.3000488,726.52001953,0,0,0,0,0,0,0,324.8999939,6,1186.3000488,0,0,18.700000763,42.900001526,31,11.899999619,0,0,110
1828.1900635,0,0,468.80999756,0,73,28,1,1,5,10.890000343,175.54000854,0,91.13999939,1007.5800171,420.6499939,22.440000534,76.13999939,1.2762999535,1.7816575766,825.33001709,95.779998779,1321,0,181.72000122,468.80999756,0,0,0,306.49002075,35.950000763,270.54000854,0,44.959999084,1,181.72000122,0,0,5.5999999046,0,0,0,0,0,0
5524.3999023,100.69999695,0,0,0,74,28,1,1,5,42.040000916,948.89996338,0,86.134796143,2088.2099609,704.84002686,60.670001984,237.27000427,2.0666298866,2.0199999809,436.32998657,0,1321,0,821.5,0,0,0,0,1115.7099609,0,1115.7099609,0,0,4,711.5,0,0,0,50.299999237,4.8000001907,45.5,0,0,110
2785.2199707,0,0,355.36999512,284.8999939,75,28,1,1,5,15.600000381,550.64996338,0,20.920000076,1400.5,407.36999512,43.569999695,98.189994812,0.86448800564,1.3644880056,196.39001465,48.540000916,1321,0,849.72003174,70.470001221,0,0,0,163.41000366,0,163.41000366,0,0,2.0000000298,524.20001221,0,0,0,32,32,0,0,258.67001343,66.849998474
6125.2700195,0,202.1000061,103.09999847,93.5,76,28,1,1,5,37.979999542,1205.0700684,0,54.869998932,2367.3200684,1164.4000244,48.82000351,201.83000183,1.9665280581,2.8400001526,760.07000732,120.29000092,1321,0,1414.8800049,9.6000003815,0,0,0,330.04000854,0,250.5,79.540000916,110.30000305,4,1272.0999756,0,0,4.5999999046,202.30000305,200,2.2999999523,0,0,142.77999878
11373.709961,0,378,594.83001709,594.83001709,77,28,1,1,5,84.040000916,2193.1499023,0,135.19960022,3780.7900391,3744.1201172,91.270004272,344.94998169,4.8577198982,6.6700000763,2497.5400391,646.0300293,1321,251.61999512,2265.25,0,0,0,0,165.58999634,165.58999634,0,0,0,9,2007.6800537,251.61999512,0,63.900001526,61.599998474,22,39.599998474,0,0,257.57000732
9142.3300781,20.899999619,40.799999237,520.30999756,271.3999939,78,28,1,1,5,44.650001526,1445.3299561,0,227.33349609,3858.1499023,1754.7301025,105.41999817,326.61999512,3.1705961227,5.331510067,1170.8599854,247.42001343,1321,0,1732.5999756,248.91000366,0,0,0,1282.7399902,314.72000122,968.02001953,0,120.5,6,1732.5999756,0,0,15.100000381,125.20000458,3.5,115.70000458,6,0,0
4338.3701172,86.400001526,0,875.40997314,127.63000488,79,28,1,1,5,38.930000305,767.89001465,0,79.770004272,2250.8398438,1355.2900391,50.069999695,136.6000061,3.0651111603,2.4287219048,2173.6499023,214.58999634,1321,0,637.04998779,747.77996826,0,0,0,51.090000153,41.290000916,9.8000001907,0,436.08999634,5,579.97998047,0,0,18.100000381,146.69999695,91.600006104,28.299999237,26.799999237,0,57.069999695
8983.4902344,14.399999619,0,863.39996338,299,80,28,1,1,5,64.830001831,1696.5400391,0,91.083602905,3967.7199707,2756.8999023,111.96000671,346.76998901,4.7195062637,6.7627663612,2748.0400391,252.19000244,1321,231.80000305,1936.2000732,564.40002441,0,0,0,813.22003174,104.88000488,708.34002686,0,0,7.6666666865,1711.9000244,231.80000305,0,10.699999809,98,70.599998474,5.1999998093,22.200000763,0,224.29998779
4976.3999023,0,133.30000305,65.800003052,58.799999237,81,28,1,1,5,25.790000916,947.37005615,0,69.550003052,1559.9799805,788.32000732,45.700000763,139.62998962,1.4547599554,3.011950016,279.57000732,10.409999847,1321,0,1085.4699707,7,0,0,0,222.30999756,222.30999756,0,0,0,2,1030.4699707,0,0,50,3.0999999046,0,3.0999999046,0,0,55
351.23690796,10.199999809,0,84.351425171,41.014080048,82,28,1,1,5,1.1900199652,79.470558167,0,0.58147001266,176.53163147,50.805648804,3.8622899055,7.009059906,0.065509997308,0.11133000255,21.654418945,10.140399933,1321,0,79.480201721,43.337348938,0,0,0,0,0,0,0,0,1,79.480201721,0,0,0,2.5,2.5,0,0,0,0
8432.8271484,0,48,6.3000001907,0,83,28,1,1,5,60.987560272,1604.8793945,0,73.790016174,2831.0288086,1351.2419434,111.45157623,337.16842651,1.8398300409,3.1173899174,1448.9295654,0.68484997749,1321,0,1720.6379395,6.3000001907,0,0,0,1030.3909912,19.590999603,0,1010.7999878,0,2.0000000596,1326.3000488,0,0,12.300000191,13.399999619,0,11.199999809,2.2000000477,0,394.3380127
1789.4400635,0,0,474.29998779,474.29998779,84,28,1,1,5,29.229999542,323,0,24.780000687,1306.9200439,1887.7301025,16.909999847,67.589996338,2.0899999142,0.9638800025,1814.4400635,298.8999939,1321,450.63000488,321.80999756,0,0,0,0,55.479999542,55.479999542,0,0,0,2,284.92999268,450.63000488,0,0,4.6999998093,0,4.6999998093,0,0,36.880001068
6974.3774414,12.800000191,9,648.56286621,0,85,28,1,1,5,39.901180267,1369.8217773,0,66.091041565,3181.5302734,1413.6920166,78.547279358,221.24154663,2.5025501251,2.1555900574,2790.199707,43.484298706,1321,0,1873.1999512,648.56286621,0,0,0,400.66757202,93.236000061,307.43157959,0,173.3999939,5,1873.1999512,0,0,0,63.900001526,47.200000763,10.600000381,6.0999999046,0,0
6767.3999023,0,0,14.5,0,86,28,1,1,5,55.909999847,1215.4499512,0,127.86000061,2196.7399902,1349.0400391,96.11000061,200.80000305,4.5845322609,10.54429245,2416.4299316,111.93999481,1321,0,1497.0400391,14.5,0,0,0,507.8999939,507.8999939,0,0,0,4,1017.039978,0,0,0,177.30000305,104,73.300003052,0,0,480
8315.6201172,21.399999619,231,139.22999573,88.080001831,87,28,1,1,5,46.229999542,1475.1199951,0,147.66999817,2837.3500977,1544.8599854,85.730003357,270.10998535,3.1177172661,6.2800426483,2196.369873,132.33000183,1321,0,1555.2600098,51.150001526,137.69999695,137.69999695,0,646.16003418,221.6499939,424.51000977,0,0,4,1499.6600342,0,0,5.1999998093,101.40000153,10.199999809,75.599998474,15.600000381,0,55.599998474
2390.8100586,10.199999809,0,0,0,88,28,1,1,5,8.2700004578,379.58999634,0,67.614395142,924.9699707,187.47000122,17.430000305,65.669998169,0.77758002281,0.51999998093,415.8999939,0.63999998569,1321,0,603.84997559,0,0,0,0,282.92001343,0,282.92001343,0,0,1,603.84997559,0,0,0,28,4.4000000954,23.600000381,0,0,0
8427.1699219,6.0999999046,0,308.03997803,288.13998413,89,28,1,1,5,44.399997711,1490.4399414,317.3999939,162.8638916,3602.1799316,2187.7399902,77.379997253,248.71000671,3.398900032,4.9595999718,1211.7600098,441.95001221,1321,249.33000183,1418.4799805,19.900001526,699.29998779,0,699.29998779,571.32995605,71.779998779,499.54998779,0,0,6,1243.6199951,249.33000183,0,10,22.200000763,3.9000000954,18.299999237,0,0,174.86000061
8680.3300781,5.4000000954,0,28.5,0,90,28,1,1,5,31.010000229,1764.9700928,0,45.463100433,3687.2199707,1051.0799561,115.79000092,301.88000488,2.3231201172,3.1537001133,420.61999512,1.3199999332,1321,0,2176.1999512,28.5,0,0,0,1392.0200195,1392.0200195,0,0,0,12,2176.1999512,0,0,20.299999237,64.800003052,3.0999999046,61.700000763,0,0,0
11104.379883,224.69999695,170.19999695,633.58996582,427.67999268,368,29,1,1,10,72.009994507,2005.7700195,0,191.771698,4306.199707,3238.1401367,106.62000275,336.5,5.0836057663,6.0337700844,2277.0500488,258.81997681,1487.25,0,2147.9599609,205.91000366,103.69999695,103.69999695,0,785.95001221,365.65997314,420.29000854,0,114.69999695,4,1711.5400391,0,0,64,61.399997711,1.7000000477,31.199998856,28.5,0,436.42001343
8844.6894531,57.599998474,0,114.8500061,40.650001526,369,29,1,1,10,46.38999939,1494.3100586,0,194.69000244,4472.8500977,2384.2399902,82.220001221,276.61999512,4.5702500343,5.6199998856,2220.3898926,151.38000488,1487.25,684.7199707,1482.1300049,74.199996948,780.28997803,0,780.28997803,707.35998535,347.20999146,360.1499939,0,157.80000305,4.6666666865,1309.2900391,684.7199707,0,0,488.1000061,480,8.1000003815,0,0,172.83999634
11492.870117,39.099998474,32.599998474,570.14001465,468.27999878,370,29,1,1,10,57.169998169,2301.869873,0,116.5069046,4787.9599609,2310.6699219,107.55500031,307.17999268,2.948622942,4.2932562828,1265.3199463,229.96998596,1487.25,0,3029.2700195,101.86000061,0,0,0,848.00994873,72.209999084,537.59997559,238.19999695,5.7399997711,7,3019.5,0,0,5.6999998093,257.3999939,206.8999939,50.5,0,0,9.7700004578
8292.5,55.699996948,0,652.51000977,410.69000244,371,29,1,1,10,54.659999847,1588.0799561,542.94000244,109.85970306,4416.3398438,1919.1400146,86.807899475,237.87789917,2.4141559601,2.7975301743,1543.0400391,338.1499939,1487.25,0,1742.8699951,241.81999207,191.5,0,191.5,745.02001953,465.33001709,279.69000244,0,0,4,1639.9300537,0,0,39.400001526,446.3999939,401.79998779,44.599998474,0,30,72.940002441
7631.2001953,51.5,216.97999573,1422.9500732,227.05000305,372,29,1,1,10,43,1442.2199707,0,124.37310028,4241.7602539,1789.0200195,58.099998474,184.68000793,2.7284836769,3.3759756088,626.16003418,194.77000427,1487.25,298.13000488,1329.4000244,1195.9000244,0,0,0,259,36.599998474,120.09999847,102.30000305,0,5,1209.9000244,298.13000488,0,40.900001526,622.90002441,603.09997559,19.799999237,0,0,119.5
4680.0800781,40.400001526,0,1145.1600342,578.70001221,373,29,1,1,10,39.510002136,757.85003662,0,119.61299896,3654.8100586,1647.0500488,42.13999939,142.65000916,2.2377605438,2.1217088699,1669.1500244,297.48001099,1487.25,221.11999512,779.09997559,566.46002197,661.59997559,0,661.59997559,411.73001099,247.91000366,163.82000732,0,234.69999695,5,779.09997559,221.11999512,0,11.899999619,149.1000061,3,132.69999695,13.399999619,0,0
4840.449707,14,0,988.52001953,62.900001526,374,29,1,1,10,40.869998932,902.09997559,0,67.040000916,2924.3000488,2780.8701172,55.399997711,156.72999573,1.4757277966,1.9607479572,1062.4499512,182.5,1487.25,0,1449.8599854,925.61999512,0,0,0,429.7199707,429.7199707,0,0,0,2,978.85998535,0,0,33.799999237,8.3999996185,5,3.4000000954,0,471,0
6195.1499023,21.100000381,12.5,481.1499939,159.1000061,375,29,1,1,10,39.680000305,1134.3800049,0,104.2111969,2513.6599121,1714.1899414,51.349998474,178.5,2.5065593719,2.5338599682,1815.2399902,246.13000488,1487.25,0,1224.1600342,322.04998779,160.5,0,160.5,289.54998779,235.88000488,53.669998169,0,250.5,3,1224.1600342,0,0,42.400001526,31.800001144,23.200000763,8.6000003815,0,0,0
11081.219727,55.299999237,56.099998474,303.67999268,123.51999664,376,29,1,1,10,45.529998779,1704.9399414,0,323.82278442,3764.329834,1461.9599609,94.240005493,333.31002808,3.2488687038,7.8800001144,1161.25,190.41999817,1487.25,0,1866.2299805,180.16000366,202,0,202,965.7199707,0,965.7199707,0,69.300003052,4,1687.1699219,0,0,0,246,232.80000305,5.5999999046,7.5999999046,0,179.05999756
4567.9301758,135.8999939,0,928.57000732,173.25999451,377,29,1,1,10,34.739997864,871.84002686,0,52.082099915,2154.0700684,2360.329834,50.25,151.05000305,1.7412317991,2.3631701469,437.96002197,182.86000061,1487.25,0,797.16998291,755.30999756,0,0,0,251.22999573,143.63000488,107.59999847,0,0,3,657.88000488,0,0,0,41.200000763,2.0999999046,9.5,29.600000381,0,139.28999329
9151.2802734,116.5,12,951.92999268,0,378,29,1,1,10,37.240001678,1492.0999756,47.709999084,220.43479919,4806.3198242,1851.4899902,102.75,299.6000061,3.1972770691,4.2059369087,2144.2399902,262.01000977,1487.25,146.3999939,1844.8900146,951.92999268,0,0,0,1652.2900391,1214.7299805,437.55999756,0,0,4.6666666865,1805.5999756,146.3999939,0,24.799999237,9.8000001907,9.8000001907,0,0,0,39.290000916
8082.4199219,101.90000153,0,452.45999146,298.17001343,379,29,1,1,10,42.209999084,1594.2999268,0,109.38130188,3114.7600098,1984.8399658,74.160003662,193.8999939,2.569672823,3.2529530525,1714.1400146,299.13998413,1487.25,0,1960.4801025,154.28999329,0,0,0,450.51998901,450.51998901,0,0,58.400001526,4,1883.9200439,0,0,44.400001526,46.599998474,23.799999237,22.799999237,0,0,76.559997559
9471.9101563,48.900001526,130,748.13000488,47.13999939,380,29,1,1,10,54.510002136,1429.8199463,0,278.34490967,5510.2397461,2162.5900879,84.620002747,311.29000854,4.1771197319,4.6915502548,1770.6199951,193.19000244,1487.25,870.0300293,1320.5699463,700.98999023,1028.6999512,0,1028.6999512,993.80999756,320.66000366,673.15002441,0,228.80000305,3.3333333433,1092.5699463,414.02999878,456,127.09999847,14.200000763,4.9000000954,9.3000001907,0,0,228
6738.9501953,90.599998474,180.30000305,436.44998169,380.84997559,381,29,1,1,10,43.989997864,1353.7401123,0,48.723201752,2813.75,1363.0699463,68.629997253,219.43000793,1.9663676023,3.2991821766,1131.9300537,249.45999146,1487.25,0,1613.2099609,55.599998474,0,0,0,448.88998413,448.88998413,0,0,0,6.3333333433,1487.6999512,0,0,0,44.299999237,3.2000000477,41.099998474,0,0,125.51000214
9379.2304688,92.900001526,0,1085.6099854,194.37001038,382,29,1,1,10,53.040000916,1277.9200439,0,355.61001587,6588.7099609,2572.7099609,80.370002747,264.73001099,3.8619282246,3.316255331,2535.7202148,531.4699707,1487.25,1451.0300293,1208.0599365,891.23999023,1186,496.1000061,689.90002441,1245.0100098,921.30999756,323.70001221,0,61.099998474,4.6666666865,1169.6099854,1451.0300293,0,141.30000305,117.69999695,106.5,11.199999809,0,0,38.450000763
9548.8300781,190.6000061,0,1651.4000244,472.79998779,383,29,1,1,10,60.579998016,1491.7399902,0,257.03491211,6382.6899414,3035.5600586,114.84999847,319.41000366,3.3691999912,2.9494400024,2529.4897461,480.83001709,1487.25,175.36999512,1770.6699219,1178.5999756,555.40002441,0,555.40002441,1980.8499756,125.11000061,537.73999023,1318,0,4,1708.5999756,175.36999512,0,34.799999237,23.600000381,4.9000000954,18.699998856,0,0,62.069999695
11938.879883,79.199996948,0,325.66998291,21.38999939,384,29,1,1,8,47.399997711,2084.5397949,45,243.66999817,5547.2998047,1810.6699219,95.074798584,349.95001221,3.6928825378,4.0613031387,1262.1300049,270.17999268,1824.0644531,0,2205.0998535,304.27999878,0,0,0,1319.9599609,240.57000732,624.28997803,455.1000061,299.66998291,6,1931.1999512,0,0,61,1211.6999512,1174,37.700000763,0,30,243.8999939
4544.8896484,56.880001068,0,0,0,385,29,1,1,8,15.979999542,843.39001465,0,62.659996033,1688.2299805,506.04000854,56.119998932,150.62001038,1.1960420609,1.0760419369,299.76000977,0,1824.0644531,0,924.36999512,0,0,0,0,599.08001709,0,258.8500061,340.23001099,75.5,2.3333333433,844.15002441,0,0,0,32.400001526,30,2.4000000954,0,0,80.220001221
4788.5522461,67.599998474,14.800000191,921.52618408,73.937797546,386,29,1,1,8,37.239360809,798.88677979,0,106.12962341,3375.6855469,2322.4685059,51.319080353,144.01248169,2.5515699387,2.2933599949,1203.822998,219.69773865,1824.0644531,1162.8125,733.63500977,847.58843994,0,0,0,347.51190186,316.13461304,31.377300262,0,66.5,3,648.21142578,1162.8125,0,28.299999237,33,23,10,0,0,85.423599243
10265.280273,27.399999619,82.800003052,747.39001465,41.880001068,387,29,1,1,8,46.7397995,1835.3599854,0,178.07720947,4843.7197266,1489.1099854,109.6700058,329.04000854,3.0778398514,4.388376236,858.65002441,191.46000671,1824.0644531,54.130001068,2023.7199707,705.51000977,0,0,0,1151.9799805,402.27999878,98.760002136,650.94000244,0,4,1966.0899658,54.130001068,0,90.699996948,665.59997559,629.40002441,36.200000763,0,0,57.630001068
6055.6098633,0,0,515.59002686,396.89001465,388,29,1,1,8,56.439998627,1170.2099609,0,59.302700043,3269.9499512,1937.6600342,73.029998779,209.07000732,2.282741785,1.9265099764,1429.289917,144.25,1824.0644531,153.5,1430.3399658,118.69999695,112.59999847,0,112.59999847,752.2300415,697.54003906,0,54.689998627,11.489999771,2,1331.8599854,153.5,0,0,294.20001221,2.7000000477,291.5,0,0,98.479995728
5741.6401367,85.319999695,56.099998474,69.819999695,0,389,29,1,1,8,29.420000076,695.84002686,0,231.37998962,3285.1499023,1183.8699951,81.069999695,217.1000061,3.0984392166,4.3930792809,1186.7299805,191.41000366,1824.0644531,1264.2199707,469.62002563,69.819999695,288.82998657,0,288.82998657,849.28997803,0,503.48999023,345.79998779,54.150001526,3,417.20001221,1264.2199707,0,15.899999619,131.8999939,58,73.900001526,0,0,52.420001984
16758.630859,397.54000854,0,1572.5999756,799.82995605,390,29,1,1,8,166.69000244,2743.4299316,321.8500061,385.12957764,8554.5,3636.25,198.19999695,575.55004883,21.017427444,7.5069580078,57358.929688,422.97000122,1824.0644531,1506.5499268,2300.9099121,772.7699585,0,0,0,2129.4099121,624.96002197,1504.4499512,0,72.040000916,10.666666687,2068.5300293,1506.5499268,0,134.19999695,119.40000153,80,39.400001526,0,0,232.38000488
9253.2197266,142.11999512,0,330.1000061,0,391,29,1,1,8,35.079998016,1461.5799561,0,242.72999573,4812.7597656,1411.2199707,79.050003052,304.47000122,3.508582592,5.3979997635,796.45996094,107.02000427,1824.0644531,160,1356.3699951,330.1000061,842.9699707,236.16999817,606.79998779,1288.5,0,1288.5,0,166.3999939,4,1297.8000488,0,160,19.799999237,506.5,494.5,12,0,0,58.569999695
5193.3701172,15.899999619,0,1709.9199219,1149.3199463,392,29,1,1,8,50.969997406,937.14001465,0,108.98999786,3160.119873,1717.9799805,67.160003662,128.96000671,4.8115901947,9.3999996185,5878.8896484,690.94000244,1824.0644531,0,1173.0999756,560.59997559,0,0,0,0,0,0,0,0,2.3333333731,718.40002441,0,0,0,261.20001221,253.80000305,7.4000000954,0,0,454.70001221
6111.1503906,28.440000534,0,537.44000244,0,393,29,1,1,8,26.100000381,1133.6999512,27.809999466,106.81999969,2451.3400879,906.77996826,56.579998016,152.5,2.1599998474,3.0328271389,619.07000732,136.26000977,1824.0644531,0,1225.25,537.44000244,240,0,240,177.5,82.830001831,0,94.669998169,111.19999695,3.3333333433,1147.9100342,0,0,63.400001526,40.299999237,33,7.3000001907,0,0,77.339996338
4926.0400391,0,142.70999146,915.48999023,308.04998779,394,29,1,1,8,40.939998627,997.66998291,0,42.697898865,2341.2199707,1582.9200439,45.409999847,136.83000183,1.8594800234,2.0738201141,1202.7199707,297.52999878,1824.0644531,0,1099.0500488,607.44000244,0,0,0,131.97000122,131.97000122,0,0,0,3,1099.0500488,0,0,29,23,7.9000000954,15.100000381,0,0,0
7343.5297852,68.800003052,0,535.82000732,0,395,29,1,1,8,43.130001068,1151.1099854,46.270000458,182.69000244,3621.3701172,1400.6699219,91.149993896,272.13000488,3.1576752663,2.6262369156,1405.8199463,47.700000763,1824.0644531,0,1332.0100098,535.82000732,28.38999939,0,28.38999939,1331.8800049,439.44000244,892.44000244,0,228.1000061,4,1012.6700439,0,0,22.899999619,27.200000763,13,14.199999809,0,77.069999695,242.26998901
5176.1298828,19.799999237,0,380.51998901,9.2399997711,396,29,1,1,8,16.25,970.79998779,0,76.662101746,2838.8400879,1148.1900635,48.939998627,149.8999939,2.1813640594,2.1383683681,409.51998901,41.150001526,1824.0644531,293.55999756,1582.6999512,371.27999878,0,0,0,536.16003418,236.51998901,299.64001465,0,0,2,1582.6999512,293.55999756,0,24,2.0999999046,2.0999999046,0,0,0,0
7641.7700195,0,38.700000763,85.599998474,49.470001221,397,29,1,1,8,26.770000458,754.32995605,202.73999023,427.36999512,2070.4599609,591.42999268,60.779998779,193.27999878,2.2177827358,4.0101532936,556.59002686,77.729995728,1824.0644531,0,746.91998291,36.129997253,0,0,0,914.20001221,0,886.16998291,28.030000687,0,2.6666667461,653.79998779,0,0,13.100000381,69.199996948,66,3.2000000477,0,0,93.120002747
13882.5,10,584.96002197,1986.2000732,509.6000061,398,29,1,1,8,124.72999573,2171.8200684,0,318.55999756,6270.6000977,4361.1601563,195.00999451,580.98999023,6.7060308456,10.411972046,3148.5400391,436.39001465,1824.0644531,0,2041.4899902,1476.6000977,0,0,0,1528.25,970.17004395,558.08001709,0,0,4,1852.5799561,0,0,2.2000000477,117.5,93.5,3,21,38,150.91000366
8497.5898438,47.13999939,443.29998779,493.19000244,380.38000488,399,29,1,1,8,117.70000458,1166.0400391,0,292.02209473,3015.8400879,3213.1401367,61.629997253,299.33999634,6.2095174789,10.221875191,5884.7700195,153.86000061,1824.0644531,114.37000275,828.97998047,112.81000519,28.100000381,28.100000381,0,687.96002197,0,687.96002197,0,0,3,440.1000061,114.37000275,0,26.799999237,346,293.70001221,48.700000763,3.5999999046,102.90000153,285.97998047
11200.429688,0,100,211.41999817,0,400,29,1,1,8,46.380001068,1972.5999756,0,249.1000061,5019.5302734,1612,81.670005798,260.44000244,3.1795151234,4.4850001335,763.9699707,332.6000061,1824.0644531,0,1975.9100342,211.41999817,0,0,0,500.29998779,0,500.29998779,0,214.5,5,1844.9300537,0,0,0,2017.4000244,1900,117.40000153,0,0,130.97999573
8252.7402344,0,38.299999237,547,345.26000977,401,29,1,1,8,65.13999939,1501.7600098,0,165.05000305,3710.9899902,2482.25,49.540000916,185.19000244,3.9177401066,3.6420600414,3327.420166,323.19000244,1824.0644531,251.61999512,1349.0999756,201.74000549,872.40002441,0,872.40002441,70.069999695,70.069999695,0,0,241.8999939,6,997.7800293,251.61999512,0,48.599998474,292,284,8,0,0,351.32000732
