regcode,provcode,hhnum,topogrpy,dweltype,tenurhws,tenurlot,roof,wall,floor,bedroom,outroom,electrct,wdrinkng,storewtr,toilet,collect,burn,composting,dump,segregate,psurec,strrec,wgts
0,2,29887,1,1,1,1,2,1,8,4,0,1,4,0,1,0,1,0,0,1,1611201008000,2012,202.32
0,2,29888,1,1,1,1,2,1,8,3,0,1,4,0,1,0,1,0,0,1,1611201008000,2012,202.32
0,2,29889,1,1,1,1,2,1,8,3,0,1,4,3,1,0,1,0,1,0,1611201008000,2012,202.32
0,2,29890,1,1,1,1,1,2,3,3,0,1,4,0,1,0,0,1,0,1,1611201008000,2012,202.32
0,2,29891,1,1,1,1,2,2,2,1,0,1,4,0,1,0,0,0,1,0,1611201008000,2012,202.32
0,2,29892,1,1,1,3,2,2,2,1,1,1,4,1,1,0,1,0,0,1,1611201008000,2012,202.32
0,2,29893,1,1,1,1,1,2,3,1,0,2,7,0,2,0,1,0,0,1,1611201008000,2012,202.32
0,2,29894,14,1,3,3,1,2,3,1,0,0,3,1,0,0,1,0,0,1,1614901009000,2022,202.58
0,2,29895,14,1,1,2,1,2,3,2,1,0,3,0,0,0,0,1,0,0,1614901009000,2022,202.58
0,2,29896,14,1,1,1,2,1,8,3,1,1,3,1,1,0,1,0,0,0,1614901009000,2022,202.58
0,2,29897,14,1,1,4,2,2,8,3,0,1,3,0,1,0,1,0,1,0,1614901009000,2022,202.58
0,2,29898,14,1,3,3,1,2,3,2,1,1,4,3,1,0,1,1,0,1,1614901009000,2022,202.58
0,2,29899,14,1,1,1,2,1,8,2,0,1,3,0,1,0,1,1,0,0,1614901009000,2022,202.58
0,2,29900,14,1,3,3,1,2,3,1,1,0,4,0,1,0,1,0,0,0,1614901009000,2022,202.58
0,2,29901,14,1,1,1,2,2,3,1,0,1,3,3,1,0,1,0,0,0,1614901009000,2022,202.58
0,2,29902,14,1,1,3,1,2,3,1,0,1,1,1,1,0,0,0,1,1,1614901009000,2022,202.58
0,2,29903,14,1,3,3,2,2,2,1,0,0,10,3,1,0,1,0,0,1,1614901009000,2022,202.58
0,2,29904,14,1,1,1,1,2,1,1,0,0,3,0,1,0,1,0,1,0,1614901009000,2022,202.58
0,2,29905,14,1,1,1,2,2,9,1,1,1,3,0,1,0,1,0,1,0,1614901009000,2022,202.58
0,2,29906,14,1,1,3,2,2,1,2,0,0,6,1,0,0,1,0,0,0,1614901009000,2022,202.58
0,2,29907,14,1,2,2,2,3,8,1,0,1,1,0,1,0,1,1,0,1,1614901009000,2022,202.58
0,2,29908,14,1,3,3,2,2,2,1,0,1,3,3,1,0,0,1,0,0,1614901009000,2022,202.58
0,2,29909,11,1,1,1,2,2,2,1,1,0,10,0,1,0,1,1,0,0,1612401028000,2032,205.03
0,2,29910,11,1,1,1,2,2,2,2,0,0,10,0,1,0,1,1,0,0,1612401028000,2032,205.03
0,2,29911,11,1,1,3,1,2,2,1,0,0,10,3,1,0,1,0,1,0,1612401028000,2032,205.03
0,2,29912,11,1,1,3,2,2,2,2,0,0,10,0,1,0,1,0,1,0,1612401028000,2032,205.03
0,2,29913,11,5,1,1,2,4,1,0,9,0,10,0,1,0,1,0,1,0,1612401028000,2032,205.03
0,2,29914,11,1,1,1,2,2,2,2,1,1,10,3,1,0,0,0,1,0,1612401028000,2032,205.03
0,2,29915,11,1,3,3,2,2,1,2,0,1,10,0,1,0,0,1,0,0,1612401028000,2032,205.03
0,2,29916,1,1,1,3,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29917,1,1,1,1,2,2,1,0,9,1,1,0,1,0,1,0,0,1,1615202003001,2012,206.73
0,2,29918,1,1,1,1,4,1,6,2,1,1,11,3,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29919,1,1,1,1,2,1,8,6,0,1,1,0,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29920,1,1,1,1,4,1,2,2,0,1,1,0,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29921,1,2,1,4,1,2,8,1,1,1,1,0,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29922,1,1,1,1,1,2,2,0,9,0,2,3,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29923,1,1,1,2,2,2,2,1,1,1,1,3,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29924,1,1,1,3,2,2,2,2,0,1,1,0,1,0,1,0,0,1,1615202003001,2012,206.73
0,2,29925,1,1,1,2,2,2,2,2,0,1,1,0,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29926,1,1,1,1,2,2,2,2,1,1,1,0,1,0,1,0,0,0,1615202003001,2012,206.73
0,2,29927,1,1,1,1,2,2,2,1,1,1,1,0,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29928,1,3,1,2,2,2,2,2,0,1,1,3,1,0,0,0,1,1,1615202003001,2012,206.73
0,2,29929,1,1,1,1,2,3,8,2,0,1,4,0,1,0,1,0,0,0,1615202003001,2012,206.73
0,2,29930,1,3,1,3,2,2,2,2,1,1,1,0,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29931,1,1,1,3,2,2,2,2,0,1,11,1,1,1,0,0,0,0,1615202003001,2012,206.73
0,2,29932,1,1,1,1,2,1,6,1,0,1,5,0,1,1,0,0,0,1,1615202003001,2012,206.73
0,2,29933,1,1,1,4,1,2,2,2,1,1,1,0,1,0,1,1,1,0,1611002004002,2022,202.58
0,2,29934,1,1,3,3,2,1,8,3,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29935,1,1,1,1,2,1,8,2,0,1,1,0,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29936,1,1,1,1,2,1,8,3,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29937,1,1,1,1,2,1,8,2,1,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29938,1,1,1,1,2,1,8,2,0,1,11,1,1,1,0,0,0,1,1611002004002,2022,202.58
0,2,29939,1,1,1,1,2,1,8,2,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29940,1,1,1,1,2,1,8,2,0,1,1,1,1,1,1,0,0,1,1611002004002,2022,202.58
0,2,29941,1,1,1,1,2,1,8,2,0,1,11,3,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29942,1,1,1,1,2,1,8,2,0,1,11,3,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29943,1,1,1,1,2,1,8,2,0,1,11,1,1,1,1,0,0,1,1611002004002,2022,202.58
0,2,29944,1,1,1,1,2,3,8,2,0,1,2,3,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29945,1,1,1,1,2,1,8,2,0,1,2,3,1,1,1,0,1,0,1611002004002,2022,202.58
0,2,29946,1,1,1,1,2,2,8,2,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29947,1,1,1,1,2,1,8,3,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29948,1,1,1,1,2,1,8,2,0,1,11,1,1,1,0,0,0,0,1611002004002,2022,202.58
0,2,29949,7,1,1,3,1,2,8,1,0,1,4,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29950,7,1,1,4,2,1,8,3,0,1,4,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29951,1,1,1,1,2,1,8,0,9,1,4,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29952,7,1,1,3,2,2,2,1,0,1,2,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29953,7,1,1,3,2,1,8,2,0,1,1,0,1,0,1,1,0,1,1611502009001,2032,205.82
0,2,29954,7,1,1,1,1,1,8,0,9,1,2,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29955,7,1,1,3,2,1,6,3,0,1,11,3,1,0,1,1,0,1,1611502009001,2032,205.82
0,2,29956,7,1,1,3,2,2,2,1,0,1,2,3,1,0,1,0,0,0,1611502009001,2032,205.82
0,2,29957,7,1,3,3,2,2,2,1,1,1,7,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29958,7,1,1,2,2,2,2,2,1,1,8,0,1,0,1,1,0,1,1611502009001,2032,205.82
0,2,29959,7,1,1,3,2,2,8,1,0,1,4,3,1,0,1,1,0,1,1611502009001,2032,205.82
0,2,29960,7,1,1,2,2,1,8,1,1,1,2,0,1,0,0,1,0,0,1611502009001,2032,205.82
0,2,29961,7,1,1,1,2,3,8,4,0,1,1,3,1,0,1,0,0,1,1611502009001,2032,205.82
0,2,29962,7,1,1,1,2,1,8,4,0,1,1,3,1,0,1,0,0,0,1611502009001,2032,205.82
0,2,29963,7,1,1,2,2,1,8,1,1,1,12,3,1,0,0,1,0,0,1611502009001,2032,205.82
0,2,29964,7,1,1,1,2,2,2,2,1,1,4,0,1,0,1,0,0,0,1612302010000,2042,257.77
0,2,29965,7,1,1,3,2,1,8,1,0,1,4,0,1,0,1,0,0,0,1612302010000,2042,257.77
0,2,29966,7,1,1,1,2,1,1,1,1,1,4,3,1,0,1,1,0,0,1612302010000,2042,257.77
0,2,29967,7,1,1,2,2,2,1,2,0,1,4,0,1,0,1,0,0,0,1612302010000,2042,257.77
0,2,29968,7,1,1,2,2,2,8,2,1,1,3,0,1,0,1,1,0,0,1612302010000,2042,257.77
0,2,29969,7,1,1,3,1,2,3,1,1,1,4,3,1,0,1,1,0,0,1612302010000,2042,257.77
0,2,29970,7,1,1,3,2,2,3,1,1,0,4,0,1,0,1,0,1,1,1612302010000,2042,257.77
0,2,29971,7,1,1,1,2,2,2,4,1,1,4,0,1,0,1,0,0,1,1612302010000,2042,257.77
0,2,29972,7,1,1,1,2,2,2,2,0,0,8,0,1,0,1,0,1,0,1612302010000,2042,257.77
0,2,29973,7,1,1,1,2,1,8,3,1,1,4,3,1,0,1,1,0,1,1612302010000,2042,257.77
0,2,29974,7,1,1,5,1,2,3,2,0,0,12,0,2,0,1,0,1,0,1612302010000,2042,257.77
0,2,29975,7,1,1,1,2,1,8,2,1,1,4,0,1,0,1,1,0,1,1612302010000,2042,257.77
0,2,29976,7,1,1,1,1,2,3,1,1,1,4,0,1,0,1,0,0,0,1612302010000,2042,257.77
0,2,29977,7,1,2,2,2,2,8,1,1,1,4,3,1,0,1,0,0,1,1612302010000,2042,257.77
0,2,29978,1,1,1,2,1,2,2,1,0,0,4,0,1,0,1,0,0,1,1615702012002,2042,202.32
0,2,29979,1,1,1,1,2,2,8,3,1,1,1,0,1,0,1,1,0,1,1615702012002,2042,202.32
0,2,29980,1,1,1,1,2,2,2,2,1,1,4,3,1,0,1,1,0,1,1615702012002,2042,202.32
0,2,29981,1,1,1,2,2,2,8,3,1,1,1,0,1,0,1,1,0,1,1615702012002,2042,202.32
0,2,29982,1,1,1,1,2,2,2,3,0,1,1,0,1,1,0,0,0,1,1615702012002,2042,202.32
0,2,29983,1,1,3,3,1,1,2,1,1,1,1,0,1,0,1,0,0,1,1615702012002,2042,202.32
0,2,29984,1,1,1,3,2,2,2,1,1,1,1,0,1,0,1,1,0,1,1615702012002,2042,202.32
0,2,29985,1,1,1,3,2,2,2,2,0,1,1,3,1,1,1,0,0,1,1615702012002,2042,202.32
0,2,29986,1,1,1,1,2,1,6,4,1,1,11,3,1,1,1,0,0,1,1615702012002,2042,202.32
0,2,29987,1,1,1,1,2,1,7,3,0,1,1,0,1,0,1,0,0,0,1615702012002,2042,202.32
0,2,29988,1,1,3,3,2,2,2,2,1,1,2,0,1,0,1,1,0,0,1615702012002,2042,202.32
0,2,29989,1,1,2,2,2,2,2,2,0,1,1,3,1,0,1,0,0,0,1615702012002,2042,202.32
0,2,29990,1,1,2,2,2,1,8,3,1,1,1,0,1,0,1,0,0,0,1615702012002,2042,202.32
0,2,29991,1,1,3,3,2,3,9,3,0,1,3,3,1,0,1,0,0,1,1616002016001,2032,203.36
0,2,29992,1,1,1,1,2,2,2,1,0,1,11,1,1,0,0,1,0,0,1616002016001,2032,203.36
0,2,29993,1,1,1,1,2,1,8,2,0,1,4,3,1,0,1,1,0,0,1616002016001,2032,203.36
0,2,29994,1,1,1,3,2,2,2,2,0,1,4,3,1,0,1,0,0,1,1616002016001,2032,203.36
0,2,29995,1,1,2,2,1,2,8,2,0,1,11,3,1,0,1,0,0,1,1616002016001,2032,203.36
0,2,29996,1,1,1,4,2,2,2,3,0,1,3,3,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,29997,1,1,1,4,2,1,8,3,0,1,3,0,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,29998,1,1,1,1,2,3,8,2,0,1,1,1,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,29999,1,1,1,1,2,3,8,2,0,1,5,0,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,30000,1,1,1,1,2,1,8,2,0,1,5,1,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,30001,1,1,1,4,2,2,8,2,1,1,3,0,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,30002,1,1,1,4,1,2,8,2,0,1,11,1,1,1,0,1,0,0,1616002016001,2032,203.36
0,2,30003,1,1,1,1,2,2,9,2,1,1,3,3,1,1,1,0,0,1,1616002016001,2032,203.36
0,2,30004,1,1,1,4,2,2,8,1,0,1,1,3,1,1,1,1,0,1,1616002016001,2032,203.36
0,2,30005,1,1,1,3,6,2,2,1,0,0,4,3,1,0,1,0,0,1,1616002016001,2032,203.36
0,2,30006,1,1,1,3,6,2,2,2,1,1,1,3,1,0,1,1,0,1,1616002016001,2032,203.36
0,2,30007,7,1,1,1,2,2,2,2,1,1,11,3,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30008,1,1,1,1,1,2,2,2,0,1,4,3,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30009,7,1,1,1,1,2,2,2,0,1,4,3,1,0,1,0,0,1,1616902017002,2042,204.76
0,2,30010,7,1,1,1,2,2,2,0,9,1,4,3,1,0,1,1,0,0,1616902017002,2042,204.76
0,2,30011,1,1,1,1,2,2,9,3,0,1,4,0,1,0,0,1,0,0,1616902017002,2042,204.76
0,2,30012,7,1,1,1,2,2,2,2,0,0,4,3,1,0,0,0,1,0,1616902017002,2042,204.76
0,2,30013,7,1,1,2,2,2,2,1,0,1,4,3,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30014,7,1,1,3,2,2,2,0,9,1,1,3,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30015,7,1,1,2,2,2,2,0,9,1,4,0,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30016,7,1,1,1,2,1,8,2,0,1,4,0,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30017,7,1,1,1,2,1,8,3,0,1,3,3,1,0,1,1,0,1,1616902017002,2042,204.76
0,2,30018,7,1,1,3,1,2,2,2,0,1,1,0,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30019,7,1,1,1,1,2,2,1,1,0,4,0,1,0,0,0,1,0,1616902017002,2042,204.76
0,2,30020,7,1,1,1,1,2,2,2,0,1,4,3,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30021,7,1,1,1,2,2,9,2,0,1,4,0,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30022,7,1,1,3,2,2,2,2,0,1,4,0,1,0,1,0,0,0,1616902017002,2042,204.76
0,2,30023,1,1,1,2,2,2,2,2,1,1,1,3,1,1,0,0,0,1,1615702033001,2012,257.77
0,2,30024,1,1,1,1,2,1,6,7,0,1,11,1,1,0,1,1,0,1,1615702033001,2012,257.77
0,2,30025,1,1,1,3,2,2,2,1,0,1,1,0,1,0,1,1,0,1,1615702033001,2012,257.77
0,2,30026,1,1,1,3,1,2,2,1,1,0,1,3,1,0,0,0,1,0,1615702033001,2012,257.77
0,2,30027,1,1,1,1,2,2,2,2,0,1,1,0,1,0,1,0,0,1,1615702033001,2012,257.77
0,2,30028,1,1,1,1,2,3,9,4,1,1,11,3,1,0,1,1,0,1,1615702033001,2012,257.77
0,2,30029,1,1,1,1,2,3,1,2,0,1,11,1,1,1,0,0,0,1,1615702033001,2012,257.77
0,2,30030,1,1,1,2,2,2,2,1,1,1,1,0,1,1,0,0,0,1,1615702033001,2012,257.77
0,2,30031,1,1,3,4,2,2,2,2,1,1,1,0,1,0,0,0,1,1,1615702033001,2012,257.77
0,2,30032,1,1,1,2,2,2,2,1,1,1,1,0,1,1,0,0,0,0,1615702033001,2012,257.77
0,2,30033,1,1,1,3,2,1,1,1,0,1,2,0,1,1,0,0,0,1,1615702033001,2012,257.77
0,2,30034,1,1,1,2,1,2,2,3,1,1,11,3,1,1,0,0,0,1,1615702033001,2012,257.77
0,2,30035,1,1,1,3,2,2,8,2,1,1,1,0,1,0,1,1,0,1,1617202039001,2012,207.00
0,2,30036,1,1,1,2,1,2,2,0,9,0,1,3,1,0,1,0,1,1,1617202039001,2012,207.00
0,2,30037,1,1,1,3,2,2,2,0,9,0,1,0,1,1,1,0,1,1,1617202039001,2012,207.00
0,2,30038,1,1,1,1,2,1,8,1,1,1,11,3,1,1,0,0,0,0,1617202039001,2012,207.00
0,2,30039,1,1,1,3,1,2,2,2,0,0,1,0,1,0,1,0,0,0,1617202039001,2012,207.00
0,2,30040,1,1,1,1,2,3,8,3,0,1,1,3,1,0,0,0,1,1,1617202039001,2012,207.00
0,2,30041,1,1,1,3,2,2,2,1,1,1,1,3,1,0,1,0,0,1,1617202039001,2012,207.00
0,2,30042,1,1,1,1,2,2,2,1,1,1,1,0,1,0,1,0,0,0,1617202039001,2012,207.00
0,2,30043,1,1,1,4,2,2,2,2,0,1,1,0,1,1,0,0,0,0,1617202039001,2012,207.00
0,2,30044,1,1,1,1,2,3,8,3,0,1,1,0,1,0,1,1,0,1,1617202039001,2012,207.00
0,2,30045,1,1,1,1,2,2,3,2,0,1,1,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30046,1,1,1,1,2,1,8,2,1,1,11,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30047,1,2,3,3,2,2,2,1,1,1,1,0,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30048,1,1,1,1,2,1,8,2,1,1,1,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30049,1,1,1,1,2,1,6,4,0,1,11,1,1,1,1,0,0,1,1617702045002,2012,204.76
0,2,30050,1,1,1,3,2,2,2,3,0,1,11,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30051,1,1,1,1,2,1,6,3,0,1,11,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30052,1,2,3,3,2,1,8,1,0,1,1,0,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30053,1,1,2,2,2,1,8,2,0,1,11,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30054,1,3,2,2,1,2,2,2,1,0,1,3,1,0,0,0,1,1,1617702045002,2012,204.76
0,2,30055,1,2,1,1,2,2,2,2,1,1,11,3,1,1,1,0,0,0,1617702045002,2012,204.76
0,2,30056,1,1,1,1,2,2,2,2,0,1,11,3,1,1,0,0,0,1,1617702045002,2012,204.76
0,2,30057,1,1,1,1,2,2,1,0,9,0,1,0,0,0,0,0,1,0,1617702045002,2012,204.76
0,2,30058,1,2,3,3,2,2,2,1,1,1,1,0,1,1,1,0,0,0,1617702045002,2012,204.76
0,2,30059,1,1,1,3,1,2,2,2,1,1,4,0,0,1,0,0,0,1,1619302054004,16011,219.80
0,2,30060,1,1,1,3,2,2,2,2,0,1,4,3,1,1,1,0,0,1,1619302054004,16011,219.80
0,2,30061,1,1,1,1,1,2,2,2,0,0,1,3,1,1,0,0,0,0,1619302054004,16011,219.80
0,2,30062,1,1,1,1,2,1,8,4,1,1,11,3,1,1,0,0,0,0,1619302054004,16011,219.80
0,2,30063,1,1,1,3,2,2,2,0,9,1,1,0,1,1,0,0,0,0,1619302054004,16011,219.80
0,2,30064,1,1,1,1,2,2,8,3,0,1,11,3,1,1,0,0,0,0,1619302054004,16011,219.80
0,2,30065,1,1,2,2,2,3,8,2,1,1,11,3,1,1,0,0,0,1,1619302054004,16011,219.80
0,2,30066,1,1,1,3,1,2,2,1,0,0,4,3,0,0,1,1,0,1,1618602054008,16011,217.71
0,2,30067,1,1,1,1,2,1,6,4,0,1,11,1,1,0,1,1,0,0,1618602054008,16011,217.71
0,2,30068,1,1,1,1,2,1,8,3,1,1,11,1,1,0,1,0,0,1,1618602054008,16011,217.71
0,2,30069,1,1,1,1,2,2,2,2,0,0,4,3,0,0,1,0,1,1,1618602054008,16011,217.71
0,2,30070,1,1,1,3,1,2,2,2,0,1,4,3,1,1,1,1,0,0,1618602054008,16011,217.71
0,2,30071,1,1,1,1,1,2,8,3,1,1,1,3,1,0,1,1,0,1,1618602054008,16011,217.71
0,2,30072,1,1,1,1,2,1,8,2,1,1,5,3,1,0,1,1,0,1,1618602054008,16011,217.71
0,2,30073,1,1,1,2,1,2,2,1,0,0,4,3,1,0,1,1,0,1,1618602054008,16011,217.71
0,2,30074,1,1,1,1,2,2,2,2,1,1,3,3,1,0,1,1,0,1,1618602054008,16011,217.71
0,2,30075,1,1,1,3,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30076,1,1,1,2,2,2,2,0,9,1,1,0,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30077,1,1,1,1,2,1,6,4,1,1,11,0,1,0,0,0,1,0,1619202055002,2012,202.32
0,2,30078,1,1,1,3,2,2,2,2,0,1,1,0,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30079,1,1,1,2,2,2,2,1,0,1,10,3,1,0,0,0,1,0,1619202055002,2012,202.32
0,2,30080,1,1,1,3,2,1,2,2,1,1,1,0,1,0,1,0,1,1,1619202055002,2012,202.32
0,2,30081,1,1,1,1,2,2,2,3,0,1,1,3,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30082,1,1,1,1,2,1,6,3,0,1,1,0,1,1,0,0,0,1,1619202055002,2012,202.32
0,2,30083,1,1,1,1,2,2,6,3,1,1,11,3,1,0,0,0,1,0,1619202055002,2012,202.32
0,2,30084,1,1,1,1,2,1,8,5,0,1,11,3,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30085,1,1,1,1,2,1,9,4,0,1,11,0,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30086,1,1,1,3,2,2,2,1,0,1,1,0,1,1,1,0,0,1,1619202055002,2012,202.32
0,2,30087,1,1,1,1,2,1,8,5,0,1,11,1,1,1,0,0,0,0,1619202055002,2012,202.32
0,2,30088,1,1,1,1,2,1,8,3,1,1,11,3,1,1,0,0,1,1,1619202055002,2012,202.32
0,2,30089,14,1,1,1,2,2,3,2,0,1,2,0,1,0,1,1,0,0,1619702056001,2032,207.80
0,2,30090,14,1,3,3,2,2,3,2,0,1,4,3,1,0,1,1,1,0,1619702056001,2032,207.80
0,2,30091,14,1,1,1,2,1,8,2,0,1,4,0,1,0,1,0,0,1,1619702056001,2032,207.80
0,2,30092,14,1,1,1,2,2,1,2,0,0,2,0,1,0,1,1,0,1,1619702056001,2032,207.80
0,2,30093,14,1,3,3,2,1,8,2,1,0,2,0,1,0,1,0,0,1,1619702056001,2032,207.80
0,2,30094,14,1,1,1,2,1,2,2,1,1,2,3,1,0,1,0,0,1,1619702056001,2032,207.80
0,2,30095,14,1,1,3,1,1,8,2,0,1,2,1,1,0,1,0,0,1,1619702056001,2032,207.80
0,2,30096,14,1,1,3,2,2,3,1,1,1,8,3,1,0,1,0,1,1,1619702056001,2032,207.80
0,2,30097,14,1,3,3,2,2,2,2,1,1,2,3,1,0,1,0,0,1,1619702056001,2032,207.80
0,2,30098,14,1,1,1,2,2,2,0,9,1,2,0,1,0,1,0,1,1,1619702056001,2032,207.80
0,2,30099,14,1,1,1,2,2,2,2,0,1,4,3,1,0,1,1,0,1,1619702056001,2032,207.80
0,2,30100,14,1,1,3,2,3,8,2,1,1,2,0,1,0,1,1,0,1,1619702056001,2032,207.80
0,2,30101,14,1,1,3,1,2,2,0,9,0,2,3,1,0,1,0,1,1,1619702056001,2032,207.80
0,2,30102,14,1,1,1,2,2,2,2,0,1,2,3,1,0,1,0,0,0,1619702056001,2032,207.80
0,2,30103,1,1,1,4,1,2,3,1,1,0,1,3,0,0,1,0,0,1,1619902069002,2022,258.10
0,2,30104,1,1,1,4,1,2,2,1,0,0,2,3,0,1,0,1,0,0,1619902069002,2022,258.10
0,2,30105,1,1,1,2,2,3,9,3,0,1,11,3,1,0,1,1,0,1,1619902069002,2022,258.10
0,2,30106,1,2,1,3,2,2,8,2,1,1,11,3,1,1,0,0,0,1,1619902069002,2022,258.10
0,2,30107,1,1,1,4,1,2,2,0,9,1,1,0,1,1,0,0,0,1,1619902069002,2022,258.10
0,2,30108,1,1,3,4,1,2,2,0,9,0,2,3,0,1,0,0,0,0,1619902069002,2022,258.10
0,2,30109,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,0,0,1,1619902069002,2022,258.10
0,2,30110,1,1,1,1,2,2,2,3,0,1,1,3,1,1,0,0,0,1,1619902069002,2022,258.10
0,2,30111,1,1,1,4,1,2,3,2,0,0,4,3,2,1,1,0,0,1,1619902069002,2022,258.10
0,2,30112,1,1,1,1,2,2,2,1,1,1,4,3,0,1,0,0,0,1,1619902069002,2022,258.10
0,2,30113,2,1,3,2,6,2,2,3,0,1,1,3,1,1,1,0,0,0,1619902069002,2022,258.10
0,2,30114,1,1,1,3,2,2,2,1,0,0,2,3,2,1,1,0,0,1,1619902069002,2022,258.10
0,2,30115,1,1,1,4,2,2,2,2,1,1,11,3,1,1,1,0,0,1,1619902069002,2022,258.10
0,2,30116,1,1,1,1,6,2,2,2,1,1,1,3,1,1,0,0,0,1,1619902069002,2022,258.10
0,2,30117,5,1,1,1,2,3,8,2,0,1,4,0,1,0,0,1,0,0,1620502073000,2032,259.10
0,2,30118,5,1,1,1,2,1,8,2,1,1,2,1,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30119,5,1,1,1,2,1,6,2,0,1,4,0,1,0,1,1,0,0,1620502073000,2032,259.10
0,2,30120,5,1,1,2,1,2,1,0,9,1,2,3,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30121,5,1,1,1,1,2,2,2,0,0,4,0,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30122,5,1,1,4,2,1,8,2,0,1,4,3,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30123,5,1,3,3,2,1,8,2,0,1,4,3,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30124,5,1,1,1,2,3,2,2,1,1,4,1,1,0,1,1,0,0,1620502073000,2032,259.10
0,2,30125,5,1,1,3,1,2,1,4,0,1,4,0,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30126,5,1,1,1,2,1,8,3,0,1,4,3,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30127,5,1,1,1,2,1,8,2,0,1,4,0,1,0,1,0,1,0,1620502073000,2032,259.10
0,2,30128,5,1,1,1,1,2,8,2,1,1,2,1,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30129,5,1,1,2,1,2,2,2,1,1,4,0,0,0,1,0,1,0,1620502073000,2032,259.10
0,2,30130,5,1,1,1,2,3,8,2,0,1,4,0,1,0,1,0,0,0,1620502073000,2032,259.10
0,2,30131,7,1,1,3,1,2,2,1,1,0,1,3,1,1,1,0,0,1,1621202077001,2022,205.03
0,2,30132,7,1,1,3,1,2,2,2,0,1,1,0,1,0,1,1,0,1,1621202077001,2022,205.03
0,2,30133,7,1,1,3,1,2,2,2,0,1,11,1,1,1,1,1,0,1,1621202077001,2022,205.03
0,2,30134,7,1,1,3,2,2,2,2,1,1,1,0,1,1,1,1,0,1,1621202077001,2022,205.03
