Total_Ener,fg7,fg8,fg9,hhnum,provcode,psurec,regcode,strrec,Total_Calc,Total_CHO,fg6,Total_Fat,Total_Food,Total_Iron,Total_Nia,Total_Prot,Total_Ribo,Total_Thia,Total_VitA,Total_VitC,weight_fact,fg2,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg1,fg20,fg21,fg23,fg24,fg25,fg26,fg27,fg3,fg4,fg5
1484.638,0,27.28572,6.785714,15123,22,4,7,246,207.0061,298.7219,9.257143,12.14659,617.5015,4.061496,8.673849,44.93425,0.5640672,0.5875486,292.7735,10.32375,374.75,88.98185,20.5,25.32857,0,25.32857,148.9626,148.9626,0,0,0,0,400.6247,0,0,0,6.042857,0.8571429,5.185714,0,288.0714,23.57143,0
2893.045,75.93567,105.8912,74.28382,15124,22,4,7,246,388.5003,472.5672,2.333333,71.66911,1230.769,20.74631,27.26954,88.18414,1.17139,1.983177,992.0936,20.01119,374.75,674.4,31.60741,0,0,0,267.918,84.52068,183.3973,0,36.2,0,700.3333,0,0,11.1,26.7,23,3.7,0,0,25.93333,4.35697
2611.313,0,0,0,15125,22,4,7,246,594.3535,441.9532,12.34286,63.94798,945.2064,11.94631,17.29519,66.48189,0.9721243,0.7520142,450.7311,19.41643,374.75,464.6143,0,0,0,0,168.4433,50.77987,117.6634,0,76.75714,83.98392,507.5414,83.98392,0,37.45714,10.37143,8.571428,1.8,0,0,42.92709,48.30927
2606.262,3.86,164.82,155.48,15126,22,4,7,246,402.9574,554.7693,0,16.65127,914.111,13.42889,23.59,58.61293,0.803978,1.571086,344.332,22.09098,374.75,634.436,9.34,0,0,0,51.07492,48.58568,2.489236,0,0,0,688.436,0,0,0.62,5.3,0,5.3,0,0,54,0
2198.514,4.278857,7.974799,7.974799,15127,22,4,7,246,583.1712,369.4145,0,31.93667,1046.384,19.394,20.43303,108.3986,2.665483,2.605167,9849.731,51.26013,374.75,352.5857,0,0,0,0,376.8223,331.6436,45.17868,0,0,138.6661,381.1286,138.6661,0,0,22.38571,15.71429,6.671429,0,0,28.54286,115.1275
1393.293,0,9.375,9.375,15128,22,4,7,246,216.7562,268.8228,22.61667,19.59546,506.3169,4.967068,11.61539,34.99133,0.399455,0.4099317,133.3335,12.1275,374.75,296.15,0,0,0,0,114.0669,66.78366,47.28326,0,21.05,0,319.7083,0,0,6.033333,13.46667,12.5,0.9666667,0,0,23.55833,0
1031.26,0.28,76.21562,11.06307,15129,22,4,7,246,148.1975,169.6215,0,25.0495,440.2227,6.865144,7.961824,31.62442,0.358142,0.396078,120.5456,16.36755,374.75,197.78,65.15254,0,0,0,113.9006,2.585852,111.3147,0,36.77331,0,206.6132,0,0,5.04,1.4,0,1.4,0,0,8.8332,0
2219.542,14.157,30.24435,10.72795,15130,22,4,7,246,302.1277,462.9934,25,17.36069,820.8845,7.567275,18.37765,52.46783,0.46581,0.6992525,80.03601,36.80299,374.75,534.4857,19.51641,108.225,0,108.225,94.92236,94.92236,0,0,0,0,534.4857,0,0,10.575,3.275,0,3.275,0,0,0,0
1640.15,0,0,0,15131,22,4,7,246,378.0474,313.4818,29.44,24.62304,491.9676,8.345564,21.85631,40.67074,0.92039,1.333336,76.86976,16.43077,374.75,268.8,0,0,0,0,108.4465,0,82.36082,26.08567,0,0,337.4211,0,0,2.76,13.9,13.9,0,0,0,68.62112,0
1732.282,0.5666667,226.8378,101.7,15133,22,4,7,246,420.5862,376.1436,10.06667,7.240623,989.7935,10.56102,16.24467,40.41242,0.60885,0.6986833,363.6181,222.2082,374.75,370.0667,125.1379,29.052,0,29.052,71.68954,71.68954,0,0,0,11.69167,383.0891,11.69167,0,0,22.96667,3.6,16.16667,3.2,0,13.02247,233.8333
1398.815,0,2.882354,0,15154,22,3,7,256,148.9187,275.3122,0,13.9118,528.0595,2.134782,6.441868,42.88057,0.3756983,0.362035,74.77853,0.9415,421.3125,0,2.882354,0,0,0,121.9965,121.9965,0,0,0,41.9375,351.4598,41.9375,0,5.866667,3.916667,0,3.916667,0,351.4598,0,0
1101.074,2.5,0,0,15155,22,3,7,256,87.57352,226.144,0,9.210518,345.1947,2.48731,6.394424,28.19091,0.162845,0.2616262,31.82757,0,421.3125,160.05,0,0,0,0,51.29472,51.29472,0,0,0,0,285.2625,0,0,6.1375,0,0,0,0,125.2125,0,0
1735.345,2.085714,100.2571,0,15156,22,3,7,256,150.1734,362.6158,0,11.21604,613.1142,2.920203,4.940759,45.58863,0.2730586,0.3973157,16.22711,20.82588,421.3125,0,100.2571,0,0,0,43.45703,43.45703,0,0,0,0,460.2286,0,0,3.428571,3.657143,0,3.657143,0,460.2286,0,0
2366.696,6.457143,7,7,15157,22,3,7,256,306.9468,490.0067,2.114286,20.94265,778.5831,8.236826,17.35686,54.13192,0.6205629,0.5923243,175.2532,3.236543,421.3125,597.8571,0,0,0,0,69.40812,69.40812,0,0,48.71429,35.94643,597.8571,35.94643,0,8.542857,2.542857,0,2.542857,0,0,0,0
1298.014,2.222222,0,0,15158,22,3,7,256,50.74137,261.9174,0,12.74389,388.2567,1.59334,3.436506,33.34692,0.1857067,0.27754,0,0.1111111,421.3125,0,0,0,0,0,38.7011,38.7011,0,0,0,0,337.4111,0,0,7.7,2.222222,0,2.222222,0,337.4111,0,0
1375.126,0,561.0162,428.1495,15159,22,3,7,256,312.4406,267.8149,9.099999,19.37768,904.6942,4.389536,5.87801,32.45164,0.3864633,0.442575,230.5224,89.85767,421.3125,0,132.8667,0,0,0,27.88187,27.88187,0,0,0,0,279.6628,0,0,13.26667,13.76667,10,3.766667,0,279.6628,0,0
1214.466,0,0,0,15160,22,3,7,256,131.9159,242.9994,10.5,13.27931,400.2372,3.60208,12.03668,30.55234,0.2552575,0.2824075,17.35048,2.02188,421.3125,271.225,0,0,0,0,87.78713,87.78713,0,0,0,0,271.225,0,0,10.725,20,15,5,0,0,0,0
1585.335,0,0,0,15162,22,3,7,256,148.5915,288.5007,0,24.96238,564.5579,2.741315,6.622725,51.45661,0.30281,0.2979875,30.85876,0,421.3125,0,0,0,0,0,174.9328,174.9328,0,0,0,0,366.1,0,0,18.525,5,5,0,0,366.1,0,0
1856.013,108.0714,0,0,15163,22,3,7,256,282.4749,376.8146,30.75714,15.08703,572.6191,6.897544,6.105422,52.98702,0.4898186,0.7870415,128.8842,1.353741,421.3125,0,0,0,0,0,38.9436,38.9436,0,0,0,35.8375,348.0808,35.8375,0,7.142857,3.785714,0,3.785714,0,348.0808,0,0
1645.317,0,120.3,0,15164,22,3,7,256,358.5826,334.7343,2.8,15.3325,766.2283,5.213367,8.318465,41.94639,0.3745817,0.5727783,34.66103,81.21968,421.3125,143.9,120.3,0,0,0,76.84293,76.84293,0,0,0,14.86875,362.3833,14.86875,0,9.566667,2.366667,0,2.366667,0,218.4833,0,177.1
1141.65,0,14.27143,0,15165,22,3,7,256,303.2237,205.4115,14.32857,21.13719,498.0862,3.466991,9.458056,32.26578,0.5270429,0.36211,158.502,9.912478,421.3125,212.4286,14.27143,0,0,0,78.20055,78.20055,0,0,0,143.7857,228.1429,143.7857,0,10.9,8.457143,0,8.457143,0,0,15.71429,0
1762.581,0,229.7143,229.7143,15166,22,3,7,256,254.2758,394.5171,0,3.25166,719.999,6.541563,14.72572,38.65493,0.3296914,0.5722671,144.6729,33.66839,421.3125,470.7286,0,0,0,0,12.1847,12.1847,0,0,0,0,470.7286,0,0,0,7.371428,0,7.371428,0,0,0,0
1648.147,0,246.3111,246.3111,15167,22,3,7,256,257.383,358.0251,0,8.345946,705.236,5.824439,13.59885,35.14854,0.3267656,0.5145167,130.614,34.97618,421.3125,423.9217,0,0,0,0,26.99204,26.99204,0,0,0,0,423.9217,0,0,4.044445,3.966667,0,3.966667,0,0,0,0
2801.951,47.02,10.30955,7.038962,15168,22,3,7,256,434.4738,588.4188,3.2,20.29128,936.2866,12.0575,19.94242,65.9437,0.730068,1.010084,268.5013,3.9678,421.3125,534.12,3.270588,0,0,0,145.757,145.757,0,0,0,0,698.84,0,0,6.02,25.14,20,5.14,0,164.72,0,0
2287.8,0,0,0,15169,22,3,7,256,321.6624,433.7535,0,35.72234,708.836,6.126293,20.07517,57.44512,0.4001625,0.5473425,36.89339,0,421.3125,539.1825,0,0,0,0,138.3036,138.3036,0,0,0,0,539.1825,0,0,31.35,0,0,0,0,0,0,0
1521.954,0,181.7,62.48333,15170,22,3,7,256,191.3448,315.3938,0,12.95048,606.4983,6.048771,6.156784,35.64032,0.4089483,0.4935067,199.9052,33.75598,421.3125,141.9833,119.2167,0,0,0,0,0,0,0,25.55,0,388.8816,0,0,5.35,5.016667,3.666667,1.35,0,246.8983,0,0
1271.468,0,8.066667,3.016667,15370,22,2,7,233,120.3119,262.1379,0,6.063906,549.8261,4.343773,13.56402,41.93546,0.29868,0.4188733,26.02146,7.276497,898.875,339.4833,5.05,0,0,0,199.7761,106.7869,0,92.9892,0,0,339.4833,0,0,0,2.5,0,2.5,0,0,0,0
2123.227,36.292,154.97,108.6888,15371,22,2,7,233,399.9077,419.0982,0,23.04651,872.8853,11.30133,16.69485,59.51755,0.715755,0.81875,345.1548,57.30849,898.875,499.3686,46.28118,0,0,0,98.3797,0,98.3797,0,72.6,0,499.3686,0,0,6.525,4.75,0,4.75,0,0,0,0
1653.189,9.5472,90.83356,61.79356,15373,22,2,7,233,305.8507,267.3528,11.96,43.2772,639.2195,10.64952,13.43662,48.21845,0.745348,1.178454,622.7686,56.4068,898.875,275.3758,29.04,0,0,0,137.1693,0,137.1693,0,54.08,0,279.2126,0,0,11.28,25.62,24.6,1.02,0,0,3.8368,19.51685
1869.593,12.5375,87.3375,17.7375,15374,22,2,7,233,591.8066,299.4104,5.405,48.20081,808.229,14.49306,18.66954,59.32336,0.4692462,0.6800163,245.1842,14.77301,898.875,367.7983,69.6,8.925,0,8.925,216.9621,137.0137,44.71199,35.2364,0,64.62187,376.165,64.62187,0,24.7875,11.4875,2.5,8.9875,0,0,8.36675,0
1744.753,14.825,378.9866,117.8363,15377,22,4,7,262,564.6445,322.3011,3.825,23.96515,1015.577,12.44053,18.28335,59.76155,0.454315,0.691765,426.8091,54.87405,398.17188,380.875,261.1503,0,0,0,162.7155,162.7155,0,0,0,0,443.325,0,0,5.45,6.45,0,6.45,0,0,62.45,0
1246.479,0,0,0,15378,22,4,7,262,152.2271,253.8112,42.85,6.403075,474.5544,2.76809,14.80186,43.26857,0.364165,0.439295,78.3883,0,398.17188,0,0,0,0,0,152.5544,152.5544,0,0,0,0,268.65,0,0,0,10.5,1,9.5,0,268.65,0,0
2214.318,0,174.9881,26.4881,15379,22,4,7,262,500.6341,403.9326,0,42.03679,907.5134,9.028254,18.76257,54.72031,0.9410967,1.11197,444.2505,60.87233,398.17188,457.6333,148.5,0,0,0,131.417,39.90097,91.516,0,0,71.675,495.9667,71.675,0,23.96667,9.5,0,9.5,0,0,38.33333,0
2023.231,15.08175,127.2347,35.72749,15380,22,4,7,262,261.3283,404.2119,40.0125,21.87756,788.9678,7.439482,14.53422,51.88532,0.699045,0.6920288,327.8142,65.61952,398.17188,274.4851,91.50722,0,0,0,160.0794,0,117.3454,42.73397,0,0,406.8469,0,0,8.0625,31.65,26.25,5.4,0,132.3618,0,0
3046.827,7.4,466.5667,257.3,15381,22,4,7,262,1469.1,502.5215,42.13334,63.91492,1666.338,20.05646,29.26579,115.5481,1.219483,2.020853,630.8094,131.8289,398.17188,0,209.2667,189.7333,0,189.7333,320.3743,140.9957,179.3787,0,0,0,544.1641,0,0,14.56667,24.33333,0,24.33333,0,500.2333,43.93083,57.06667
1799.175,0,684.9285,471.8286,15384,22,4,7,262,785.4465,373.4741,19.6,12.54859,1509.892,23.27593,17.59936,47.55008,0.84163,0.80635,869.0247,355.3472,398.17188,407.65,213.1,296,0,296,72.6637,72.6637,0,0,0,0,407.65,0,0,7.6,21.45,2,19.45,0,0,0,0
1092.94,3.483333,77.59048,55.50714,15385,22,4,7,262,156.8057,207.2112,0,18.75253,383.6071,4.375039,7.549827,23.67114,0.3082867,0.318575,153.586,21.60378,398.17188,247.5333,22.08333,0,0,0,0,0,0,0,36.73333,0,247.5333,0,0,13.81667,4.45,0,4.45,0,0,0,0
1834.107,0,487.1899,406.49,15386,22,4,7,262,856.258,396.5393,0,6.067395,945.14,15.7448,19.23506,48.00541,1.286542,0.9517649,1278.137,447.4887,398.17188,453.15,80.7,0,0,0,0,0,0,0,0,0,453.15,0,0,0,4.8,0,4.8,0,0,0,0
2103.691,4.66875,126.0809,23.13616,15387,22,4,7,262,299.3869,445.0954,4.5,13.95329,863.4937,9.375124,16.941,49.22234,0.4960462,0.8641706,242.2261,52.16811,398.17188,538.167,102.9448,19.6875,0,19.6875,38.85703,0,10.42954,28.4275,0,0,581.7807,0,0,1.1625,7.89375,0,7.89375,0,0,43.61374,78.8625
1609.744,15.12,214.54,42.82,15388,22,4,7,262,359.5095,300.8438,0,15.89599,864.6049,9.009462,18.80681,65.27994,0.468486,0.54566,145.4714,57.14178,398.17188,228.224,171.72,0,0,0,238.4158,71.82378,0,166.592,0,0,371.9691,0,0,2.26,22.3,0,22.3,0,134.3451,9.4,0
1270.831,0,0,0,15389,22,4,7,262,206.2339,218.8981,0,32.06131,496.4009,5.371365,7.053207,34.08068,0.6040075,0.715215,223.1796,0,398.17188,25,0,0,0,0,125.4509,56.8139,68.637,0,39.8,0,309.85,0,0,8.55,12.75,5,7.75,0,257.35,27.5,0
1785.392,0,343.4905,170.6375,15390,22,4,7,262,506.0969,371.286,0,13.88745,1084.234,11.8014,8.346965,43.87548,0.631485,0.65275,447.1033,273.9417,398.17188,0,172.853,0,0,0,69.73368,69.73368,0,0,0,0,346.5213,0,0,11.0925,15.1,0,15.1,0,346.5213,0,298.2959
1175.444,2.175,104.1155,31.80803,15391,22,4,7,262,252.6923,250.4932,0,4.120114,609.756,6.863085,11.47581,33.81168,0.4162575,0.5482125,275.0858,56.5274,398.17188,384.5876,72.3075,0,0,0,96.56534,87.64252,8.922811,0,0,0,384.5876,0,0,0,22.3125,15.75,6.5625,0,0,0,0
1355.846,0,174.7997,26.5997,15393,22,4,7,262,306.9138,272.9168,0,14.03033,624.9135,5.72702,11.82697,34.17541,0.4346367,0.4723767,174.9056,43.60068,398.17188,338.5,148.2,0,0,0,37.1555,37.1555,0,0,0,56.425,338.5,56.425,0,9.166667,8.866667,0,8.866667,0,0,0,0
2618.776,256.44,35.59076,12.30423,15394,22,4,7,262,665.2747,459.3707,7.400216,33.1842,971.89,23.81873,24.80033,120.5923,1.197206,2.36078,374.0403,6.904068,398.17188,332.3921,23.28654,0,0,0,233.4247,233.4247,0,0,36.73945,0,341.1348,0,0,18.66,22.5,20.8,1.7,0,0,8.74272,20
2141.689,0,206.2583,29.57345,15395,22,4,7,262,267.8314,411.0266,2.85,37.82208,770.0952,8.367335,8.17778,39.73314,0.258915,0.768235,147.8893,30.29059,398.17188,0,176.6848,0,0,0,0,0,0,0,0,0,469.65,0,0,33.85,46.35,20,26.35,0,469.65,0,11.13695
2080.384,6.24,159.06,154.88,15418,22,1,7,262,370.2487,340.946,17.48,48.67118,935.3704,10.98487,14.11117,69.70167,0.8979141,1.030782,597.5051,24.90609,374,16.31304,4.18,7.84,7.84,0,240.432,142.9099,97.52208,0,42.66,47.1225,374.8959,47.1225,0,20.94,18.7,5.4,13.3,0,289.02,69.56288,0
1301.475,0,430.125,143.4,15419,22,1,7,262,335.0025,234.2462,0,27.30706,941.108,8.625256,6.880192,29.68346,0.5012925,0.438075,447.8192,144.5852,374,0,286.725,0,0,0,63.39051,63.39051,0,0,0,0,215.0925,0,0,18.15,214.35,206.25,8.099999,0,207.375,7.7175,0
1772.291,0,164.4,69.9,15420,22,1,7,262,422.1102,262.7824,10.7,57.92532,891.1517,6.84054,9.689691,49.79308,0.8559867,0.6039467,476.7611,121.0715,374,0,94.5,116.3333,0,116.3333,160.8117,160.8117,0,0,38.1,54.9,288.5399,54.9,0,41.83333,15.53333,0,15.53333,0,273.28,15.25993,0
3057.668,17.55,115.5295,38.90525,15421,22,1,7,262,467.9724,477.0982,4.6,92.99189,1368.134,12.5074,23.64105,75.96731,0.7586167,1.099047,316.2571,72.45921,374,443.0884,76.62426,274.8667,0,274.8667,296.1289,206.0662,90.06272,0,0,123.0375,483.2218,27.70417,95.33334,27.73333,25.46667,10,15.46667,0,0,40.13334,0
1848.141,0,0,0,15422,22,1,7,262,108.7814,385.9617,0,11.44523,533.0629,5.920608,8.681388,49.98271,0.48286,0.68764,88.18246,0.352,374,0,0,0,0,0,71.80501,71.80501,0,0,0,0,440.5379,0,0,0,20.72,20.4,0.32,0,392.8067,47.7312,0
1804.774,3.6,26.15254,7.228247,15423,22,1,7,262,226.4921,294.531,7.63,48.2645,814.6973,8.140734,15.37032,47.81881,0.551635,0.671936,209.7251,27.84994,374,272.2697,18.92429,199.94,0,199.94,141.0011,18.24178,102.311,20.44823,12.87,0,290.3237,0,0,14.18,119,119,0,0,0,18.054,0
1637.711,0,26.18519,0,15424,22,1,7,262,174.4307,199.9424,0,66.19988,678.8697,7.09733,14.29607,60.28019,0.70193,0.862,412.1616,7.08414,374,267.8708,26.18519,0,0,0,314.2701,73.36102,240.909,0,60.74368,0,267.8708,0,0,7.5,2.3,0,2.3,0,0,0,0
1620.84,11.25882,248.7341,93.21177,15425,22,1,7,262,476.6159,293.2157,21.63529,31.09302,789.29,8.357105,12.9737,40.90131,0.57198,0.6152665,250.581,64.33222,374,190.8871,155.5223,5.329412,5.329412,0,129.5103,48.76085,80.74941,0,0,0,297.1775,0,0,44.82353,27.9353,12.14118,15.79412,0,97.11176,9.178623,2.885813
2281.624,6.578572,54.62355,0,15426,22,1,7,262,263.2872,326.2868,78.95143,70.08104,1109.063,8.25663,28.15524,85.0163,1.035266,0.7602322,124.5147,17.47418,374,334.2836,54.62355,50.14286,0,50.14286,405.9745,131.6768,136.3519,137.9458,0,11.92768,365.3927,11.92768,0,52.75714,82.71429,63.21429,19.5,0,0,31.1091,0
1154.914,0,24.09608,20.85556,15427,22,1,7,262,164.813,217.2671,7.54,17.9525,431.4935,5.024932,8.34639,30.8796,0.3617,0.333002,237.1924,24.98018,374,183.3336,3.240526,0,0,0,84.60669,84.60669,0,0,32.9,0,249.3241,0,0,10.56,22.46667,1.02,21.44667,0,52.95876,13.03168,0
1932.647,11.8,29.8221,29.8221,15428,22,1,7,262,424.3107,310.566,18.36667,26.87542,1039.71,11.09108,22.13325,112.2809,0.63946,0.6442767,1159.736,19.57268,374,52.9868,0,0,0,0,626.0162,608.999,17.01723,0,0,0,345.2715,0,0,4.7,3.733333,1.033333,1.8,0.9,262.9667,29.318,0
1879.729,0,30.48428,13.15442,15429,22,1,7,262,237.4866,302.8288,9.016666,54.92753,657.5771,7.037105,16.33724,43.36646,0.5036533,0.5980617,214.4658,14.44638,374,321.0912,17.32986,25.78333,0,25.78333,137.9679,78.36289,59.60498,0,25.96437,0,330.2429,0,0,42.63334,52.41667,48.66667,3.75,0,1.166667,7.985,3.067662
1304.381,0,1.86081,0,15430,22,1,7,262,102.2664,261.0402,0,10.51527,479.2537,3.827805,8.974295,41.17551,0.33663,0.3346475,257.7398,0.05508,374,149.45,1.86081,0,0,0,102.5929,102.5929,0,0,35.175,0,331.65,0,0,3,4.975,0,4.975,0,182.2,0,0
1345.187,0,0,0,15431,22,1,7,262,154.7732,269.4918,0,10.66339,506.0203,5.13974,15.67762,42.69981,0.35359,0.52977,49.32218,0,374,307.7165,0,0,0,0,176.7251,176.7251,0,0,0,0,322.9952,0,0,6.3,0,0,0,0,0,15.27875,0
1660.806,0,52.98732,39.11232,15432,22,1,7,262,393.3476,310.592,16.65,22.13424,815.5309,8.308693,19.33615,54.62799,0.6271425,0.6320225,273.1231,39.57522,374,358.8801,13.875,0,0,0,264.354,264.354,0,0,0,44.55,396.1896,44.55,0,14.675,26.125,1.025,23.375,1.725,13.18762,24.12195,0
965.9991,5.3,94.74976,43.51429,15433,22,1,7,262,300.8532,176.21,4.114285,15.83679,683.993,7.96268,8.210573,28.36185,0.5763343,0.5952572,452.1178,62.69024,374,136.1286,51.23547,184.1857,0,184.1857,83.19279,83.19279,0,0,45.6,88.23214,145.6092,88.23214,0,6.7,20.07143,17.28572,2.785714,0,0,9.480599,6.237694
2804.664,0,90.33334,82.73333,15434,22,1,7,262,528.4449,560.4565,9.599999,25.64388,1091.151,13.92387,27.71131,81.27751,0.7657433,0.90969,515.2621,73.43742,374,639.7432,7.6,76.66666,0,76.66666,171.7627,171.7627,0,0,41.43333,0,680.6884,0,0,11.96667,8.7,0,8.7,0,0,40.9452,0
2530.155,0,316.5681,181.7617,15445,22,1,7,242,710.4212,395.0777,0,56.44907,1246.666,12.79419,24.6329,110.0847,1.11347,0.964,253.4447,102.3075,1126.5,0,134.8063,100,0,100,384.7872,91.17974,293.6075,0,16.81046,0,414.4,0,0,0,14.1,0,14.1,0,414.4,0,0
2466.856,0,54.38869,34.54,15515,22,2,7,248,412.4924,474.087,5.76,33.16843,947.6068,10.95616,25.14492,66.90112,0.63463,0.88249,473.7121,55.88286,478.20833,535.9008,19.8487,0,0,0,279.5677,63.4584,0,216.1093,0,0,562.5303,0,0,6.5,38.86,26.8,12.06,0,22.48158,4.148,0
1787.794,0,0.85,0,15516,22,2,7,248,234.1766,327.4836,4.8,25.44452,721.6631,7.769315,18.25841,61.95175,0.534165,0.60809,154.1169,0.966775,478.20833,381.4583,0.85,9.162,0,9.162,239.8517,207.9804,31.87132,0,35,0,396.3994,0,0,10.25,25.35,0,25.35,0,0,14.94113,0
1110.158,1.6,263.3264,208.0516,15517,22,2,7,248,276.1197,234.8605,0,3.66896,638.4804,8.36094,12.93419,34.28801,0.451695,0.487595,313.4464,89.74551,478.20833,267.05,55.27483,0,0,0,99.98025,99.98025,0,0,0,0,273.5737,0,0,0,0,0,0,0,0,6.52375,0
1566.735,0,41.57753,21.02958,15518,22,2,7,248,137.2854,190.6566,0,73.78775,487.9004,5.362947,8.930559,34.78233,0.2557485,0.3836325,39.05155,5.831685,478.20833,219.3061,20.54795,0,0,0,164.1949,0,164.1949,0,0,0,219.3061,0,0,45.88278,7.32,3.75,3.57,0,0,0,9.619091
1816.825,40.5405,182.1,59.55,15519,22,2,7,248,328.1158,335.4257,0,24.77163,801.84,9.699125,15.35114,62.89206,0.74228,0.89334,218.696,68.8186,478.20833,0,122.55,0,0,0,200.4388,200.4388,0,0,0,0,313.1606,0,0,13.85,51.75,37.5,14.25,0,281.3911,31.7696,0
1113.402,0,70.03386,38.29183,15520,22,2,7,248,169.2999,236.2947,0,5.25062,412.7448,3.089768,3.432222,30.05821,0.209382,0.271976,38.7601,9.13152,478.20833,25.32576,31.74203,0,0,0,43.86949,43.86949,0,0,0,0,298.4614,0,0,0.38,0,0,0,0,273.1357,0,0
1714.299,0,62.48312,62.48312,15521,22,2,7,248,460.6016,239.7658,0,55.2141,970.5597,12.76752,18.48297,64.49104,0.8910925,0.64266,540.9586,96.62613,478.20833,236.9731,0,95.625,0,95.625,431.4614,150.6731,228.79,51.99835,55,0,269.0651,0,0,20.175,36.75,0,36.75,0,0,32.092,0
1581.109,14.9,112.1131,74.31583,15522,22,2,7,248,215.4666,317.0578,0,18.83555,584.7625,6.027497,14.05627,35.61448,0.3962525,0.638305,126.2392,45.51114,478.20833,347.4838,37.79722,0,0,0,49.04659,0,49.04659,0,0,0,347.4838,0,0,0,19.6,18.75,0.85,0,0,0,41.61903
1708.2,18.35348,7.697074,1.977074,15523,22,2,7,248,220.1268,318.8232,9.54,30.05911,539.4122,7.994304,13.83096,40.309,0.4445,0.782834,261.618,2.661152,478.20833,347.6317,5.72,0,0,0,94.88823,19.32933,26.52386,49.03504,0,0,353.8535,0,0,16.08,39,23.2,15.8,0,0,6.2218,0
1125.228,5.775,12,0,15525,22,2,7,248,239.1389,155.8802,11.25,34.61641,615.8395,5.45721,15.46384,47.38456,0.4950375,0.371625,208.6896,15.42614,478.20833,157.1707,12,0,0,0,312.3203,205.8493,88.76137,17.70965,15.675,55.36094,176.0207,35.36094,20,21.075,6.3625,3.75,2.6125,0,0,18.85,0
1310.947,0,0,0,15526,22,2,7,248,405.9147,216.1447,0,24.78798,947.9609,33.09602,25.01511,55.76995,5.23211,0.91919,19768.52,101.4626,478.20833,185.148,0,310.4304,0,310.4304,191.6575,0,191.6575,0,0,251.625,185.148,251.625,0,9.1,0,0,0,0,0,0,0
5065.571,0,879.9,817.44,15528,22,2,7,248,1438.049,843.2107,51.12,106.7501,2558.987,42.96641,62.52939,181.9425,6.942816,2.941638,11357.75,617.7986,478.20833,920.88,62.46,0,0,0,636.6475,0,227.698,408.9495,0,0,920.88,0,0,30,40.44,0,40.44,0,0,0,0
1115.316,0,0,0,15529,22,2,7,248,182.506,159.833,0,10.35562,797.417,6.68435,51.95301,96.2358,0.86616,1.15835,354.8956,0,478.20833,0,0,0,0,0,592.7653,592.7653,0,0,0,0,204.6517,0,0,0,0,0,0,0,204.6517,0,0
1901.871,0,13.15714,0,15531,22,2,7,248,300.2747,244.6838,16.32857,67.54436,875.6038,8.54593,23.42492,78.40366,0.74865,1.265969,228.7876,16.60768,478.20833,237.5424,13.15714,0,0,0,449.7427,151.4361,201.1254,97.18121,33.54286,46.29464,241.7626,46.29464,0,12.27143,31.55714,21,10.55714,0,0,4.220186,30.94677
1264.275,0,315.0167,217.6678,15532,22,2,7,248,252.4913,264.6773,0,4.20616,900.6395,5.90035,20.20706,41.91618,0.42995,0.59722,184.7491,53.59786,478.20833,308.8,97.34888,0,0,0,276.8229,276.8229,0,0,0,0,308.8,0,0,0,0,0,0,0,0,0,0
1153.239,0,31.775,0,15533,22,2,7,248,158.2735,193.4606,0,12.83193,581.9222,5.902533,11.30848,66.98035,1.489517,0.568375,305.684,25.663,478.20833,0,31.775,0,0,0,309.8485,0,309.8485,0,0,19,221.2988,19,0,0,0,0,0,0,213.075,8.22375,0
992.5225,0,5.35,0,15536,22,2,7,248,140.5542,174.5829,0,12.71199,502.5014,4.316175,12.39683,38.82683,0.44715,0.3455025,193.637,0.2144225,478.20833,216.45,5.35,0,0,0,193.9764,193.9764,0,0,53.925,0,238.95,0,0,4.775,5.525,5,0.525,0,0,22.5,0
1445.844,0,14.48232,7.432318,15537,22,2,7,248,210.6723,242.6883,0,33.71724,491.7089,10.52962,13.60556,42.02821,1.059665,0.51846,2836.432,7.098803,478.20833,248.125,7.05,0,0,0,117.7733,60.7321,57.04117,0,61.77206,0,275.2386,0,0,17.9,2.175,0,2.175,0,0,27.1136,2.367677
1224.917,0,0,0,15639,22,2,7,246,88.40205,224.2707,0,19.85132,462.0149,3.357425,9.789693,40.9955,0.3591675,0.5117525,156.3641,0,411.95,0,0,0,0,0,139.2999,139.2999,0,0,0,0,317.565,0,0,2.125,3.025,0,3.025,0,296.5,21.065,0
1629.11,0,11.44715,2.280487,15640,22,2,7,246,324.0103,321.1499,21.46667,10.83218,773.9058,6.02571,22.69979,61.65736,0.4226967,0.4535567,105.6862,3.576657,411.95,366.7667,9.166667,0,0,0,364.1273,250.5949,0,113.5324,0,0,366.7667,0,0,0.4666667,0.8,0.8,0,0,0,0,8.831333
1821.235,0.66,31.38874,18.77741,15641,22,2,7,246,228.2435,289.2142,5.688,49.12633,768.1002,6.421008,19.14193,55.48205,0.47864,0.719722,218.7693,22.51581,411.95,400.3533,12.61133,0,0,0,300.6902,199.1483,76.28166,25.26019,0,0,400.3533,0,0,9.88,19.44,2.8,16.64,0,0,0,0
