STRATG09_RC,ST1ROOTS_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,ST1OTHER_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,strcode,FDSEC10_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC01_RC,FDSEC11_RC,finalwgts,hhnum,provcode,psucode,regcode,ST1MAIS_RC
1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,13011,1,2,2,0,0,0,1,1,1,2,0,498.0094,28513,76,1504607004003,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,515.3414,28514,76,1504507005007,13,9
0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,1,1,0,0,0,515.3414,28515,76,1504507005007,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,515.3414,28518,76,1504507005007,13,9
0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,13011,1,0,0,0,0,0,1,2,1,0,0,515.3414,28520,76,1504507005007,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,515.3414,28521,76,1504507005007,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,515.3414,28522,76,1504507005007,13,9
0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,1,2,0,0,0,515.3414,28523,76,1504507005007,13,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,515.3414,28531,76,1504907008004,13,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,515.3414,28533,76,1504907008004,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,515.3414,28537,76,1504907008004,13,9
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,13011,2,2,2,0,0,0,2,2,2,2,1,541.7802,28539,76,1504907008020,13,1
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,541.7802,28542,76,1504907008020,13,0
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,541.7802,28544,76,1504907008020,13,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,1,541.7802,28545,76,1504907008020,13,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,541.7802,28549,76,1504907008020,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,498.0094,28551,76,1505007009005,13,9
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,1,1,1,1,1,2,2,2,1,1,498.0094,28552,76,1505007009005,13,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,498.0094,28553,76,1505007009005,13,9
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,498.0094,28555,76,1505007009005,13,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,1,2,2,1,2,2,2,2,2,2,498.0094,28556,76,1505007009005,13,1
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,0,1,1,0,1,2,2,2,1,1,498.0094,28557,76,1505007009005,13,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,498.0094,28558,76,1505007009005,13,0
0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,13011,2,1,2,2,1,2,2,2,2,2,2,498.0094,28559,76,1505007009005,13,0
0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,13011,2,1,2,2,1,2,2,2,2,2,2,498.0094,28562,76,1505007009005,13,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,1,0,1,1,0,1,1,1,1,1,1,498.0094,28563,76,1505007009005,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,498.0094,28564,76,1505007009005,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,498.0094,28565,76,1505007009005,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,497.1478,28566,76,1504807010003,13,9
0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,13011,2,0,0,1,0,0,1,2,2,1,2,497.1478,28568,76,1504807010003,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,501.4243,28570,76,1504607012004,13,9
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,1,0,1,1,0,1,1,1,1,1,0,501.4243,28571,76,1504607012004,13,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,13011,2,0,2,2,0,2,2,2,2,2,2,501.4243,28572,76,1504607012004,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,1,0,0,0,0,0,0,0,0,0,501.4243,28574,76,1504607012004,13,9
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,13011,2,0,1,1,0,1,2,2,2,1,1,501.4243,28575,76,1504607012004,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,1,0,501.4243,28576,76,1504607012004,13,9
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,2,0,512.5972,28578,76,1505107013013,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,512.5972,28579,76,1505107013013,13,9
0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,13011,2,0,0,0,0,0,1,1,1,1,0,512.5972,28582,76,1505107013013,13,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,2,0,512.5972,28587,76,1505107013013,13,0
1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,13011,1,0,0,0,0,0,1,1,2,0,0,495.8857,28588,76,1505107013025,13,1
0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,495.8857,28589,76,1505107013025,13,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,495.8857,28590,76,1505107013025,13,9
0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,2,0,495.8857,28591,76,1505107013025,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,495.8857,28592,76,1505107013025,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,499.2861,28601,76,1505107013042,13,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,2,0,0,0,499.2861,28603,76,1505107013042,13,0
0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,13011,0,0,0,0,0,0,2,2,0,2,0,499.2861,28604,76,1505107013042,13,0
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,13011,2,0,0,2,0,0,2,2,2,2,0,499.2861,28606,76,1505107013042,13,0
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,13011,2,0,0,2,0,0,2,2,2,2,0,499.2861,28607,76,1505107013042,13,0
1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,13011,1,0,0,0,0,0,1,1,1,1,0,499.2861,28608,76,1505107013042,13,1
0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,13011,1,0,0,0,0,0,1,1,1,1,0,499.2861,28609,76,1505107013042,13,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,499.2861,28610,76,1505107013042,13,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,499.2861,28613,76,1505107013042,13,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,501.4243,28614,76,1505007015016,13,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13011,0,0,1,0,0,0,2,2,0,0,0,501.4243,28616,76,1505007015016,13,0
0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,13011,2,0,0,2,0,0,2,2,2,2,0,501.4243,28617,76,1505007015016,13,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,501.4243,28618,76,1505007015016,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,501.4243,28619,76,1505007015016,13,9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,501.4243,28620,76,1505007015016,13,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,0,0,2,0,0,2,2,2,2,0,501.4243,28621,76,1505007015016,13,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,2,0,501.4243,28624,76,1505007015016,13,0
0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,13011,2,2,2,2,2,2,2,2,2,2,2,501.4243,28625,76,1505007015016,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,501.4243,28627,76,1505007015016,13,9
0,0,1,0,0,0,0,0,0,1,0,1,1,1,9,0,0,13011,0,0,0,0,0,0,1,2,0,0,0,541.7802,28628,76,1504507016005,13,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,13011,2,0,0,0,0,0,2,2,2,0,0,541.7802,28630,76,1504507016005,13,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,13011,0,0,0,0,0,0,2,0,0,0,0,541.7802,28632,76,1504507016005,13,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,0,13011,1,0,0,0,0,0,1,1,1,0,0,541.7802,28633,76,1504507016005,13,0
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,13011,1,1,1,2,0,1,2,1,2,2,2,541.7802,28634,76,1504507016005,13,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,2,2,0,0,541.7802,28635,76,1504507016005,13,0
0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,13011,2,0,0,1,0,0,2,2,2,1,1,541.7802,28636,76,1504507016005,13,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,1,1,0,0,0,512.9631,28638,76,1504707018008,13,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,13011,1,0,0,0,0,0,2,1,1,0,0,512.9631,28639,76,1504707018008,13,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,1,1,0,0,0,512.9631,28640,76,1504707018008,13,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,512.9631,28641,76,1504707018008,13,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,512.9631,28642,76,1504707018008,13,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,512.9631,28644,76,1504707018008,13,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,512.9631,28645,76,1504707018008,13,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,496.2396,28646,76,1504707018023,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,496.2396,28647,76,1504707018023,13,9
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,13011,1,0,0,0,0,0,1,1,1,0,0,496.2396,28649,76,1504707018023,13,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,496.2396,28650,76,1504707018023,13,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,496.2396,28652,76,1504707018023,13,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,496.2396,28655,76,1504707018023,13,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,496.2396,28656,76,1504707018023,13,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,496.2396,28657,76,1504707018023,13,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13011,0,0,0,0,0,0,0,0,0,0,0,496.2396,28658,76,1504707018023,13,9
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,13011,0,1,0,0,0,0,2,1,0,1,0,496.2396,28659,76,1504707018023,13,1
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,13011,1,0,0,1,0,0,2,1,1,1,0,496.2396,28662,76,1504707018023,13,0
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,13011,1,1,1,1,1,0,1,1,1,1,0,539.2799,28667,76,1504707018036,13,1
0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,13011,1,0,0,0,0,0,2,1,1,0,0,539.2799,28669,76,1504707018036,13,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,1,1,1,0,0,539.2799,28670,76,1504707018036,13,0
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13011,2,0,0,0,0,0,2,0,0,0,0,539.2799,28671,76,1504707018036,13,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,539.2799,28672,76,1504707018036,13,0
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,2,0,539.2799,28674,76,1504707018036,13,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13011,0,0,0,0,0,0,2,0,0,0,0,539.2799,28676,76,1504707018036,13,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1012,0,0,0,0,0,0,2,0,0,0,0,153.1597,28678,1,1505301002000,14,0
9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,153.1597,28679,1,1505301002000,14,9
0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1012,2,0,0,0,0,0,1,1,1,0,0,153.1597,28680,1,1505301002000,14,1
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1012,1,0,2,2,0,2,1,1,1,1,2,153.1597,28681,1,1505301002000,14,1
0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1012,2,0,0,0,0,0,2,2,2,0,0,153.1597,28682,1,1505301002000,14,1
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1012,1,0,0,0,0,0,1,1,1,1,0,153.1597,28683,1,1505301002000,14,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,153.1597,28684,1,1505301002000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,153.1597,28686,1,1505301002000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,153.1597,28690,1,1505301002000,14,9
0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1012,0,0,0,0,0,0,1,0,0,0,0,153.1597,28692,1,1505301002000,14,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,0,0,142.8533,28693,1,1505201023000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,142.8533,28695,1,1505201023000,14,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,0,0,142.8533,28696,1,1505201023000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,142.8533,28697,1,1505201023000,14,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,0,0,142.8533,28698,1,1505201023000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,142.8533,28700,1,1505201023000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,142.8533,28701,1,1505201023000,14,9
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,1,0,142.8533,28703,1,1505201023000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28705,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28706,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28707,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28708,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28712,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28714,1,1506101025000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,148.9203,28715,1,1506101025000,14,9
0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1012,2,0,1,0,0,0,2,1,2,1,1,152.0972,28717,1,1506301030002,14,0
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1012,0,0,0,0,0,0,2,0,0,0,0,152.0972,28719,1,1506301030002,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,152.0972,28720,1,1506301030002,14,9
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1012,0,0,0,0,0,0,2,0,0,0,0,152.0972,28722,1,1506301030002,14,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1012,1,1,2,0,0,0,1,1,0,2,2,152.0972,28723,1,1506301030002,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,152.0972,28725,1,1506301030002,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,152.0972,28726,1,1506301030002,14,9
0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1012,2,0,0,0,0,0,2,2,2,0,0,152.0972,28727,1,1506301030002,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,152.0972,28728,1,1506301030002,14,9
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1022,2,0,0,0,0,0,2,2,2,0,0,147.3045,28731,1,1506903011000,14,1
1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1022,0,0,0,0,0,1,2,2,0,0,0,147.3045,28732,1,1506903011000,14,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1022,0,0,0,0,0,0,2,2,0,0,0,147.3045,28733,1,1506903011000,14,1
0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1022,0,0,0,0,0,0,2,2,0,0,1,147.3045,28735,1,1506903011000,14,1
0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1022,2,0,0,0,0,0,2,2,2,0,2,147.3045,28736,1,1506903011000,14,1
0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1022,1,0,0,0,0,0,2,1,1,0,0,147.3045,28738,1,1506903011000,14,1
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,2,0,0,0,0,147.3045,28740,1,1506903011000,14,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1022,2,0,0,0,0,0,2,2,2,0,0,147.3045,28741,1,1506903011000,14,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1022,2,0,0,0,0,0,2,2,0,0,0,147.3045,28742,1,1506903011000,14,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,150.997,28745,1,1507708003000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,150.997,28746,1,1507708003000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,150.997,28747,1,1507708003000,14,9
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,0,0,150.997,28748,1,1507708003000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,150.997,28749,1,1507708003000,14,9
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1012,0,0,0,0,0,0,1,1,0,0,0,150.997,28751,1,1507708003000,14,0
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,2,0,150.997,28753,1,1507708003000,14,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,1,1,0,0,0,150.997,28754,1,1507708003000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1012,0,0,0,0,0,0,0,0,0,0,0,150.997,28755,1,1507708003000,14,9
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,2,2,0,2,0,150.997,28757,1,1507708003000,14,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1012,0,0,0,0,0,0,1,1,0,1,0,150.997,28758,1,1507708003000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,148.651,28759,1,1507808011000,14,9
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1022,0,2,0,0,0,0,2,2,0,2,0,148.651,28760,1,1507808011000,14,0
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,2,2,0,0,0,148.651,28761,1,1507808011000,14,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,1,1,0,0,0,148.651,28763,1,1507808011000,14,0
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,1,1,0,1,0,148.651,28766,1,1507808011000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,148.651,28768,1,1507808011000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,148.651,28769,1,1507808011000,14,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,2,2,0,0,0,148.651,28770,1,1507808011000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,148.651,28772,1,1507808011000,14,9
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1022,1,0,1,0,0,0,1,1,1,2,1,150.447,28773,1,1508210004000,14,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,150.447,28774,1,1508210004000,14,9
0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1022,2,0,0,0,0,0,1,0,0,0,0,150.447,28775,1,1508210004000,14,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,150.447,28776,1,1508210004000,14,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,150.447,28778,1,1508210004000,14,9
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1022,2,0,0,0,0,0,1,2,2,0,0,150.447,28780,1,1508210004000,14,1
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1022,2,0,0,0,0,0,2,2,2,0,2,150.447,28781,1,1508210004000,14,0
0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1022,2,0,0,0,0,0,2,2,2,0,0,150.447,28786,1,1508210004000,14,1
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,1,1,0,0,0,150.447,28787,1,1508210004000,14,1
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1022,1,0,2,2,0,2,1,1,1,2,2,150.447,28788,1,1508210004000,14,1
0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1022,1,0,0,0,0,0,1,1,1,1,0,153.9967,28790,1,1508311007000,14,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1022,0,0,0,0,0,0,0,0,0,0,0,153.9967,28793,1,1508311007000,14,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,1,1,0,0,0,153.9967,28794,1,1508311007000,14,0
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1022,0,0,0,0,0,0,2,2,0,2,0,153.9967,28795,1,1508311007000,14,0
