makesafe,wdrinking,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,4,1,1,5,1,49022,0,1,2,3,0301630008000,49,1,5836,6,1,486.9632,1,2,1,0,0,0,1
99,5,1,2,1,1,49022,0,1,2,3,0301630008000,49,2,5837,5,8,486.9632,1,1,0,0,0,0,1
99,4,2,1,3,1,49022,0,0,2,3,0301630008000,49,1,5838,6,8,486.9632,1,1,0,0,0,1,0
3,1,1,2,1,1,49022,0,1,2,3,0301630008000,49,3,5839,5,1,486.9632,1,1,0,1,0,1,0
9,14,1,1,1,1,49022,0,0,2,3,0301630008000,49,2,5840,2,8,486.9632,1,1,0,9,0,1,0
99,1,1,1,1,1,49022,1,1,2,3,0301630008000,49,2,5841,2,8,486.9632,1,1,0,0,0,1,0
99,5,3,0,1,1,49022,9,1,2,3,0301630008000,49,1,5842,6,8,486.9632,1,1,0,0,0,0,1
99,5,1,1,1,1,49022,1,1,2,3,0301630008000,49,1,5843,5,8,486.9632,1,1,0,0,0,1,0
99,5,1,1,1,1,49022,0,1,2,3,0301630008000,49,3,5844,9,8,486.9632,1,1,0,0,1,0,1
99,4,1,1,2,3,49022,0,0,1,3,0301630008000,49,4,5845,2,8,486.9632,1,1,0,0,0,0,1
6,4,1,1,1,1,49022,0,1,2,3,0301630008000,49,3,5846,5,8,486.9632,1,1,0,1,0,1,0
99,4,1,1,1,1,49022,0,1,2,3,0301630008000,49,2,5847,6,8,486.9632,1,1,0,0,0,1,1
1,4,1,1,1,1,49022,0,0,2,3,0301630008000,49,2,5848,6,6,486.9632,1,1,0,1,0,1,0
99,5,1,2,1,1,49022,1,0,2,3,0301630008000,49,1,5849,6,8,486.9632,1,1,0,0,0,1,0
99,4,1,1,1,1,49022,0,1,2,3,0301630008000,49,1,5850,5,8,486.9632,1,2,0,0,0,1,0
99,4,1,1,1,1,49052,0,0,2,3,0301030027000,49,3,5851,2,6,498.0612,1,1,0,0,0,1,0
99,4,1,1,1,1,49052,0,0,2,3,0301030027000,49,2,5852,5,1,498.0612,1,1,1,0,0,0,0
9,14,1,1,1,1,49052,0,0,2,3,0301030027000,49,3,5853,2,8,498.0612,1,2,0,9,0,1,1
99,1,1,1,4,1,49052,0,1,2,3,0301030027000,49,2,5854,2,8,498.0612,1,1,0,0,0,1,0
99,4,1,1,3,1,49052,0,1,2,3,0301030027000,49,2,5855,5,8,498.0612,1,1,0,0,0,1,0
1,4,1,1,1,1,49052,0,1,2,3,0301030027000,49,2,5856,2,8,498.0612,1,1,0,1,0,1,1
99,1,1,1,1,1,49052,0,1,2,3,0301030027000,49,2,5857,2,8,498.0612,1,1,0,0,0,0,1
99,4,1,1,3,3,49052,0,0,2,3,0301030027000,49,3,5858,2,8,498.0612,1,1,0,0,0,1,1
99,4,1,1,1,1,49052,0,1,2,3,0301030027000,49,1,5859,2,8,498.0612,1,1,0,0,0,1,0
99,5,1,1,1,1,49052,0,0,2,3,0301030027000,49,2,5860,6,8,498.0612,1,1,0,0,0,0,1
99,1,1,2,1,1,49052,0,0,2,3,0301030027000,49,3,5861,2,8,498.0612,1,1,0,0,0,0,1
99,1,1,2,1,1,49052,0,0,2,3,0301030027000,49,3,5862,2,8,498.0612,1,1,0,0,0,1,0
99,4,2,1,3,1,49052,0,0,2,3,0301030027000,49,1,5863,6,1,498.0612,1,2,0,0,0,0,1
99,4,2,1,1,1,49032,0,1,1,3,0301230045002,49,1,5864,5,1,516.8836,1,1,0,0,0,0,1
99,4,1,1,1,1,49032,1,0,2,3,0301230045002,49,1,5865,6,1,516.8836,1,1,0,0,0,0,1
99,1,1,1,1,1,49032,0,0,2,3,0301230045002,49,2,5866,2,8,516.8836,1,1,0,0,0,0,1
9,14,1,1,2,1,49032,1,0,2,3,0301230045002,49,1,5867,2,8,516.8836,1,1,0,9,0,1,0
99,5,1,1,1,1,49032,1,1,2,3,0301230045002,49,2,5868,5,8,516.8836,1,1,0,0,0,0,1
99,5,1,1,1,1,49032,0,1,2,3,0301230045002,49,2,5869,6,8,516.8836,1,2,0,0,0,1,1
1,5,1,1,1,1,49032,1,1,2,3,0301230045002,49,2,5870,2,8,516.8836,1,1,0,1,0,0,1
99,5,2,2,1,1,49032,0,0,2,3,0301230045002,49,2,5871,6,8,516.8836,3,1,0,0,0,1,0
4,5,1,2,3,1,49032,0,1,2,3,0301230045002,49,2,5872,5,8,516.8836,1,1,0,1,0,0,1
99,1,4,2,4,1,49032,0,1,5,3,0301230045002,49,1,5873,5,3,516.8836,1,1,0,0,0,1,0
9,14,1,1,3,1,49032,0,1,2,3,0301230045002,49,2,5874,2,8,516.8836,1,1,0,9,0,0,1
1,4,1,2,3,1,49032,0,1,2,3,0301230045002,49,2,5875,6,8,516.8836,1,1,0,1,0,0,1
99,4,1,1,1,1,49032,0,0,2,3,0301230045002,49,2,5876,2,6,516.8836,1,1,1,0,0,1,0
9,14,1,1,1,1,54012,0,0,2,3,0304501005003,54,2,5877,2,8,518.3706,1,5,0,9,0,1,0
99,1,1,1,3,1,54012,0,0,2,3,0304501005003,54,3,5878,2,6,518.3706,1,1,0,0,0,1,0
9,14,1,1,1,1,54012,0,1,2,3,0304501005003,54,3,5879,2,6,518.3706,1,1,0,9,0,1,0
9,14,1,1,3,3,54012,0,1,2,3,0304501005003,54,3,5880,2,8,518.3706,1,1,0,9,0,1,0
9,14,3,1,1,1,54012,0,1,2,3,0304501005003,54,2,5881,2,8,518.3706,1,1,0,9,0,1,0
9,14,1,1,3,1,54012,0,0,2,3,0304501005003,54,4,5882,2,6,518.3706,1,1,0,9,0,1,0
9,14,1,1,3,3,54012,0,1,2,3,0304501005003,54,2,5883,2,7,518.3706,1,1,0,9,0,1,0
9,14,1,1,3,3,54012,0,1,2,3,0304501005003,54,3,5884,2,4,518.3706,1,1,0,9,0,1,0
9,14,1,1,1,1,54012,0,1,2,3,0304501005003,54,5,5885,2,6,518.3706,1,1,0,9,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0304601007007,54,2,5886,2,8,518.9716,1,1,0,9,0,1,0
9,14,2,1,3,1,54022,0,1,2,3,0304601007007,54,2,5887,5,1,518.9716,0,1,0,9,0,1,0
9,14,1,1,3,3,54022,0,1,2,3,0304601007007,54,1,5888,2,6,518.9716,1,1,0,9,0,1,0
1,1,1,1,1,1,54022,0,1,6,3,0304601007007,54,1,5889,6,1,518.9716,0,1,0,1,0,1,0
1,1,1,1,1,1,54022,0,1,2,3,0304601007007,54,1,5890,5,8,518.9716,1,1,0,1,0,1,0
99,1,1,1,1,1,54022,0,1,2,3,0304601007007,54,0,5891,2,8,518.9716,1,1,0,0,0,1,0
99,1,1,2,3,3,54022,0,0,2,3,0304601007007,54,1,5892,2,8,518.9716,1,1,0,0,0,1,0
1,1,1,1,2,2,54022,0,0,2,3,0304601007007,54,1,5893,5,8,518.9716,1,1,0,1,0,1,0
1,1,2,1,3,3,54012,1,1,2,3,0305101013004,54,1,5894,6,2,511.7552,4,3,0,1,1,1,0
99,1,1,1,3,3,54012,0,1,2,3,0305101013004,54,2,5895,2,8,511.7552,1,1,0,0,0,1,0
9,14,1,1,1,1,54012,0,0,2,3,0305101013004,54,2,5896,2,8,511.7552,1,1,0,9,0,1,0
4,1,1,1,1,1,54012,0,0,2,3,0305101013004,54,2,5897,2,8,511.7552,1,3,0,1,0,1,0
1,1,1,1,3,3,54012,0,1,2,3,0305101013004,54,2,5898,2,8,511.7552,1,4,0,1,0,1,0
99,1,3,1,4,1,54012,0,0,2,3,0305101013004,54,3,5899,5,8,511.7552,1,1,0,0,0,0,1
4,1,1,1,5,1,54012,0,0,2,3,0305101013004,54,2,5900,2,8,511.7552,1,2,0,1,0,1,0
99,1,3,1,4,1,54012,0,1,2,3,0305101013004,54,2,5901,2,8,511.7552,1,4,0,0,0,0,1
1,1,1,0,4,1,54012,9,0,2,3,0305101013004,54,0,5902,5,9,511.7552,1,1,0,1,0,0,1
9,14,1,1,4,1,54012,0,1,2,3,0305101013004,54,3,5903,2,6,511.7552,1,4,0,9,0,1,1
9,14,1,1,1,1,54012,0,0,2,3,0305101013004,54,2,5904,2,6,511.7552,1,3,0,9,1,1,0
99,1,3,1,2,2,54012,0,0,2,3,0305101013004,54,1,5905,5,8,511.7552,4,1,0,0,0,1,0
99,4,1,1,1,1,54012,0,1,2,3,0305101013004,54,4,5906,2,6,511.7552,1,1,0,0,0,1,0
9,14,1,1,1,1,54012,0,0,2,3,0305101013004,54,5,5907,2,6,511.7552,1,1,0,9,0,1,0
1,1,1,1,1,1,54012,0,1,2,3,0305101013004,54,2,5908,1,6,511.7552,1,2,0,1,0,1,1
99,3,1,1,3,3,54012,0,1,2,3,0305101013004,54,0,5909,5,8,511.7552,4,3,0,0,0,0,0
99,1,1,1,3,3,54022,0,0,2,3,0305301017003,54,4,5910,1,6,512.3486,1,1,0,0,0,1,0
99,1,3,0,2,2,54022,9,0,2,3,0305301017003,54,1,5911,6,8,512.3486,1,3,1,0,0,0,0
1,4,2,0,3,1,54022,9,0,1,3,0305301017003,54,0,5912,6,1,512.3486,4,1,1,1,0,0,0
99,4,1,1,4,1,54022,0,1,2,3,0305301017003,54,3,5913,5,8,512.3486,4,1,0,0,0,1,1
1,4,4,2,4,4,54022,1,0,5,3,0305301017003,54,0,5914,5,1,512.3486,4,5,1,1,0,0,1
1,1,2,1,1,1,54022,0,1,2,3,0305301017003,54,2,5915,6,8,512.3486,4,1,0,1,1,0,1
9,14,1,1,1,1,54022,0,0,2,3,0305301017003,54,2,5916,2,8,512.3486,1,1,1,9,0,0,0
99,1,3,1,1,1,54022,0,1,2,3,0305301017003,54,2,5917,2,8,512.3486,1,1,0,0,0,1,1
99,1,2,1,2,2,54022,0,1,2,3,0305301017003,54,2,5918,2,8,512.3486,1,4,0,0,0,1,0
1,1,2,1,1,1,54022,0,0,2,3,0305301017003,54,2,5919,2,8,512.3486,1,1,0,1,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0305301017003,54,4,5920,2,6,512.3486,1,1,0,9,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0305301017003,54,3,5921,2,4,512.3486,1,1,0,9,0,1,0
2,1,1,1,1,1,54022,1,0,2,3,0305301017003,54,4,5922,2,6,512.3486,1,1,0,1,0,1,0
99,1,1,1,3,1,54022,1,1,2,3,0305501019001,54,0,5923,5,8,533.6121,1,1,0,0,1,0,1
1,1,1,1,4,1,54022,0,1,2,3,0305501019001,54,2,5924,6,8,533.6121,1,1,0,1,0,1,0
99,1,2,1,4,1,54022,0,1,2,3,0305501019001,54,1,5925,2,2,533.6121,1,1,0,0,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0305501019001,54,1,5926,2,8,533.6121,1,1,0,9,0,1,1
1,1,1,1,4,1,54022,0,0,1,3,0305501019001,54,2,5927,5,8,533.6121,1,1,0,1,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0305501019001,54,2,5928,1,8,533.6121,1,1,0,9,0,1,0
99,1,1,1,4,1,54022,1,1,2,3,0305501019001,54,0,5929,6,8,533.6121,1,3,1,0,0,0,0
9,14,1,1,1,1,54022,1,1,2,3,0305501019001,54,0,5930,5,8,533.6121,1,1,1,9,0,0,0
9,14,2,1,4,1,54022,0,1,2,3,0305501019001,54,2,5931,2,8,533.6121,1,1,0,9,0,1,1
3,1,1,1,1,1,54022,0,1,2,3,0305501019001,54,2,5932,5,8,533.6121,1,3,0,1,0,1,0
9,14,1,1,3,3,54012,0,1,2,3,0305701021005,54,2,5933,5,8,532.9941,1,1,0,9,0,1,0
99,1,1,1,1,1,54012,0,0,2,3,0305701021005,54,2,5934,2,8,532.9941,1,1,0,0,0,1,0
9,14,1,1,3,3,54012,0,1,2,3,0305701021005,54,2,5935,5,8,532.9941,1,1,0,9,0,1,0
1,1,1,1,1,1,54012,0,1,2,3,0305701021005,54,3,5936,2,8,532.9941,1,1,0,1,0,1,0
99,4,1,1,2,2,54012,1,0,2,3,0305701021005,54,0,5937,6,8,532.9941,1,2,0,0,0,1,0
99,4,1,1,1,1,54012,0,0,2,3,0305701021005,54,2,5938,5,8,532.9941,1,1,0,0,0,1,0
99,1,1,1,1,1,54012,0,1,2,3,0305701021005,54,3,5939,2,8,532.9941,1,1,0,0,0,1,0
1,1,1,0,1,1,54012,9,0,2,3,0305701021005,54,2,5940,2,8,532.9941,1,1,0,1,0,1,0
3,1,1,1,3,3,54012,0,1,2,3,0305701021005,54,1,5941,1,8,532.9941,1,1,0,1,0,1,0
99,1,1,1,1,1,54012,0,0,2,3,0305701021005,54,2,5942,2,8,532.9941,1,3,0,0,0,1,0
99,3,1,1,3,3,54012,0,0,2,3,0305701021005,54,3,5943,5,8,532.9941,0,1,0,0,0,1,0
4,1,1,1,2,2,54012,0,0,2,3,0305701021005,54,1,5944,1,8,532.9941,1,1,0,1,0,1,0
99,4,2,1,3,1,54012,0,0,2,3,0305701021005,54,2,5945,5,8,532.9941,1,1,0,0,0,1,0
99,1,3,1,3,3,54012,0,1,2,3,0306201026002,54,2,5946,5,8,509.3017,1,1,0,0,0,1,0
9,14,3,1,1,1,54012,0,0,2,3,0306201026002,54,6,5947,2,8,509.3017,1,3,0,9,0,1,0
6,1,1,1,1,1,54012,0,1,2,3,0306201026002,54,0,5948,2,8,509.3017,1,1,0,1,0,1,0
99,1,3,1,3,3,54012,0,1,2,3,0306201026002,54,0,5949,5,8,509.3017,1,1,0,0,1,1,0
9,14,1,1,1,1,54012,0,0,2,3,0306201026002,54,1,5950,2,8,509.3017,1,3,0,9,0,1,0
99,1,1,1,1,1,54012,0,0,2,3,0306201026002,54,1,5951,2,8,509.3017,1,1,0,0,0,1,0
9,14,1,1,2,2,54012,0,0,2,3,0306201026002,54,2,5952,2,8,509.3017,1,3,0,9,0,1,0
99,1,1,1,3,3,54012,0,0,2,3,0306201026002,54,2,5953,6,8,509.3017,1,3,0,0,0,1,0
99,1,3,1,3,3,54012,0,1,2,3,0306201026002,54,1,5954,2,8,509.3017,1,1,0,0,0,1,0
99,1,3,1,1,1,54022,0,0,2,3,0306401028006,54,3,5955,6,8,509.8922,1,1,0,0,0,0,0
99,1,1,1,2,2,54022,0,0,2,3,0306401028006,54,2,5956,5,8,509.8922,1,1,0,0,0,1,0
99,1,1,1,3,3,54022,0,1,2,3,0306401028006,54,2,5957,2,6,509.8922,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,2,0,2,3,0306401028006,54,3,5958,2,8,509.8922,1,1,0,0,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0306401028006,54,2,5959,1,6,509.8922,1,1,0,9,0,1,0
99,1,1,1,3,3,54022,0,1,2,3,0306401028006,54,4,5960,1,6,509.8922,1,1,0,0,0,1,0
3,1,1,1,1,1,54022,0,1,6,3,0306401028006,54,3,5961,1,6,509.8922,1,1,0,1,0,1,0
99,1,1,1,1,1,54022,0,1,2,3,0306401028006,54,2,5962,2,6,509.8922,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,0,0,2,3,0306401028006,54,3,5963,2,6,509.8922,1,1,0,0,0,1,0
99,1,2,1,1,1,54022,0,1,2,3,0306401028006,54,7,5964,1,8,509.8922,1,3,0,0,0,1,0
1,1,1,1,4,1,54012,0,1,2,3,0307502007001,54,3,5965,2,8,518.9716,1,1,0,1,0,1,0
1,1,1,2,3,3,54012,0,1,2,3,0307502007001,54,2,5966,5,8,518.9716,1,2,0,1,0,1,0
1,15,4,1,2,2,54012,0,1,2,3,0307502007001,54,0,5967,5,8,518.9716,1,2,0,1,0,1,1
9,14,1,0,1,1,54012,9,0,2,3,0307502007001,54,1,5968,2,8,518.9716,1,2,0,9,0,1,1
9,14,1,2,5,1,54012,0,0,2,3,0307502007001,54,2,5969,2,8,518.9716,1,2,0,9,0,1,0
9,14,1,2,3,3,54012,0,1,2,3,0307502007001,54,3,5970,2,8,518.9716,1,2,0,9,0,1,0
99,1,1,1,1,1,54012,0,0,2,3,0307502007001,54,2,5971,1,8,518.9716,1,2,0,0,0,1,0
1,2,1,2,3,3,54012,0,1,2,3,0307502007001,54,2,5972,6,8,518.9716,1,2,0,1,0,1,0
1,3,1,1,1,1,54022,0,0,2,3,0307802012004,54,3,5973,6,5,509.597,1,1,0,1,0,1,0
9,14,1,1,1,1,54022,0,0,2,3,0307802012004,54,3,5974,5,8,509.597,1,1,0,9,1,1,0
9,14,1,1,1,1,54022,0,0,2,3,0307802012004,54,2,5975,2,8,509.597,1,1,0,9,0,1,1
99,13,2,1,1,1,54022,0,1,1,3,0307802012004,54,6,5976,2,6,509.597,1,1,0,0,1,1,1
9,14,1,1,1,1,54022,0,0,2,3,0307802012004,54,4,5977,2,6,509.597,1,1,0,9,0,1,0
99,1,1,1,1,1,54022,0,1,2,3,0307802012004,54,3,5978,2,8,509.597,1,1,0,0,0,0,1
1,4,2,1,3,3,54022,1,1,2,3,0307802012004,54,0,5979,6,9,509.597,1,1,0,1,0,1,0
99,1,1,1,5,1,54022,0,1,2,3,0307802012004,54,2,5980,5,1,509.597,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,0,1,2,3,0307802012004,54,1,5981,6,8,509.597,1,1,0,0,0,0,1
1,1,1,1,1,1,54022,0,1,2,3,0307802012004,54,2,5982,2,7,509.597,1,1,0,1,0,1,0
99,1,4,1,4,4,54022,0,0,2,3,0307802012004,54,0,5983,5,3,509.597,1,5,0,0,0,0,1
9,14,1,1,4,3,54012,0,1,2,3,0309003018001,54,1,5984,5,8,532.3762,3,1,1,9,0,1,0
9,14,1,1,1,1,54012,0,1,2,3,0309003018001,54,4,5985,2,6,532.3762,1,2,0,9,0,1,0
1,4,2,1,3,3,54012,0,1,2,3,0309003018001,54,1,5986,5,2,532.3762,1,2,0,1,0,1,0
9,14,1,1,1,1,54012,0,1,2,3,0309003018001,54,3,5987,2,6,532.3762,1,1,0,9,0,1,0
1,4,1,1,4,1,54012,0,1,2,3,0309003018001,54,2,5988,2,8,532.3762,1,1,0,1,0,0,1
99,4,2,1,3,3,54012,0,0,2,3,0309003018001,54,1,5989,6,2,532.3762,1,1,1,0,0,0,0
9,14,1,1,3,1,54012,0,0,2,3,0309003018001,54,1,5990,2,8,532.3762,1,1,0,9,0,1,0
9,14,1,1,3,1,54012,0,1,2,3,0309003018001,54,1,5991,2,6,532.3762,1,1,0,9,0,1,0
3,4,1,1,1,1,54012,0,1,2,3,0309003018001,54,2,5992,2,6,532.3762,1,2,0,1,0,1,0
99,4,2,0,4,1,54052,9,1,2,3,0309903036001,54,1,5993,6,1,534.848,0,1,1,0,0,0,1
99,9,1,1,1,1,54052,0,1,2,3,0309903036001,54,2,5994,2,8,534.848,1,1,0,0,0,0,1
3,4,1,0,3,1,54052,9,1,2,3,0309903036001,54,2,5995,6,1,534.848,4,1,0,1,0,0,1
99,4,1,1,4,1,54052,1,1,2,3,0309903036001,54,2,5996,6,8,534.848,1,1,0,0,1,0,1
99,8,1,1,3,3,54052,0,1,2,3,0309903036001,54,2,5997,6,8,534.848,1,1,0,0,0,0,1
9,14,1,1,3,1,54052,0,1,2,3,0309903036001,54,1,5998,2,8,534.848,1,1,0,9,1,0,1
9,14,1,1,1,1,54052,0,1,2,3,0309903036001,54,3,5999,2,8,534.848,1,4,0,9,1,0,1
99,5,1,1,1,1,54052,1,0,2,3,0309903036001,54,2,6000,2,8,534.848,1,1,1,0,0,0,0
99,2,1,1,1,1,54052,0,0,2,3,0309903036001,54,2,6001,6,1,534.848,1,1,0,0,0,0,1
99,1,1,1,1,1,54052,0,1,3,3,0309903036001,54,3,6002,2,6,534.848,1,1,0,0,0,0,1
7,4,1,1,1,1,54052,0,0,2,3,0309903036001,54,3,6003,2,6,534.848,1,1,0,1,0,0,0
99,2,1,1,3,1,54052,0,1,2,3,0309903036001,54,3,6004,2,8,534.848,1,1,0,0,0,1,0
99,4,4,1,1,1,54052,1,0,2,3,0309903036001,54,3,6005,2,1,534.848,1,1,0,0,0,0,1
1,4,1,1,1,1,54052,0,1,2,3,0309903036001,54,3,6006,2,8,534.848,1,1,0,1,0,0,1
99,4,1,1,1,1,54052,0,1,2,3,0309903036001,54,2,6007,6,1,534.848,1,1,0,0,0,1,1
99,1,1,1,1,1,54052,0,1,2,3,0309903036001,54,2,6008,2,8,534.848,1,1,0,0,0,1,0
1,5,1,1,1,1,54052,0,1,1,3,0309903036001,54,3,6009,6,8,534.848,1,1,0,1,1,0,0
1,2,1,1,1,1,54052,0,1,2,3,0309903036001,54,2,6010,2,8,534.848,1,1,0,1,0,0,1
1,4,1,1,1,1,54052,0,1,2,3,0309903036001,54,2,6011,6,8,534.848,1,1,0,1,0,0,1
3,1,1,1,1,1,54022,0,0,2,3,0310805001001,54,1,6012,2,8,533.9211,1,1,0,1,1,0,1
7,1,1,1,1,1,54022,0,1,2,3,0310805001001,54,3,6013,5,8,533.9211,1,2,0,1,0,1,0
9,14,1,1,1,1,54022,0,0,2,3,0310805001001,54,1,6014,2,8,533.9211,1,2,0,9,0,1,0
9,14,1,1,1,1,54022,0,1,2,3,0310805001001,54,3,6015,2,8,533.9211,1,1,0,9,0,0,1
99,1,1,1,2,2,54022,0,0,2,3,0310805001001,54,1,6016,6,8,533.9211,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,1,0,2,3,0310805001001,54,2,6017,6,8,533.9211,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,0,0,2,3,0310805001001,54,2,6018,6,8,533.9211,1,1,0,0,0,1,0
99,1,1,0,3,1,54022,9,1,2,3,0310805001001,54,1,6019,6,8,533.9211,4,1,0,0,0,1,1
99,1,1,1,1,1,54022,1,0,2,3,0310805001001,54,1,6020,6,8,533.9211,1,1,0,0,0,0,1
9,14,1,1,3,1,54022,0,1,2,3,0310805001001,54,3,6021,6,8,533.9211,1,1,0,9,0,0,1
99,1,1,1,1,1,54022,0,1,2,3,0310805001001,54,1,6022,7,8,533.9211,1,1,0,0,0,0,1
1,1,1,1,3,3,54022,0,1,2,3,0310805001001,54,2,6023,6,8,533.9211,1,1,0,1,1,1,0
1,2,1,2,1,1,54022,1,1,2,3,0310805001001,54,0,6024,7,8,533.9211,1,1,0,1,0,1,0
99,1,1,1,1,1,54022,1,0,2,3,0310805001001,54,1,6025,7,8,533.9211,1,1,0,0,0,0,1
9,14,1,1,3,1,54022,0,0,2,3,0310805001001,54,1,6026,2,6,533.9211,1,1,0,9,0,1,0
99,1,1,1,1,1,54022,0,0,2,3,0310805001001,54,3,6027,2,8,533.9211,1,1,0,0,0,1,0
99,1,1,1,1,1,54022,0,1,2,3,0310805001001,54,1,6028,5,8,533.9211,4,1,0,0,0,1,1
9,14,1,1,1,1,54022,0,1,2,3,0310805001001,54,3,6029,2,6,533.9211,1,1,0,9,1,0,0
99,4,1,0,4,1,54052,9,1,2,3,0312705014000,54,1,6030,6,1,511.4586,0,1,0,0,0,0,1
99,1,3,1,1,1,54052,0,0,2,3,0312705014000,54,1,6031,2,8,511.4586,1,1,0,0,0,0,1
99,4,1,0,1,1,54052,9,0,2,3,0312705014000,54,2,6032,6,8,511.4586,1,1,0,0,0,0,1
99,4,2,2,1,1,54052,0,1,2,3,0312705014000,54,2,6033,6,1,511.4586,1,1,1,0,0,0,0
99,2,2,1,1,1,54052,2,1,2,3,0312705014000,54,2,6034,6,2,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54052,0,1,2,3,0312705014000,54,2,6035,2,8,511.4586,1,1,0,0,1,0,1
99,1,1,1,1,1,54052,0,1,2,3,0312705014000,54,2,6036,6,8,511.4586,1,1,0,0,0,0,1
1,4,1,0,3,3,54052,9,1,2,3,0312705014000,54,1,6037,6,8,511.4586,4,1,1,1,0,0,0
99,3,1,1,1,1,54052,0,1,2,3,0312705014000,54,2,6038,2,8,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54052,0,1,2,3,0312705014000,54,3,6039,6,8,511.4586,1,1,0,0,1,0,1
99,2,1,1,1,1,54052,0,0,2,3,0312705014000,54,2,6040,6,8,511.4586,3,1,0,0,0,0,1
1,4,1,1,4,1,54052,0,0,2,3,0312705014000,54,3,6041,6,8,511.4586,1,1,1,1,0,0,0
99,3,1,1,3,3,54052,1,1,2,3,0312705014000,54,1,6042,6,1,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54052,0,1,2,3,0312705014000,54,2,6043,6,8,511.4586,1,1,0,0,0,0,1
99,4,2,1,1,1,54052,0,1,2,3,0312705014000,54,1,6044,6,8,511.4586,1,1,0,0,1,0,1
99,4,1,1,1,1,54052,1,1,2,3,0312705014000,54,2,6045,6,1,511.4586,1,1,0,0,1,0,1
99,4,1,1,1,1,54052,0,0,2,3,0312705014000,54,3,6046,6,8,511.4586,1,1,0,0,0,0,1
4,4,2,0,3,1,54032,9,0,2,3,0311305018002,54,1,6047,6,3,511.4586,0,1,1,1,0,0,0
99,4,1,1,3,1,54032,0,1,2,3,0311305018002,54,2,6048,6,8,511.4586,1,1,1,0,0,0,0
99,4,2,1,1,1,54032,0,0,2,3,0311305018002,54,1,6049,4,1,511.4586,0,1,1,0,0,0,0
99,4,2,1,1,1,54032,0,1,2,3,0311305018002,54,1,6050,6,1,511.4586,1,1,0,0,0,0,1
99,4,3,0,2,1,54032,9,0,2,3,0311305018002,54,1,6051,5,1,511.4586,1,1,0,0,0,0,1
99,4,2,0,3,1,54032,9,1,1,3,0311305018002,54,1,6052,6,3,511.4586,4,1,0,0,0,0,1
99,4,3,1,1,1,54032,0,0,2,3,0311305018002,54,2,6053,6,1,511.4586,1,1,1,0,0,0,0
99,4,1,1,3,3,54032,0,1,2,3,0311305018002,54,3,6054,2,6,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54032,0,1,2,3,0311305018002,54,2,6055,2,1,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54032,0,1,2,3,0311305018002,54,2,6056,2,8,511.4586,1,1,1,0,0,0,0
99,4,1,1,1,1,54032,0,1,2,3,0311305018002,54,2,6057,5,8,511.4586,1,1,1,0,0,0,0
99,4,3,0,1,1,54032,9,0,2,3,0311305018002,54,1,6058,5,1,511.4586,4,5,1,0,0,0,0
99,4,1,1,3,1,54032,0,1,2,3,0311305018002,54,2,6059,6,8,511.4586,1,1,1,0,0,0,0
99,4,1,1,3,1,54032,0,0,2,3,0311305018002,54,4,6060,2,8,511.4586,1,1,0,0,0,0,0
99,4,1,1,3,1,54032,0,1,2,3,0311305018002,54,2,6061,6,8,511.4586,1,1,0,0,0,0,1
99,4,1,1,1,1,54032,0,0,2,3,0311305018002,54,2,6062,2,6,511.4586,1,1,0,0,0,0,1
9,14,1,1,1,1,54032,0,1,2,3,0311305018002,54,3,6063,2,8,511.4586,1,1,0,9,1,0,0
99,4,2,0,1,1,54032,9,0,2,3,0311305018002,54,1,6064,5,1,511.4586,1,1,1,0,0,0,0
99,4,1,1,1,1,54032,0,1,2,3,0311305018002,54,3,6065,6,1,511.4586,1,1,1,0,0,0,0
3,4,1,1,1,1,54032,0,1,2,3,0312806002001,54,3,6066,2,6,519.5726,1,1,0,1,0,0,1
99,4,2,1,3,1,54032,0,0,2,3,0312806002001,54,2,6067,2,8,519.5726,1,1,0,0,0,0,1
99,1,1,2,4,1,54032,0,1,2,3,0312806002001,54,2,6068,6,8,519.5726,1,1,0,0,0,0,1
1,1,1,1,1,1,54032,0,1,2,3,0312806002001,54,2,6069,6,8,519.5726,1,1,0,1,0,0,1
99,1,1,2,1,1,54032,0,1,2,3,0312806002001,54,2,6070,6,8,519.5726,1,1,0,0,0,0,1
