regcode,provcode,hhnum,member_code,age,sex,csc,psc,rhc,educ,occup,wrkpl
8,37,2883,04,6.7241616,2,1,0,4,22,99,9
8,37,2883,05,4.7091036,1,1,99,3,99,99,9
8,37,2883,06,2.9733059,1,1,99,3,99,99,9
8,37,2884,01,35.641342,1,2,99,1,10,8,1
8,37,2884,02,33.697468,2,2,12,2,10,10,9
8,37,2884,03,11.318275,1,1,99,3,5,14,9
8,37,2884,04,10.116359,2,1,0,4,3,14,9
8,37,2884,05,1.7494867,1,1,99,3,99,99,9
8,37,2884,06,8.4900751,1,1,99,5,23,99,9
8,37,2885,01,55.071869,1,,99,1,8,9,1
8,37,2885,02,51.455166,2,,0,2,6,1,1
8,37,2885,03,23.041752,1,,99,3,14,5,1
8,37,2885,04,21.133471,1,,99,3,10,0,9
8,37,2886,01,45.850788,1,,99,1,4,6,1
8,37,2886,02,42.614647,2,,0,2,6,10,9
8,37,2886,03,19.403149,1,,99,3,10,9,1
8,37,2886,04,17.659138,1,,99,3,9,14,9
8,37,2886,05,15.446954,2,,0,4,8,14,9
8,37,2886,06,39.036278,2,,0,5,3,9,1
8,37,2886,07,1.8699521,1,1,99,5,99,99,9
8,37,2886,08,20.813141,1,,99,5,4,0,9
8,37,2886,09,14.201232,2,,0,5,7,0,9
8,37,2887,04,35.274471,2,,11,9,13,10,9
8,37,2888,01,51.739902,2,,0,1,9,9,1
8,37,2888,02,20.188911,2,,0,4,10,9,1
8,37,2888,03,18.546202,2,,0,4,10,9,1
8,37,2888,04,9.2895279,2,1,0,4,3,99,9
8,37,2889,01,58.784393,1,,99,1,4,9,1
8,37,2889,02,45.998631,2,,0,2,12,9,1
8,37,2889,03,20.11499,1,,99,3,4,0,9
8,37,2889,04,18.031485,1,,99,3,4,0,9
8,37,2889,05,16.881588,2,,0,4,10,9,1
8,37,2889,06,12.763861,2,,0,4,4,14,9
8,37,2889,07,6.1136208,2,1,0,4,0,99,9
8,37,2890,02,28.755648,2,,10,9,14,10,9
8,37,2891,01,21.494867,2,,0,1,13,14,9
8,37,2891,02,20.030117,2,,0,5,13,14,9
8,37,2892,01,48.120464,1,,99,1,15,2,2
8,37,2892,02,47.830254,2,,0,2,14,0,9
8,37,2892,03,16.303902,1,,99,3,10,14,9
8,37,2892,04,15.214237,2,,0,4,8,14,9
8,37,2892,05,6.7789187,1,1,99,3,22,99,9
8,37,2892,06,59.488022,2,3,0,0,6,9,0
8,37,2893,01,28.761122,1,,99,1,12,3,1
8,37,2893,02,25.607119,2,,0,2,14,10,9
8,37,2893,03,3.1321013,2,1,0,4,99,99,9
8,37,2893,04,2.2340863,1,1,99,3,99,99,9
8,37,2893,05,1.0376455,1,1,99,3,99,99,9
8,37,2894,01,21.943874,2,,6,9,9,10,9
8,37,2895,01,23.233402,2,,0,1,12,4,1
8,37,2895,02,26.499659,1,,99,2,12,10,9
8,37,2895,03,1.7823409,2,1,0,4,99,99,9
8,37,2895,04,48.553047,1,,99,5,10,8,1
8,37,2895,05,48.071182,2,,0,5,10,0,9
8,37,2895,06,25.763176,2,,0,5,12,0,9
8,37,2895,07,21.264887,1,,99,5,14,0,9
8,37,2896,01,35.173168,1,,99,1,8,8,1
8,37,2896,02,39.233402,2,,0,2,10,10,9
8,37,2896,03,9.9301844,2,1,0,4,2,99,9
8,37,2896,04,7.1101985,1,1,99,3,1,99,9
8,37,2896,05,4.3613963,1,1,99,3,99,99,9
8,37,2896,06,3.3127995,1,1,99,3,99,99,9
8,37,2897,01,54.642025,1,2,99,1,12,3,1
8,37,2897,02,51.644081,2,2,0,2,13,3,1
8,37,2897,03,24.563997,2,1,0,4,14,0,9
8,37,2898,01,24.386038,2,,0,1,12,5,1
8,37,2898,02,21.390829,2,1,0,5,13,14,9
8,37,2898,03,19.652292,1,,99,5,12,14,9
8,37,2899,01,52.52293,1,,99,1,12,9,1
8,37,2899,02,52.276524,2,,0,2,7,1,0
8,37,2899,03,20.728268,2,,0,4,12,14,9
8,37,2900,01,42.63929,1,,99,1,6,7,1
8,37,2900,02,47.137577,2,,0,2,12,5,1
8,37,2900,03,16.150581,1,,99,3,9,14,9
8,37,2900,04,10.184805,1,1,99,3,4,14,9
8,37,2900,05,10.031486,2,1,0,4,4,14,9
8,37,2900,06,33.620808,2,,0,5,14,10,9
8,37,2901,01,53.336071,1,,99,1,6,9,1
8,37,2901,02,50.516087,2,,0,2,6,9,1
8,37,2901,03,20.684464,1,,99,3,7,9,1
8,37,2901,04,16.301163,2,,0,4,7,14,9
8,37,2901,05,12.670774,2,,0,4,6,14,9
8,37,2902,02,37.341545,2,,3,9,12,10,9
8,37,2903,01,38.792606,1,,99,1,13,8,1
8,37,2904,01,61.14716,2,3,0,1,11,1,1
8,37,2904,02,33.905544,1,1,99,5,6,9,1
8,37,2905,01,29.078712,1,,99,1,6,9,1
8,37,2905,02,23.594797,2,,10,2,6,10,9
8,37,2905,03,5.8590007,2,1,0,4,99,99,9
8,37,2905,04,2.8583162,1,1,99,3,99,99,9
8,37,2905,05,.57768649,2,1,0,4,99,99,9
8,37,2905,06,25.278576,2,,4,5,6,5,1
8,37,2905,07,1.8945928,2,1,0,5,99,99,9
8,37,2905,08,21.385353,2,,0,5,10,0,9
8,37,2906,01,31.843943,1,,99,1,8,0,9
8,37,2906,02,33.070499,2,,2,2,14,5,1
8,37,2906,03,5.8042436,1,1,99,3,99,99,9
8,37,2906,04,3.6167009,1,1,99,3,99,99,9
8,37,2906,05,1.7029432,1,1,99,3,99,99,9
8,37,2906,06,53.642712,2,,0,5,4,10,9
8,37,2906,07,7.3018479,2,1,0,5,22,99,9
8,37,2907,01,60.350445,1,2,99,1,8,9,1
8,37,2907,02,61.054073,2,2,0,2,1,5,1
8,37,2907,03,37.196442,1,1,99,3,6,0,9
8,37,2907,04,33.84531,2,1,0,4,14,0,9
8,37,2907,05,38.850101,1,2,99,3,5,0,9
8,37,2907,06,26.017796,2,2,0,5,10,0,9
8,37,2907,07,7.0828199,1,1,99,5,22,99,9
8,37,2907,08,3.8850102,1,1,99,5,99,99,9
8,37,2907,09,12.796715,2,,0,5,6,14,9
8,37,2907,10,7.8247776,2,1,0,5,22,99,9
8,37,2908,01,46.001369,1,,99,1,14,4,1
8,37,2908,02,44.197124,2,,0,2,10,10,9
8,37,2908,03,23.953457,1,,99,3,12,0,9
8,37,2908,04,22.989733,2,,0,4,14,0,9
8,37,2908,05,21.675564,2,,0,4,14,0,9
8,37,2908,06,7.0882955,2,1,0,4,23,99,9
8,37,2909,01,51.663246,1,,99,1,14,1,1
8,37,2909,02,49.524982,2,,0,2,14,1,1
8,37,2909,03,23.753593,1,,99,3,14,4,1
8,37,2909,04,17.054073,1,,99,3,10,14,9
8,37,2909,05,15.611225,1,,99,3,9,14,9
8,37,2909,06,8.3367558,2,1,0,4,2,99,9
8,37,2909,07,34.026009,2,,0,5,14,4,1
8,37,2909,08,10.773443,1,1,99,5,4,14,9
8,37,2909,09,16.613279,2,,0,5,8,14,9
8,37,2910,01,45.897331,1,,99,1,10,9,1
8,37,2910,02,48.459957,2,,0,2,12,10,9
8,37,2910,03,21.867214,1,,99,3,14,0,9
8,37,2910,04,25.141684,1,,99,5,12,0,9
8,37,2910,05,23.682409,2,,0,4,14,2,1
8,37,2910,06,.72005475,2,1,0,5,99,99,9
8,37,2910,07,19.419575,2,,0,5,12,14,9
8,37,2910,08,16.616016,2,,0,5,9,14,9
8,37,2910,09,13.22382,2,,0,5,7,14,9
8,37,2911,01,80,2,3,0,1,0,9,1
8,37,2912,01,47.679672,1,2,99,1,6,8,1
8,37,2912,02,39.947979,2,2,0,2,10,10,9
8,37,2913,01,55.739902,1,,99,1,6,8,1
8,37,2913,02,50.951405,2,,0,2,7,10,9
8,37,2913,03,25.281315,2,,0,4,14,4,1
8,37,2913,04,23.000685,1,,99,3,14,3,1
8,37,2914,01,43.340179,1,,99,1,10,10,9
8,37,2914,02,38.201233,2,,0,5,8,10,9
8,37,2914,03,12.438056,2,,0,5,5,14,9
8,37,2914,04,6.8692675,1,1,99,5,0,99,9
8,37,2914,05,3.9561944,1,1,99,5,99,99,9
8,37,2914,06,27.986311,2,,0,5,10,10,9
8,37,2914,07,8.005476,1,1,99,5,0,99,9
8,37,2914,08,7.5071869,1,1,99,5,1,99,9
8,37,2915,01,37.916496,1,,99,1,9,7,1
8,37,2915,02,39.800137,2,,0,2,14,10,9
8,37,2915,03,16.802191,1,,99,3,10,14,9
8,37,2915,04,14.724161,1,,99,3,7,10,9
8,37,2915,05,13.338809,2,,0,4,6,14,9
8,37,2915,06,9.1252565,2,1,0,4,3,99,9
8,37,2915,07,.41067761,1,1,99,3,99,99,9
8,37,2915,08,79.605751,2,3,0,5,6,10,9
8,37,2916,01,58.581795,1,,99,1,5,10,9
8,37,2916,02,53.423683,2,,0,2,6,7,1
8,37,2916,03,19.720739,1,,99,3,9,9,1
8,37,2917,01,33.409992,1,,99,1,20,2,1
8,37,2917,02,32.169746,2,,0,2,12,3,1
8,37,2917,03,3.5318274,1,1,99,3,99,99,9
8,37,2917,04,1.0212183,1,1,99,3,99,99,9
8,37,2917,05,14.253251,2,,0,0,7,10,9
8,37,2918,01,35.953457,1,,99,1,10,8,1
8,37,2918,02,33.990417,2,,0,2,10,9,1
8,37,2918,03,13.308693,2,,0,4,7,14,9
8,37,2918,04,11.509925,1,1,99,3,4,14,9
8,37,2918,05,9.5550995,1,1,99,3,2,99,9
8,37,2918,06,6.9815197,2,1,0,4,22,99,9
8,37,2918,07,5.9904175,2,1,0,4,99,99,9
8,37,2918,08,40.922657,2,,0,5,12,10,9
8,37,2918,09,18.94319,2,,0,5,12,14,9
8,37,2918,10,4.235455,2,1,0,5,99,99,9
8,37,2919,01,27.901438,2,1,0,1,12,5,1
8,37,2919,02,15.909651,1,,99,5,4,10,9
8,37,2919,03,13.199179,2,,0,5,4,14,9
8,37,2919,04,10.959617,1,1,99,5,1,0,9
8,37,2919,05,26.98152,2,1,0,5,10,9,1
8,37,2919,06,5.0403833,2,1,0,5,99,99,9
8,37,2919,07,21.106092,1,2,99,5,8,10,9
8,37,2919,08,18.140999,2,,10,5,9,10,9
8,37,2919,09,.19164956,1,1,99,5,99,99,9
8,37,2920,01,68.698151,1,2,99,1,10,0,9
8,37,2920,02,64.53936,2,2,0,2,10,10,9
8,37,2920,03,38.266941,1,,99,3,13,9,1
8,37,2920,04,27.400412,2,,0,4,14,9,2
8,48,2921,01,54.781658,1,,99,1,10,1,0
8,48,2921,02,45.886379,2,,0,2,10,9,0
8,48,2921,03,21.889116,2,,0,4,14,9,0
8,48,2922,01,68.060234,2,3,0,9,7,0,9
8,48,2923,01,75.367554,2,4,0,9,11,0,9
8,48,2924,01,39.04723,1,2,99,1,8,5,1
8,48,2924,02,39.600273,2,2,0,2,9,5,1
8,48,2924,03,17.078712,1,,99,3,5,8,1
8,48,2924,04,11.93703,2,1,0,4,3,14,9
8,48,2924,05,8.0876112,1,1,99,3,1,99,9
8,48,2924,06,6.442163,1,1,99,3,1,99,9
8,48,2924,07,4.4955511,1,1,99,3,99,99,9
8,48,2924,08,3.4934976,1,1,99,3,99,99,9
8,48,2924,09,1.0020534,2,1,0,4,99,99,9
8,48,2924,10,20.429842,1,2,99,5,7,8,1
8,48,2924,11,19.022587,2,,0,4,8,10,9
8,48,2924,12,.8569473,1,1,99,5,99,99,9
8,48,2925,01,25.697468,1,,99,1,7,9,1
8,48,2925,02,30.672142,2,,0,2,8,10,9
8,48,2925,03,6.3874059,2,1,0,4,22,99,9
8,48,2926,01,34.088982,1,,99,1,10,1,0
8,48,2926,02,30.234087,2,,0,2,10,10,9
8,48,2926,03,7.2005477,2,1,0,4,1,99,9
8,48,2926,04,1.6016427,2,1,0,4,99,99,9
8,48,2927,01,66.088982,1,2,99,1,3,5,1
8,48,2927,02,59.512661,2,2,0,2,4,5,1
8,48,2927,03,33.062286,1,1,99,3,7,0,9
8,48,2927,04,29.467487,2,1,0,4,14,9,1
8,48,2927,05,17.462013,2,,0,4,6,0,9
8,48,2928,01,43.901436,1,,99,1,3,7,1
8,48,2928,02,40.966461,2,,0,2,1,9,1
8,48,2928,03,20.714579,2,,0,4,8,14,9
8,48,2928,04,14.885695,1,,99,3,2,9,1
8,48,2928,05,7.9041753,2,1,0,4,2,99,9
8,48,2928,06,5.0896645,2,1,0,4,99,99,9
8,48,2928,07,21.705681,1,,99,5,9,9,1
8,48,2928,08,17.445585,2,,0,4,8,0,9
8,48,2928,09,.43805611,2,1,0,5,99,99,9
8,48,2929,01,44.889801,1,2,99,1,6,7,1
8,48,2929,02,44.120464,2,2,0,2,8,5,1
8,48,2929,03,15.277207,2,,0,4,8,14,9
8,48,2929,04,13.289528,1,,99,3,6,14,9
8,48,2929,05,8.1341543,2,1,0,4,1,99,9
8,48,2929,06,20.240931,2,1,0,4,13,14,9
8,48,2929,07,18.313484,1,,99,3,8,7,1
8,48,2930,01,29.368925,1,,99,1,9,9,1
8,48,2930,02,27.575634,1,,99,5,6,9,1
8,48,2931,01,23.082821,2,,6,9,0,10,9
8,48,2932,01,41.207394,1,,99,1,6,9,1
8,48,2932,02,16.273785,1,,99,3,5,9,1
8,48,2933,01,38.921288,1,,99,1,4,9,1
8,48,2933,02,36.131416,2,,0,2,4,10,9
8,48,2933,03,13.338809,1,,99,3,2,14,9
8,48,2933,04,9.6618757,1,1,99,3,4,99,9
8,48,2933,05,6.5297742,1,1,99,3,0,99,9
8,48,2934,01,71.53183,1,2,99,9,6,0,9
8,48,2935,01,74.540726,1,3,99,1,10,15,9
8,48,2935,02,19.331964,2,,0,5,10,0,9
8,48,2935,03,15.523614,2,,0,5,7,14,9
8,48,2935,04,12.399726,2,,0,5,6,14,9
8,48,2935,05,10.439425,1,1,99,5,3,14,9
8,48,2935,06,13.05681,1,,99,5,4,14,9
8,48,2935,07,24.878851,2,,0,5,2,0,9
8,48,2935,08,6.661191,2,1,0,5,1,99,9
8,48,2936,01,35.80835,1,,99,1,1,6,1
8,48,2936,02,26.830938,2,,11,2,2,10,9
8,48,2936,03,10.444901,2,1,0,4,3,14,9
8,48,2936,04,6.5188227,2,1,0,4,0,99,9
8,48,2936,05,4.4134154,2,1,0,4,99,99,9
8,48,2936,06,2.3025324,2,1,0,4,99,99,9
8,48,2936,07,.60506505,2,1,0,4,99,99,9
8,48,2937,01,36.227242,1,2,99,1,0,6,1
8,48,2937,02,55.572895,2,2,0,2,1,10,9
8,48,2938,01,62.869267,1,2,99,1,1,6,1
8,48,2938,02,56.818619,2,2,0,2,4,6,1
8,48,2938,03,16.761122,2,,0,4,10,10,9
8,48,2938,04,2.9048598,1,1,99,3,99,99,9
8,48,2938,05,45.519508,1,,99,5,5,6,1
8,48,2939,01,69.448326,1,2,99,1,0,6,1
8,48,2939,02,62.620125,2,2,0,2,2,10,9
8,48,2939,03,23.126625,1,2,99,3,3,6,1
8,48,2939,04,18.672142,2,,10,5,9,10,9
8,48,2939,05,.0054757018,2,1,0,5,99,99,9
8,48,2940,03,41.73032,2,,10,9,8,10,9
8,48,2941,01,58.650238,1,2,99,1,8,6,1
8,48,2941,02,60.520191,2,2,0,2,6,10,9
8,48,2941,03,24.238194,1,,99,3,12,0,9
8,48,2942,01,56.720055,1,2,99,1,4,6,1
8,48,2942,02,62.650238,2,2,0,2,0,10,9
8,48,2942,03,35.285419,2,,0,4,4,9,1
8,48,2942,04,7.6933608,2,1,0,5,0,99,9
8,48,2942,05,6.1820669,2,1,0,5,0,99,9
8,48,2942,06,1.5550992,1,1,99,5,99,99,9
8,48,2943,01,23.255304,2,,5,9,10,10,9
8,48,2944,01,49.637234,1,,99,1,0,6,0
8,48,2944,02,44.147842,2,,0,2,1,6,0
8,48,2944,03,6.9431896,1,1,99,3,0,99,9
8,48,2944,04,2.5379877,2,1,0,5,99,99,9
8,48,2945,01,50.614647,1,,99,1,2,6,1
8,48,2945,02,40.62149,2,,12,2,4,10,9
8,48,2945,03,15.411362,1,,99,3,2,0,9
8,48,2945,04,12.303902,1,,99,3,2,0,9
8,48,2945,05,9.6536617,2,1,0,4,1,99,9
8,48,2945,06,7.6194386,2,1,0,4,22,99,9
8,48,2945,07,4.3121152,2,1,0,4,99,99,9
8,48,2945,08,1.7330595,1,1,99,3,99,99,9
8,48,2946,01,46.209446,1,,99,1,0,9,1
8,48,2946,02,45.927448,2,,0,2,4,10,9
8,48,2946,03,20.514715,1,,99,3,4,0,9
8,48,2946,04,16.459959,1,,99,3,5,14,9
8,48,2946,05,10.872005,1,1,99,3,1,14,9
8,48,2947,01,24.150581,2,,5,9,3,10,9
8,48,2948,01,21.23477,2,,11,9,5,10,9
8,48,2949,02,20.454483,2,,10,9,8,10,9
8,48,2950,02,32.736481,2,,8,9,10,5,0
8,48,2951,01,28.898016,1,2,99,1,4,6,1
8,48,2951,02,24.498289,2,2,9,2,3,1,0
8,48,2951,03,4.1040382,1,1,99,3,99,99,9
8,48,2952,01,89.787819,1,2,99,9,10,0,9
8,48,2952,02,72.142365,2,2,0,9,11,0,9
8,48,2953,01,52.654346,2,3,0,1,6,10,9
8,48,2953,02,34.009583,1,,99,3,8,0,9
8,48,2953,03,14.069816,2,,0,4,8,14,9
8,48,2953,04,33.136208,1,,99,3,10,7,1
8,48,2953,05,3.8302534,1,1,99,5,99,99,9
8,48,2953,06,27.444216,2,,0,4,10,9,1
8,48,2953,07,5.8453116,2,1,0,5,99,99,9
8,48,2953,08,23.09651,1,,99,3,10,6,1
8,48,2953,09,30.083504,2,,10,5,11,10,9
8,48,2953,10,.03832991,2,1,0,5,99,99,9
8,48,2954,01,35.036278,1,,99,1,10,6,1
8,48,2954,02,35.441479,2,,0,2,10,10,9
8,48,2954,03,14.425735,2,,0,4,8,14,9
8,48,2955,01,27.726215,1,,99,1,14,8,1
8,48,2955,02,24.813141,2,,12,2,10,10,9
8,48,2955,03,6.2696781,1,1,99,3,22,99,9
8,48,2955,04,5.3853526,2,1,0,4,99,99,9
8,48,2955,05,2.9705682,1,1,99,3,99,99,9
8,48,2955,06,1.3442848,1,1,99,3,99,99,9
8,48,2956,01,75.457909,2,3,0,1,10,10,9
8,48,2957,01,30.921288,1,,99,1,4,8,1
8,48,2957,02,31.838467,2,,12,2,6,10,9
8,48,2957,03,12.1013,2,,0,4,5,14,9
8,48,2957,04,9.3689251,2,1,0,4,3,99,9
8,48,2957,05,7.6276522,1,1,99,3,1,99,9
8,48,2957,06,.95277208,1,1,99,3,99,99,9
8,48,2958,01,59.718002,1,,99,1,4,6,1
8,48,2958,02,58.518822,2,,0,2,6,6,1
8,48,2958,03,28.57221,1,,99,3,4,14,9
8,48,2958,04,20.07666,1,,99,3,9,14,9
8,48,2958,05,16.432581,2,,0,4,9,14,9
8,48,2959,06,37.256672,2,,12,9,10,10,9
8,48,2960,01,28.599588,2,,0,1,14,2,1
8,48,2960,02,23.01985,2,,0,5,12,14,9
8,48,2961,01,36,1,,99,1,2,6,1
8,48,2961,02,33.998631,2,,0,2,3,10,9
8,48,2961,03,14.151951,2,,0,4,3,14,9
8,48,2961,04,11.78371,1,1,99,3,0,14,9
8,48,2961,05,10.570842,2,1,0,4,0,0,9
8,48,2961,06,8.3586588,2,1,0,4,0,99,9
8,48,2961,07,6.1629024,1,1,99,3,0,99,9
8,48,2961,08,1.5879534,1,1,99,3,99,99,9
8,48,2962,01,32.966461,1,,99,1,6,6,1
8,48,2962,02,29.377138,2,,0,2,6,10,9
8,48,2962,03,11.077344,2,1,0,4,4,14,9
8,48,2962,04,9.0239563,2,1,0,4,3,99,9
8,48,2962,05,6.8637919,1,1,99,3,1,99,9
8,48,2963,01,29.790554,2,,10,9,6,10,9
8,48,2964,01,31.126625,1,2,99,1,4,6,1
8,48,2964,02,27.159479,2,2,12,2,1,10,9
8,48,2964,03,12.290213,2,,0,4,5,14,9
8,48,2964,04,10.414784,1,1,99,3,2,14,9
8,48,2964,05,8.6187544,1,1,99,3,1,99,9
8,48,2964,06,5.9274468,1,1,99,3,99,99,9
8,48,2964,07,4.9308691,1,1,99,3,99,99,9
8,48,2964,08,1.9657769,1,1,99,3,99,99,9
8,48,2965,01,27.928816,1,,99,1,9,7,1
8,48,2965,02,29.626284,2,,11,2,6,10,9
8,48,2965,03,10.78987,2,1,0,4,4,14,9
8,48,2965,04,8.2299795,1,1,99,3,1,99,9
8,48,2965,05,6.220397,2,1,0,4,0,99,9
8,48,2965,06,3.9425051,1,1,99,3,99,99,9
8,48,2965,07,1.0239562,2,1,0,4,99,99,9
8,48,2966,04,44.082134,2,,10,9,5,10,9
8,48,2967,05,24.399727,2,,11,9,4,10,9
8,48,2968,01,66.510612,1,2,99,1,6,6,0
8,48,2968,02,62.844627,2,2,0,2,6,9,1
8,48,2968,03,36.514717,1,,99,3,9,8,1
8,48,2968,04,13.130733,1,,99,5,4,14,9
8,48,2968,05,12,1,,99,5,2,14,9
8,48,2969,01,38.223133,1,,99,1,9,6,1
8,48,2969,02,38.053387,2,,12,2,7,10,9
8,48,2969,03,8.2080765,2,1,0,4,1,99,9
8,48,2969,04,5.32512,2,1,0,4,99,99,9
8,48,2969,05,1.6947297,2,1,0,4,99,99,9
8,48,2970,07,34.989735,2,,10,9,6,5,0
8,48,2971,08,31.926079,2,,11,9,6,10,9
8,48,2972,09,33.034908,2,,11,9,6,10,9
8,48,2973,01,74.551674,1,2,99,1,0,6,0
8,48,2973,02,76.928131,2,2,0,2,4,10,9
8,48,2973,03,51.036278,2,,0,4,6,0,9
8,48,2973,04,14.412046,1,,99,5,7,14,9
8,48,2973,05,11.956194,2,1,0,5,5,14,9
8,48,2973,06,68.988365,2,3,0,5,5,0,9
8,48,2973,07,29.779604,2,,0,5,0,0,9
8,48,2973,08,20.525667,1,,99,5,9,0,9
8,48,2973,09,15.77002,2,,0,5,3,9,0
8,48,2974,01,33.037647,1,2,99,1,6,6,1
8,48,2974,02,29.144423,2,2,12,2,6,10,9
8,48,2974,03,11.441479,1,1,99,3,5,14,9
8,48,2974,04,9.5934296,1,1,99,3,3,99,9
8,48,2974,05,3.8603697,1,1,99,3,99,99,9
8,48,2974,06,3.3155372,2,1,0,4,99,99,9
8,48,2974,07,1.0622861,1,1,99,3,99,99,9
8,48,2975,01,41.303219,1,,99,1,1,6,1
8,48,2975,02,33.820671,2,,0,2,3,10,9
8,48,2975,03,10.926763,2,1,0,4,3,14,9
8,48,2976,11,40.358658,2,,12,9,5,5,0
8,60,2977,01,38.669403,1,2,99,1,14,5,1
8,60,2977,02,38.266941,2,2,0,2,14,2,1
8,60,2977,03,15.548255,1,,99,3,8,14,9
8,60,2977,04,2.8254621,2,1,0,4,99,99,9
8,60,2977,05,14.625599,2,,0,0,5,9,0
8,60,2978,01,27.969883,2,,12,9,14,10,9
8,60,2979,01,28.312115,1,,99,1,12,7,1
8,60,2979,02,28.588638,2,,0,2,14,2,1
8,60,2979,03,2.6201231,1,1,99,3,99,99,9
8,60,2979,04,.95277208,1,1,99,3,99,99,9
8,60,2979,05,21.694729,1,,99,5,12,14,9
8,60,2980,01,32.793976,1,,99,1,2,7,1
8,60,2980,02,33.240246,2,,0,2,5,10,9
8,60,2980,03,12.5859,2,,0,4,3,14,9
8,60,2980,04,9.7522249,1,1,99,3,22,99,9
8,60,2980,05,4.9883642,1,1,99,3,99,99,9
8,60,2981,01,44.40794,1,,99,1,6,9,1
8,60,2981,02,43.099247,2,,0,2,6,9,1
8,60,2981,03,20.284737,1,,99,3,2,8,1
8,60,2981,04,16.859686,2,,0,4,6,0,9
8,60,2981,05,14.140999,2,,0,4,4,0,9
8,60,2981,06,12.060233,1,,99,3,1,0,9
8,60,2981,07,9.8863792,2,1,0,4,1,99,9
8,60,2982,01,36.057495,1,,99,1,15,2,1
8,60,2982,02,29.327858,2,,0,2,14,10,9
8,60,2982,03,8.4052019,2,1,0,4,1,99,9
8,60,2982,04,6.5653663,1,1,99,3,0,99,9
8,60,2982,05,4.9171801,2,1,0,4,99,99,9
8,60,2982,06,3.6632442,2,1,0,4,99,99,9
8,60,2982,07,.9390828,1,1,99,3,99,99,9
8,60,2982,08,45.464748,2,,0,5,11,9,0
8,60,2983,01,52.974674,2,,0,1,10,10,9
8,60,2983,02,30.65024,2,,0,4,12,10,9
8,60,2983,03,33.667351,1,,99,5,10,9,1
8,60,2983,04,1.6974674,1,1,99,5,99,99,9
8,60,2983,05,20.350445,1,,99,3,10,14,9
8,60,2983,06,7.2334018,1,1,99,5,22,99,9
8,60,2983,07,18.064339,2,,0,5,11,14,9
8,60,2983,08,17.943874,1,,99,5,11,14,9
8,60,2984,01,44.9911,1,,99,1,15,2,1
8,60,2984,02,36.306641,2,,0,2,14,10,9
8,60,2984,03,2.9541409,2,1,0,4,99,99,9
8,60,2984,04,10.590007,2,1,0,4,4,14,9
8,60,2984,05,72.435318,2,,0,5,14,15,9
8,60,2985,01,34.439426,1,2,99,1,11,8,1
8,60,2985,02,24.175222,2,2,12,2,9,10,9
8,60,2985,03,4.5037646,1,1,99,3,99,99,9
8,60,2985,04,3.1649556,1,1,99,3,99,99,9
8,60,2985,05,1.3059548,1,1,99,3,99,99,9
8,60,2986,01,41.037647,1,,99,1,7,7,1
8,60,2986,02,40.071182,2,,10,2,4,10,9
8,60,2986,03,17.577002,2,,0,4,10,9,1
8,60,2986,04,10.570842,1,1,99,3,3,14,9
8,60,2986,05,4.9582477,1,1,99,3,99,99,9
8,60,2986,06,.26557153,1,1,99,3,99,99,9
8,60,2987,01,46.475018,1,2,99,1,14,5,1
8,60,2987,02,46.332649,2,2,0,2,14,5,1
8,60,2987,03,21.2731,2,,0,4,13,14,9
8,60,2987,04,18.045174,2,,0,4,11,14,9
8,60,2987,05,15.501711,2,,0,4,8,14,9
8,60,2987,06,14.020534,1,,99,3,7,14,9
8,60,2988,01,48.40794,1,,99,1,6,6,1
8,60,2988,02,43.18412,2,,0,2,5,6,1
8,60,2988,03,13.180014,1,,99,3,4,0,9
8,60,2988,04,9.6153316,1,1,99,3,1,99,9
8,60,2988,05,18.05065,2,,10,4,6,10,9
8,60,2988,06,30.064339,1,,99,5,3,6,1
8,60,2988,07,.38603696,2,1,0,5,99,99,9
8,60,2989,02,35.266254,2,,10,9,8,10,9
8,60,2990,01,60.213551,1,2,99,1,8,6,1
8,60,2990,02,28.77755,2,2,12,2,10,10,9
8,60,2990,03,4.9938397,2,1,0,4,99,99,9
8,60,2990,04,2.1163588,1,1,99,3,99,99,9
8,60,2990,05,84.536621,2,3,0,5,0,0,9
8,60,2991,03,24.443531,2,,10,9,13,10,9
8,60,2992,01,65.568787,2,3,0,1,0,6,1
8,60,2992,02,12.44627,1,,99,5,3,14,9
8,60,2993,01,37.634499,1,,99,1,6,6,1
8,60,2993,02,36.988365,2,,0,2,9,10,9
8,60,2993,03,15.238877,1,,99,3,8,14,9
8,60,2993,04,12.947296,1,,99,3,4,14,9
8,60,2993,05,11.08282,1,1,99,3,4,14,9
8,60,2993,06,9.2977409,2,1,0,4,3,99,9
8,60,2993,07,7.9233403,1,1,99,3,0,99,9
8,60,2993,08,6.3381248,1,1,99,3,0,99,9
8,60,2993,09,4.6132784,2,1,0,4,99,99,9
8,60,2994,01,63.589321,1,2,99,1,6,6,1
8,60,2994,02,59.624916,2,2,0,2,6,10,9
8,60,2994,03,32.859684,1,,99,3,10,1,1
8,60,2994,04,31.947981,2,,0,5,3,0,9
8,60,2995,04,24.785763,2,,12,9,6,10,9
8,60,2996,01,54.280628,1,,99,1,0,6,1
8,60,2996,02,42.861053,2,,0,2,2,10,9
8,60,2996,03,28.780287,1,,99,3,0,6,1
8,60,2996,04,20.213552,2,,0,4,3,6,1
8,60,2996,05,4.8542094,1,1,99,3,99,99,9
8,60,2996,06,3.7453799,2,1,0,4,99,99,9
