makesafe,wdrinkng,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fwealthq,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
99,4,2,1,3,3,56,0,1,1,2,4,31,2,4108,1,6,8,258.37930297852,1,1,0,0,1,0,0
99,2,1,1,1,1,56,1,1,2,2,4,31,2,4109,4,5,8,258.37930297852,1,1,1,0,0,0,0
9,14,1,1,1,1,56,0,1,2,2,4,31,4,4110,5,2,8,258.37930297852,1,1,0,9,1,0,0
99,2,2,1,3,3,56,0,0,1,2,4,31,1,4111,1,6,1,258.37930297852,1,1,0,0,1,0,0
9,14,1,1,1,1,56,0,1,2,2,4,31,0,4112,4,7,1,258.37930297852,1,1,0,9,1,0,0
99,4,1,1,3,1,56,0,1,2,2,4,31,2,4113,3,6,8,258.37930297852,1,1,0,0,1,0,0
99,2,2,1,1,1,56,0,1,2,2,4,31,1,4114,2,6,1,258.37930297852,1,1,0,0,0,1,0
1,2,1,1,1,1,56,1,1,2,2,4,31,2,4115,3,6,8,258.37930297852,1,1,0,1,1,0,1
1,4,1,1,3,3,56,1,1,2,2,4,31,3,4116,2,6,8,258.37930297852,1,1,0,1,1,0,0
99,2,1,0,1,1,56,9,1,2,2,4,31,1,4117,2,6,8,258.37930297852,1,1,1,0,0,0,0
99,4,1,1,1,1,56,1,1,2,2,4,31,2,4118,3,6,8,258.37930297852,1,1,0,0,1,0,0
9,14,1,1,1,1,50,0,0,2,2,4,31,2,4119,5,2,8,264.58334350586,1,1,0,9,1,0,1
99,4,4,2,4,1,50,1,0,2,2,4,31,2,4120,1,6,1,264.58334350586,4,1,0,0,0,0,1
9,14,1,0,1,1,50,9,1,2,2,4,31,2,4121,3,6,8,264.58334350586,1,1,0,9,1,0,1
99,4,1,1,1,1,50,1,0,2,2,4,31,2,4122,5,2,6,264.58334350586,1,1,0,0,0,0,1
99,4,1,1,1,1,50,0,0,2,2,4,31,3,4123,3,6,8,264.58334350586,1,1,0,0,1,0,1
99,4,1,1,1,1,50,1,0,2,2,4,31,2,4124,3,6,8,264.58334350586,1,1,0,0,1,0,1
1,4,1,1,3,1,50,0,0,2,2,4,31,0,4125,2,6,8,264.58334350586,1,1,0,1,0,0,1
99,4,1,1,3,1,50,0,0,2,2,4,31,0,4126,2,6,1,264.58334350586,4,1,0,0,0,0,1
99,4,1,2,1,1,50,0,0,2,2,4,31,2,4127,2,6,8,264.58334350586,1,1,0,0,0,0,1
99,4,1,1,3,3,50,1,0,2,2,4,31,2,4128,3,6,8,264.58334350586,1,1,0,0,1,0,1
99,4,2,1,3,1,50,2,0,2,2,4,31,0,4130,2,7,1,264.58334350586,1,1,0,0,1,0,0
99,4,2,1,1,1,50,1,0,2,2,4,31,0,4131,2,6,8,264.58334350586,4,3,0,0,0,0,1
9,14,1,1,1,1,50,0,0,2,2,4,31,2,4132,4,6,8,264.58334350586,1,1,0,9,0,0,1
99,4,1,1,3,1,50,0,1,2,2,4,31,3,4133,4,2,8,264.58334350586,1,1,0,0,1,0,0
99,4,3,1,1,1,50,0,1,2,2,4,31,2,4134,4,2,8,264.58334350586,1,1,0,0,0,0,1
99,4,1,1,1,1,50,1,0,2,2,4,31,2,4136,4,2,8,264.58334350586,1,1,0,0,0,0,1
99,4,1,1,1,1,50,0,0,2,2,4,31,2,4137,4,2,8,264.58334350586,1,1,0,0,0,0,1
9,14,1,1,2,2,50,0,0,2,2,2,31,1,4139,4,2,8,264.58334350586,1,1,0,9,0,1,0
9,14,1,1,1,1,50,0,1,2,2,2,31,2,4141,4,2,3,264.58334350586,1,1,0,9,0,1,0
9,14,1,1,3,1,50,0,1,2,2,2,31,2,4142,3,6,8,264.58334350586,1,1,0,9,0,1,0
99,1,3,1,4,1,50,0,1,2,2,2,31,1,4143,2,6,8,264.58334350586,1,1,0,0,0,1,0
99,1,2,1,1,1,50,0,1,2,2,2,31,1,4144,2,6,8,264.58334350586,1,1,0,0,0,1,0
99,3,2,1,3,1,50,0,1,2,2,2,31,3,4145,2,5,8,264.58334350586,1,1,0,0,0,1,0
99,1,1,1,1,1,50,0,1,2,2,2,31,1,4146,2,6,1,264.58334350586,3,1,0,0,0,1,1
9,14,1,1,1,1,50,0,0,2,2,2,31,3,4147,5,4,8,264.58334350586,1,1,0,9,1,0,1
99,3,2,1,3,1,50,0,1,2,2,2,31,3,4148,2,5,8,264.58334350586,1,2,0,0,0,1,0
99,1,2,1,1,1,50,0,1,2,2,2,31,1,4149,2,5,1,264.58334350586,3,1,0,0,0,0,1
9,14,1,1,3,3,50,0,1,2,2,1,31,3,4152,4,2,6,264.58334350586,1,1,0,9,0,1,0
4,3,1,1,3,3,50,0,1,2,2,1,31,2,4153,4,2,6,264.58334350586,1,4,0,1,0,1,0
9,14,1,1,3,3,50,0,1,2,2,1,31,2,4155,4,5,8,264.58334350586,1,4,0,9,0,1,0
9,14,2,1,1,1,50,0,1,2,2,1,31,4,4156,5,2,2,264.58334350586,1,1,0,9,0,1,0
9,14,2,1,1,1,50,0,1,2,2,1,31,6,4157,5,2,2,264.58334350586,1,1,0,9,0,1,0
99,1,3,1,1,1,50,0,0,2,2,1,31,5,4158,5,2,2,264.58334350586,1,4,0,0,0,1,0
6,5,1,1,1,1,50,0,1,2,2,1,31,4,4159,5,2,6,264.58334350586,1,1,0,1,0,1,0
9,14,2,1,1,1,50,0,1,2,2,1,31,1,4160,3,2,2,264.58334350586,1,1,0,9,0,1,0
9,14,1,1,3,3,50,0,1,2,2,1,31,1,4161,4,5,8,264.58334350586,1,1,0,9,0,1,0
9,14,3,1,1,1,50,0,1,2,2,3,31,2,4162,4,6,8,264.58334350586,1,1,0,9,0,1,0
99,4,1,1,1,1,50,0,1,2,2,3,31,2,4163,3,6,8,264.58334350586,1,1,0,0,0,1,0
99,4,1,1,1,1,50,0,1,2,2,3,31,2,4164,3,5,8,264.58334350586,1,1,0,0,0,1,0
9,14,1,1,1,1,50,0,1,2,2,3,31,2,4165,5,2,6,264.58334350586,1,1,0,9,0,1,0
1,4,1,1,1,1,50,0,1,2,2,3,31,3,4166,4,5,7,264.58334350586,1,2,0,1,0,1,0
9,14,1,1,1,1,50,0,0,2,2,3,31,4,4167,5,5,8,264.58334350586,1,1,0,9,0,1,0
1,4,1,1,3,3,50,1,1,2,2,3,31,2,4168,2,5,8,264.58334350586,1,2,0,1,0,1,0
99,5,1,1,1,1,50,0,1,2,2,3,31,3,4169,4,6,8,264.58334350586,1,1,0,0,0,1,0
1,4,1,1,1,1,50,0,0,2,2,3,31,0,4170,2,6,8,264.58334350586,1,1,0,1,0,1,0
99,4,2,1,1,1,50,0,1,2,2,3,31,1,4171,2,5,8,264.58334350586,1,1,0,0,0,1,0
99,4,1,1,3,3,50,0,1,2,2,3,31,3,4172,3,5,8,264.58334350586,1,1,0,0,0,1,0
99,4,2,1,1,1,50,0,1,2,2,3,31,1,4173,3,5,8,264.58334350586,1,1,0,0,0,1,0
1,4,1,1,1,1,60,1,1,2,2,2,31,2,4175,3,6,8,254.25,4,1,0,1,1,0,1
1,4,3,1,1,1,60,0,1,2,2,2,31,2,4176,2,6,8,254.25,1,1,1,1,1,0,1
1,4,2,1,1,1,60,0,1,2,2,2,31,1,4177,2,6,1,254.25,1,1,0,1,1,0,1
1,4,4,1,1,1,60,0,0,2,2,2,31,2,4178,2,6,8,254.25,1,1,0,1,1,0,1
1,4,2,1,3,1,60,1,0,2,2,2,31,1,4179,2,6,8,254.25,1,1,0,1,1,0,1
99,4,1,1,1,1,60,0,0,2,2,2,31,0,4180,2,6,8,254.25,1,1,0,0,1,0,1
1,4,1,1,3,3,60,0,1,2,2,2,31,1,4181,2,6,8,254.25,1,1,0,1,1,0,1
1,4,1,1,1,1,60,0,1,2,2,2,31,1,4182,3,6,8,254.25,1,1,0,1,0,0,1
1,4,2,1,1,1,60,0,0,2,2,2,31,0,4183,2,6,3,254.25,4,1,0,1,1,0,1
1,4,1,1,1,1,60,0,0,2,2,2,31,1,4184,3,6,8,254.25,1,1,1,1,0,0,1
9,14,2,1,1,1,60,1,1,2,2,2,31,0,4185,2,6,1,254.25,0,1,0,9,0,0,1
1,4,1,1,1,1,60,0,1,2,2,2,31,2,4186,4,6,8,254.25,1,1,0,1,1,0,1
4,4,2,2,1,1,60,0,0,2,2,2,31,0,4187,2,2,3,254.25,4,1,0,1,0,0,1
99,4,1,1,1,1,60,0,1,2,2,2,31,1,4188,4,2,8,254.25,4,1,0,0,1,0,1
99,4,2,1,1,1,60,0,1,2,2,2,31,1,4189,2,6,8,254.25,4,1,0,0,1,0,1
99,4,1,1,1,1,61,0,0,2,2,2,31,3,4191,3,6,8,254.25,1,1,0,0,1,0,1
99,4,1,1,3,3,61,0,0,2,2,2,31,1,4192,2,6,8,254.25,1,1,0,0,1,0,0
99,3,2,1,1,1,61,0,0,1,2,2,31,1,4193,1,6,8,254.25,1,1,0,0,1,0,0
1,4,2,1,1,1,61,1,0,2,2,2,31,1,4194,1,6,2,254.25,0,1,0,1,1,0,1
99,4,1,1,3,1,61,1,0,2,2,2,31,2,4195,1,6,8,254.25,0,1,0,0,1,0,1
99,3,3,1,1,1,61,0,0,2,2,2,31,1,4197,2,6,8,254.25,1,2,0,0,1,0,0
99,3,1,1,1,1,61,0,0,2,2,2,31,1,4198,3,6,8,254.25,1,1,0,0,1,0,0
99,4,1,1,1,1,61,0,0,2,2,2,31,2,4199,3,6,8,254.25,1,1,0,0,1,0,0
99,3,1,1,1,1,61,0,0,3,2,2,31,1,4200,2,6,8,254.25,1,2,0,0,1,0,0
99,4,2,1,1,1,61,1,0,2,2,2,31,1,4201,1,6,8,254.25,0,1,0,0,1,0,1
99,4,2,1,3,1,61,1,0,2,2,2,31,1,4202,2,6,8,254.25,1,1,0,0,1,0,1
99,3,1,1,1,1,61,0,0,2,2,2,31,3,4203,4,5,8,254.25,1,1,0,0,0,0,1
99,3,3,1,3,1,61,0,1,2,2,2,31,2,4204,2,6,8,254.25,1,1,0,0,0,0,1
99,4,1,1,1,1,61,1,0,2,2,2,31,2,4206,2,6,8,254.25,1,1,1,0,0,0,1
99,3,1,1,1,1,61,0,0,2,2,2,31,2,4207,4,2,8,254.25,1,1,0,0,0,0,1
99,4,1,1,3,1,61,1,0,2,2,2,31,1,4208,2,6,8,254.25,1,1,0,0,1,0,1
1,8,2,2,3,3,67,0,1,1,2,1,50,0,4209,1,6,2,257.86538696289,5,1,0,1,1,0,0
1,8,2,1,3,3,67,1,1,2,2,1,50,2,4210,1,6,2,257.86538696289,1,1,0,1,1,0,0
1,8,2,2,1,1,67,0,1,2,2,1,50,1,4211,1,6,2,257.86538696289,1,1,0,1,1,0,1
1,8,3,1,1,1,67,0,1,2,2,1,50,3,4212,3,6,8,257.86538696289,1,1,0,1,1,0,0
1,8,2,2,1,1,67,0,1,2,2,1,50,2,4213,1,6,1,257.86538696289,0,1,0,1,1,0,0
1,8,3,1,1,1,67,0,1,2,2,1,50,3,4215,3,6,6,257.86538696289,1,1,0,1,1,0,0
1,8,3,1,1,1,67,0,1,2,2,1,50,2,4216,3,2,1,257.86538696289,1,1,0,1,1,0,0
1,8,2,1,1,1,67,0,1,2,2,1,50,1,4217,1,6,3,257.86538696289,0,1,0,1,1,0,0
1,8,2,1,1,1,67,0,1,2,2,1,50,2,4219,1,6,2,257.86538696289,5,1,0,1,1,0,1
1,8,3,1,3,3,67,0,1,2,2,1,50,2,4220,2,6,8,257.86538696289,1,1,0,1,1,0,0
3,4,3,1,1,1,68,0,1,2,2,3,50,4,4222,4,6,8,257.96875,1,1,0,1,1,1,0
99,4,2,1,1,1,68,1,1,2,2,3,50,1,4223,3,6,8,257.96875,1,1,0,0,0,0,1
9,14,1,1,1,1,68,0,1,2,2,3,50,3,4224,4,6,8,257.96875,1,1,0,9,1,0,1
99,4,3,1,1,1,68,1,1,2,2,3,50,2,4225,2,6,8,257.96875,1,1,1,0,0,0,1
1,4,1,1,1,1,68,0,0,2,2,3,50,3,4226,5,6,8,257.96875,1,1,0,1,1,0,1
99,4,2,1,3,1,68,1,1,2,2,3,50,1,4227,3,2,1,257.96875,1,1,0,0,1,0,0
99,4,2,1,1,1,68,0,1,2,2,3,50,1,4228,2,6,8,257.96875,1,1,0,0,0,1,1
1,4,1,1,1,1,68,0,1,2,2,3,50,3,4229,5,2,6,257.96875,1,1,0,1,1,0,1
4,4,3,1,1,1,68,1,1,2,2,3,50,2,4230,2,6,8,257.96875,1,1,0,1,0,1,0
99,4,2,1,1,1,68,0,0,2,2,3,50,2,4231,1,6,8,257.96875,0,1,0,0,1,1,1
1,4,1,1,1,1,68,0,1,2,2,3,50,2,4232,3,6,8,257.96875,1,1,0,1,1,1,1
99,4,3,1,3,3,68,1,1,2,2,3,50,2,4233,3,2,8,257.96875,1,1,0,0,1,0,0
9,14,1,1,3,3,68,0,1,2,2,3,50,3,4234,4,2,8,257.96875,1,1,0,9,0,1,1
99,4,1,1,3,1,68,0,0,2,2,3,50,2,4235,5,2,8,257.96875,1,1,0,0,1,0,1
1,4,2,1,3,3,68,0,1,2,2,3,50,2,4236,3,6,8,257.96875,1,1,0,1,1,0,1
9,14,1,1,1,1,66,0,0,2,2,2,50,3,4237,4,6,8,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,1,1,66,0,0,2,2,2,50,3,4239,5,2,6,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,1,1,66,0,1,2,2,2,50,2,4241,5,2,8,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,3,1,66,0,0,2,2,2,50,3,4242,4,2,8,297.79312133789,1,1,0,9,0,1,0
1,3,1,1,1,1,66,0,1,2,2,2,50,2,4243,4,6,8,297.79312133789,1,1,0,1,0,1,0
9,14,1,1,1,1,66,0,0,2,2,2,50,2,4244,3,6,8,297.79312133789,1,1,0,9,0,0,1
9,14,1,1,1,1,66,0,1,2,2,2,50,2,4245,4,2,8,297.79312133789,1,1,0,9,0,1,0
99,3,1,1,3,1,66,0,1,2,2,2,50,2,4246,2,6,8,297.79312133789,1,1,0,0,1,0,0
99,3,2,2,3,1,66,0,0,2,2,2,50,1,4247,1,6,8,297.79312133789,1,1,1,0,0,0,0
9,14,1,1,3,3,66,0,1,2,2,2,50,3,4249,4,6,8,297.79312133789,1,1,0,9,0,1,0
9,14,3,1,1,1,66,0,0,2,2,2,50,3,4250,4,6,8,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,1,1,66,0,0,2,2,2,50,3,4251,3,6,8,297.79312133789,1,1,0,9,0,1,0
99,3,1,1,1,1,66,0,1,2,2,2,50,2,4252,3,6,8,297.79312133789,1,1,0,0,1,1,0
99,4,2,1,1,1,66,1,0,2,2,2,50,1,4253,1,6,1,297.79312133789,0,5,0,0,1,0,1
1,3,2,1,3,3,67,0,1,2,2,3,50,2,4254,2,6,8,257.86538696289,1,1,0,1,1,0,0
99,2,3,1,3,3,67,0,1,2,2,3,50,1,4255,2,6,8,257.86538696289,1,1,0,0,1,0,1
99,3,2,1,1,1,67,1,1,2,2,3,50,1,4256,1,6,8,257.86538696289,1,1,0,0,0,0,1
9,14,2,2,3,1,67,0,1,2,2,3,50,1,4257,2,6,1,257.86538696289,1,1,0,9,1,0,0
99,3,1,1,1,1,67,0,1,2,2,3,50,2,4258,3,6,8,257.86538696289,1,1,0,0,0,1,0
1,1,1,1,1,1,67,0,1,2,2,3,50,4,4259,4,6,8,257.86538696289,1,1,1,1,0,1,1
9,14,1,1,3,1,67,0,1,2,2,3,50,2,4260,4,6,8,257.86538696289,1,1,0,9,0,1,0
99,3,2,1,3,1,67,0,1,2,2,3,50,0,4261,1,6,2,257.86538696289,1,1,0,0,0,1,0
1,3,3,1,3,3,67,0,1,2,2,3,50,2,4262,2,6,8,257.86538696289,1,1,0,1,0,1,0
99,3,2,2,1,1,67,0,0,1,2,3,50,2,4263,1,6,1,257.86538696289,0,1,0,0,0,0,1
1,3,2,1,3,1,67,0,1,2,2,3,50,2,4264,2,6,1,257.86538696289,1,1,0,1,0,1,0
9,14,2,1,1,1,67,0,1,2,2,3,50,2,4265,3,6,8,257.86538696289,4,1,0,9,0,0,1
99,9,4,1,4,1,67,2,1,2,2,3,50,1,4266,1,6,8,257.86538696289,0,1,1,0,0,0,0
99,8,1,1,3,1,67,0,1,2,2,3,50,2,4267,4,2,8,257.86538696289,1,1,0,0,0,1,0
99,4,3,1,3,1,65,0,1,2,2,1,50,2,4269,2,6,6,296.04165649414,4,1,0,0,0,1,0
1,4,1,1,3,3,65,0,1,2,2,1,50,3,4270,3,6,6,296.04165649414,1,3,0,1,0,1,0
9,14,1,1,1,1,65,0,1,2,2,1,50,3,4271,5,2,6,296.04165649414,1,1,0,9,0,1,0
9,14,2,1,1,1,65,1,1,2,2,1,50,1,4272,3,6,3,296.04165649414,4,1,0,9,0,1,0
9,14,1,1,1,1,65,0,1,2,2,1,50,4,4273,3,6,8,296.04165649414,1,1,0,9,0,1,0
9,14,2,1,3,3,65,0,1,2,2,1,50,4,4274,2,5,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,3,3,65,0,1,2,2,1,50,3,4275,5,2,8,296.04165649414,1,3,0,9,0,1,0
99,4,2,1,4,1,65,0,1,2,2,1,50,3,4278,2,5,8,296.04165649414,1,1,0,0,0,1,0
99,4,1,1,1,1,65,1,1,2,2,1,50,1,4279,5,2,8,296.04165649414,1,1,0,0,0,1,0
9,14,1,1,1,1,65,0,1,4,2,1,50,6,4280,5,2,6,296.04165649414,1,4,0,9,0,1,0
9,14,3,1,3,3,65,0,1,2,2,1,50,6,4281,5,2,6,296.04165649414,1,1,0,9,0,1,0
99,6,2,2,3,1,68,0,0,1,2,2,50,1,4282,1,6,1,257.96875,0,5,0,0,1,0,1
99,4,2,1,3,1,68,1,0,1,2,2,50,1,4283,1,6,3,257.96875,4,1,0,0,1,0,1
99,4,1,1,1,1,68,0,0,2,2,2,50,3,4284,5,2,8,257.96875,1,1,0,0,1,0,1
99,3,1,1,1,1,68,0,0,2,2,2,50,2,4285,3,6,8,257.96875,1,1,0,0,0,0,1
1,3,1,1,1,1,68,0,1,2,2,2,50,4,4286,5,2,8,257.96875,1,1,0,1,0,0,1
99,3,1,1,1,1,68,0,1,2,2,2,50,2,4287,3,6,8,257.96875,1,1,0,0,1,0,0
99,4,1,1,1,1,68,0,0,2,2,2,50,2,4288,3,6,8,257.96875,1,1,0,0,1,0,1
99,3,2,1,1,1,68,0,1,1,2,2,50,1,4289,1,6,8,257.96875,1,1,0,0,1,0,0
99,4,2,1,1,1,68,0,0,2,2,2,50,2,4290,2,6,3,257.96875,1,1,0,0,1,0,1
99,3,2,1,1,1,68,0,1,2,2,2,50,1,4291,2,6,8,257.96875,1,1,0,0,1,0,0
99,8,4,1,1,1,68,0,1,2,2,2,50,1,4292,1,6,1,257.96875,0,1,0,0,1,0,0
99,4,2,1,1,1,68,0,0,2,2,2,50,2,4293,2,6,1,257.96875,4,5,0,0,1,0,1
99,4,2,1,3,1,68,0,0,2,2,2,50,2,4294,1,6,1,257.96875,1,5,0,0,1,0,1
99,4,1,1,1,1,68,0,0,2,2,2,50,2,4295,2,6,8,257.96875,1,1,0,0,1,0,1
9,14,1,1,3,1,68,0,0,2,2,2,50,2,4296,3,6,8,257.96875,1,1,0,9,1,0,0
1,4,3,1,1,1,65,1,1,2,2,4,50,3,4298,2,6,8,296.04165649414,1,1,0,1,1,0,1
9,14,1,1,1,1,65,0,1,2,2,4,50,2,4299,4,2,6,296.04165649414,1,1,0,9,1,0,0
9,14,1,1,3,3,65,0,1,2,2,4,50,2,4300,3,6,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,1,1,65,0,1,3,2,4,50,3,4302,5,6,6,296.04165649414,1,1,0,9,1,0,0
1,1,1,1,1,1,65,0,1,2,2,4,50,3,4304,2,6,8,296.04165649414,1,1,0,1,1,0,1
1,1,3,1,2,1,65,0,1,2,2,4,50,0,4305,2,6,8,296.04165649414,1,1,0,1,1,0,1
1,4,3,1,1,1,65,0,1,2,2,4,50,2,4306,3,6,8,296.04165649414,1,1,0,1,1,0,1
1,1,3,1,1,1,65,0,1,2,2,4,50,3,4308,3,5,8,296.04165649414,1,1,0,1,1,0,1
1,1,2,1,2,2,65,0,1,2,2,4,50,1,4310,1,6,1,296.04165649414,0,1,0,1,1,0,1
1,2,3,1,1,1,65,0,1,2,2,4,50,0,4311,2,6,8,296.04165649414,0,1,0,1,1,0,1
9,14,1,1,1,1,65,1,1,2,2,4,50,1,4312,4,2,8,296.04165649414,1,1,0,9,0,0,1
9,14,1,1,1,1,65,0,1,2,2,4,50,3,4313,5,2,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,1,1,65,0,1,2,2,4,50,2,4315,3,6,8,296.04165649414,1,1,0,9,1,0,0
99,1,2,1,1,1,65,0,1,1,2,4,50,1,4316,2,2,8,296.04165649414,1,1,0,0,0,1,0
1,1,3,1,1,1,65,0,1,2,2,4,50,2,4317,2,6,8,296.04165649414,1,1,0,1,1,0,1
9,14,3,1,1,1,66,0,1,2,2,4,50,5,4320,5,2,8,297.79312133789,1,2,0,9,0,1,0
99,4,1,1,1,1,66,1,1,2,2,4,50,2,4321,2,6,8,297.79312133789,1,1,0,0,1,1,0
9,14,1,1,3,3,66,0,1,2,2,4,50,3,4322,4,6,6,297.79312133789,1,1,0,9,0,1,0
3,1,1,1,1,1,66,0,1,2,2,4,50,3,4323,4,2,4,297.79312133789,1,1,0,1,1,0,1
9,14,1,1,1,1,66,0,0,2,2,4,50,4,4324,5,2,8,297.79312133789,1,1,0,9,0,1,0
99,1,1,1,3,3,66,0,1,2,2,4,50,2,4325,2,6,8,297.79312133789,1,1,0,0,0,0,1
9,14,1,1,3,1,66,0,1,2,2,4,50,4,4326,3,6,8,297.79312133789,1,1,1,9,0,1,0
9,14,1,1,1,1,66,0,1,2,2,4,50,4,4327,5,2,6,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,1,1,66,0,1,2,2,4,50,2,4328,5,2,6,297.79312133789,1,1,0,9,1,1,0
9,14,1,1,1,1,66,0,1,2,2,4,50,6,4329,5,2,8,297.79312133789,1,1,0,9,1,1,0
9,14,1,1,1,1,66,0,1,2,2,4,50,3,4330,5,2,6,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,3,3,66,0,1,2,2,4,50,3,4331,4,6,5,297.79312133789,1,1,0,9,1,1,0
99,3,2,1,1,1,66,0,1,2,2,4,50,3,4332,2,6,1,297.79312133789,1,1,0,0,1,0,1
9,14,1,1,1,1,66,0,0,2,2,4,50,3,4333,5,2,8,297.79312133789,1,1,0,9,0,0,1
9,14,3,1,1,1,66,0,1,2,2,4,50,3,4334,5,2,8,297.79312133789,1,1,1,9,1,0,0
9,14,3,1,1,1,66,0,1,2,2,4,50,2,4335,3,6,8,297.79312133789,1,1,0,9,0,1,0
9,14,1,1,3,3,66,1,1,2,2,4,50,3,4336,5,2,6,297.79312133789,1,1,0,9,0,1,0
9,14,2,1,1,1,65,0,1,2,2,3,50,2,4337,4,2,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,1,1,65,0,1,3,2,3,50,3,4338,5,2,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,1,1,65,1,0,2,2,3,50,3,4339,4,2,8,296.04165649414,1,2,0,9,0,1,0
9,14,1,1,3,3,65,0,1,2,2,3,50,4,4340,4,2,8,296.04165649414,1,2,0,9,0,1,0
9,14,1,1,1,1,65,0,1,2,2,3,50,6,4341,5,2,8,296.04165649414,1,1,0,9,0,1,0
9,14,2,1,3,3,65,0,1,2,2,3,50,5,4344,5,2,8,296.04165649414,1,1,0,9,0,1,0
9,14,1,1,1,1,65,0,1,2,2,3,50,3,4345,5,2,8,296.04165649414,1,1,0,9,0,1,0
1,1,3,1,2,1,65,0,1,2,2,3,50,1,4346,2,6,8,296.04165649414,1,1,0,1,0,1,0
99,1,1,1,3,1,65,0,1,2,2,3,50,2,4347,2,6,8,296.04165649414,1,1,0,0,0,1,0
9,14,1,1,3,3,65,0,1,2,2,3,50,1,4349,4,5,8,296.04165649414,1,1,0,9,0,1,0
99,3,3,1,3,3,65,0,1,2,2,3,50,2,4352,2,6,8,296.04165649414,1,1,0,0,0,1,0
9,14,1,1,1,1,65,0,1,2,2,3,50,4,4353,3,6,8,296.04165649414,1,1,0,9,0,1,0
99,4,1,1,1,1,67,0,1,2,2,2,50,2,4356,3,6,8,257.86538696289,1,1,0,0,0,0,1
1,4,1,1,3,3,67,0,1,1,2,2,50,2,4357,1,6,8,257.86538696289,0,1,0,1,0,0,1
99,4,1,1,1,1,67,0,1,2,2,2,50,2,4358,3,5,8,257.86538696289,1,1,0,0,0,0,1
99,4,1,1,1,1,67,0,0,2,2,2,50,3,4359,3,6,8,257.86538696289,1,1,0,0,1,0,0
99,4,2,1,1,1,67,1,1,2,2,2,50,0,4360,2,5,8,257.86538696289,4,1,0,0,0,1,0
1,8,1,1,3,1,67,2,1,2,2,2,50,2,4361,4,2,8,257.86538696289,1,1,0,1,0,1,0
99,4,1,1,3,1,67,0,1,2,2,2,50,2,4362,3,6,8,257.86538696289,1,1,0,0,0,1,1
9,14,2,1,1,1,67,0,0,2,2,2,50,0,4363,3,2,2,257.86538696289,1,1,0,9,0,1,0
99,6,2,2,3,1,67,0,0,2,2,2,50,3,4364,1,6,1,257.86538696289,5,1,0,0,0,0,1
9,14,1,1,2,2,67,0,0,2,2,2,50,2,4365,4,2,8,257.86538696289,1,1,0,9,0,1,0
4,8,2,1,3,1,67,0,0,2,2,2,50,1,4367,2,6,8,257.86538696289,1,1,0,1,0,1,0
99,8,1,1,4,1,67,1,1,2,2,2,50,3,4368,4,2,8,257.86538696289,1,1,0,0,0,1,0
99,4,1,1,1,1,67,0,0,2,2,2,50,0,4369,3,6,8,257.86538696289,1,1,0,0,0,0,1
99,4,1,1,1,1,67,0,0,2,2,2,50,4,4370,5,2,6,257.86538696289,1,1,1,0,0,0,1
99,8,2,1,3,3,66,0,1,2,2,1,50,1,4372,2,6,1,297.79312133789,1,1,0,0,1,0,1
1,8,2,2,3,3,66,0,1,2,2,1,50,2,4373,1,6,2,297.79312133789,4,1,0,1,1,0,0
2,8,3,1,1,1,66,0,1,2,2,1,50,4,4374,3,6,8,297.79312133789,1,1,0,1,1,0,1
99,8,2,2,1,1,66,0,0,2,2,1,50,1,4375,1,6,2,297.79312133789,2,1,0,0,1,0,1
1,8,2,2,3,1,66,1,1,1,2,1,50,0,4376,1,6,2,297.79312133789,0,1,0,1,1,0,0
1,9,2,2,1,1,66,0,1,2,2,1,50,1,4377,1,6,2,297.79312133789,1,1,0,1,1,0,0
1,13,2,1,1,1,66,0,1,2,2,1,50,1,4378,1,6,2,297.79312133789,1,1,0,1,1,0,0
99,8,3,1,1,1,66,0,1,2,2,1,50,3,4380,3,2,8,297.79312133789,1,1,0,0,0,0,1
1,8,3,1,1,1,66,0,1,2,2,1,50,1,4381,2,6,8,297.79312133789,1,1,0,1,1,0,1
2,8,3,2,1,1,66,0,1,2,2,1,50,1,4382,1,6,8,297.79312133789,1,1,0,1,1,0,1
1,8,4,1,1,1,66,0,1,2,2,1,50,2,4383,2,6,3,297.79312133789,1,1,0,1,1,0,1
1,8,2,1,3,1,66,0,1,2,2,1,50,1,4384,1,6,2,297.79312133789,1,1,0,1,1,0,0
1,8,3,2,1,1,66,2,0,2,2,1,50,3,4385,2,6,2,297.79312133789,1,1,0,1,1,0,1
99,13,2,1,1,1,66,1,1,2,2,1,50,1,4386,2,2,2,297.79312133789,2,1,0,0,0,0,1
99,7,2,1,1,1,66,1,1,2,2,1,50,1,4391,1,6,3,297.79312133789,2,1,1,0,0,0,0
