regcode,provcode,hhnum,fg1,fg2,fg3,fg4,fg5,fg6,fg7,fg8,fg9,fg10,fg11,fg12,fg13,fg14,fg15,fg16,fg17,fg18,fg19,fg20,fg21,fg23,fg24,fg25,fg26,fg27,Total_Food,Total_Ener,Total_Prot,Total_Calc,Total_Iron,Total_VitA,Total_VitC,Total_Thia,Total_Ribo,Total_Nia,Total_CHO,Total_Fat,cu,psurec,strrec,wgts
1,55,173,212.47501,177.47501,2,33,0,25.688,0,13.832968,0,13.832968,26.6,0,26.6,100,0,100,0,4.937932,0,0,0,6.5999999,0,0,0,0,390.13391,5298.437,122.41317,738.07672,25.85841,90.882332,22.017799,5.0247898,2.32164,55.127178,900.19348,134.12303,5,58003031001,55052,5444.0601
1,55,175,273.23499,263.33334,0,9.9016666,0,11.166667,0,35,0,35,3.3333333,3.3333333,0,298.76349,97.369881,201.39362,0,0,0,0,0,1.1666666,52.166668,0.33333334,51.833332,0,674.83185,10346.538,360.81015,1313.2817,49.077999,14756.845,34.893501,7.1290498,11.42163,116.88714,1426.524,354.26331,6,58003031001,55052,5444.0601
1,55,178,344.03915,334.8725,0,9.166667,0,0,0,112.19608,37.5,74.696075,0,0,0,38.133335,38.133335,0,0,0,0,0,0,1,1.6666666,0,1.6666666,0,497.03525,7641.6025,179.38486,2062.0518,46.90337,1622.4143,187.60651,3.23206,2.4186101,75.296417,1662.1172,30.18251,6,58003031001,55052,5444.0601
1,55,179,216.254,215,0,1.2539999,7.3627448,0,0,462.79022,135.75838,327.03186,0,0,0,68.34333,44.049999,24.293333,0,0,30.5,30.5,0,0,3.5,3.5,0,0,788.75031,6136.4321,206.60931,2724.4075,54.694,2061.6514,604.49786,4.8716202,4.16535,73.656937,1231.7886,42.08226,6,58003031001,55052,5444.0601
1,55,182,205.547,137.5,0,68.046997,19.956079,24,0,166.06061,127.61111,38.449501,230,210,20,33.605,33.605,0,0,0,19.0625,19.0625,0,0,71.5,70,1.5,0,769.7312,1892.5099,48.769791,905.0993,20.476471,734.81183,264.74396,1.64106,1.29107,21.19434,376.29849,25.134621,2,59604020000,55072,5472.3398
1,55,185,473.37943,384.61285,0,88.766571,36.826889,74.794289,41.142857,222,0,222,122.14286,79.285713,42.857143,307.4444,0,266.99536,40.449032,0,108,104.57143,3.4285715,18.857143,38.142857,4.9285712,26.142857,7.0714288,1442.7307,15127.266,425.93036,2843.7725,82.777023,2050.1863,220.31786,6.3917599,5.7599401,142.62564,2085.9294,562.94531,4.6666665,59604020000,55072,5472.3398
1,55,188,297.00128,297.00128,0,0,0,3.8571429,0,795.14966,489.57825,305.57144,0,0,0,138.01717,138.01717,0,0,0,9.8035717,9.8035717,0,33.857143,91.714287,8.5714283,83.14286,0,1369.4003,3604.1133,105.27706,2443.9241,40.401379,1753.3712,178.21935,1.33254,1.37886,46.857578,585.37671,93.328484,2.3333333,59604020000,55072,5472.3398
1,55,190,270.46634,256.87766,0,13.588667,0,14.3,0,93.5,72.333336,21.166666,0,0,0,325.4512,96.419998,229.0312,0,0,0,0,0,5,2.5,1.6666666,0.83333331,0,711.21753,8048.1162,424.42508,1978.9116,58.337021,11378.886,111.3482,4.1185198,10.70367,128.01833,1420.2168,73.838379,6,59604020000,55072,5472.3398
1,55,191,642.5,642.5,0,0,0,4,0,170,170,0,0,0,0,110.75,35.75,75,0,55,80.0625,80.0625,0,10,25,5,15,5,1097.3125,5292.7729,140.32954,1389.137,52.14748,724.16248,60.594002,1.5295399,1.90215,56.11134,1073.167,48.231239,2,63508018000,55092,5443.27
1,55,194,647.06183,634.06183,0,13,0,0,34.639999,57.330433,39.130432,18.200001,0,0,0,333,0,333,0,24.799999,0,0,0,6.8000002,80.800003,0,80.800003,0,1184.4323,16875.074,567.05573,2010.9253,72.075432,1191.6803,110.8645,12.1585,4.7572598,190.42786,2733.5332,407.19144,5,63508018000,55092,5443.27
1,55,197,287.69626,286.52063,0,1.175625,0,24.375,12.1875,258.75,0,258.75,9.375,9.375,0,93.103127,22.790625,70.3125,0,0,0,0,0,76.875,3.5625,3.5625,0,0,765.92438,7579.1519,209.49139,1527.9709,98.186699,42178.551,212.433,4.8333602,11.50365,117.48045,1436.4126,109.8168,5.3333335,63508018000,55092,5443.27
1,55,198,210.13757,210.13757,0,0,0,4.0628572,0,58.843319,0,58.843319,0,0,0,11.428572,0,11.428572,0,97.14286,0,0,0,5.7142859,5.7142859,0,5.7142859,0,393.04376,7055.1304,201.61137,1160.3312,42.64991,1966.3066,87.866898,2.50629,3.7962201,80.885017,1280.1534,124.6105,7,63508018000,55092,5443.27
1,55,199,591.25,577.5,0,13.75,0,0,52.5,454.75,38.25,416.5,0,0,0,130.5625,130.5625,0,0,30,0,0,0,3.75,0,0,0,0,1262.8125,10121.226,289.57837,2151.3276,68.442818,870.69464,146.287,4.9805498,3.47492,112.91472,2085.1145,68.693466,4,63508018000,55092,5443.27
1,55,203,250.39,213.95686,7.8571429,28.576,0,30.634285,9.8732624,68.426804,13.206348,55.220459,8.5714283,0,8.5714283,169.9221,0,169.9221,0,0,273.89285,176.46428,97.428574,8.1428576,2,1.4285715,0.5714286,0,821.85364,11717.742,408.97733,2854.6836,73.504059,8958.1855,195.02826,8.08463,7.7401199,133.66756,1742.5095,334.36423,7,65410012000,55082,5476.4502
1,55,204,263.4826,218.673,0,44.809601,0,58,15.2,121.4,0,121.4,0,0,0,100.63807,67.238068,33.400002,0,0,129.625,129.625,0,15.6,77.199997,65.199997,12,0,781.14569,10436.349,228.21973,3926.5005,82.966454,4205.8984,152.8718,8.1616001,6.6334801,78.865356,1810.0446,222.4519,5,65410012000,55082,5476.4502
1,55,206,360.599,337.96649,0,22.6325,0,22.75,0,292.5,0,292.5,96.941917,96.941917,0,90.482498,55.412498,35.07,0,30,38.125,38.125,0,9.25,10.75,4.5,6.25,0,951.39844,6948.1118,168.3383,1403.967,31.257681,852.41058,296.65115,2.9914401,2.63498,63.746319,1323.9714,108.4009,4,67111064000,55102,5271.96
1,55,207,228.68224,200.72505,7.0588236,20.898354,0,29.470589,0,210.88235,76.411766,134.47058,41.470589,26.647058,14.823529,52.473713,52.473713,0,0,0,0,0,0,6.1764708,7.9411764,4.9411764,3,0,577.09711,6781.5449,165.80063,1795.4908,40.64677,1224.8779,275.867,3.14236,2.35039,59.49448,1353.4032,77.92202,5.6666665,67111064000,55102,5271.96
1,55,211,372.48059,317.66101,0,54.819599,0,79.480003,0,161.45926,0,161.45926,0,0,0,239.798,169.11,70.688004,0,11,0,0,0,23.2192,13.4,0,13.4,0,900.83704,11810.014,318.89484,2597.0896,51.386421,623.8363,195.29955,6.2763,5.0495601,99.785507,1889.8737,329.65936,5,67111064000,55102,5271.96
1,55,212,622.30823,622.30823,0,0,0,91.25,0,411,59.75,351.25,19.078947,19.078947,0,136.43092,90.400002,46.030926,0,0,0,0,0,12,3.5,1.25,2.25,0,1295.5681,10604.929,213.49744,1867.7876,60.301399,587.52386,110.68166,2.6204901,1.78562,81.14286,2009.6017,188.48244,4,67111064000,55102,5271.96
1,55,213,191.76108,154.33392,0,37.427143,0,20.785715,0,0,0,0,96.067101,31.352814,64.714287,100.78452,100.78452,0,0,0,32.67857,32.67857,0,0,11.571428,0.42857143,11.142858,0,453.64841,5061.2881,144.72755,787.52045,24.54159,962.98596,129.185,1.55059,1.67255,47.436131,947.5899,77.125587,4.6666665,67111064000,55102,5271.96
1,55,219,536.18378,435.17001,0,101.01375,0,26.5,20.325001,15.925675,0,15.925675,0,0,0,210.41405,71.856003,138.55804,0,61.25,36.21875,36.21875,0,13,43.25,24.25,19,0,963.0672,10289.298,300.23151,1783.7544,60.342911,2079.7834,150.69749,6.0433898,4.6296201,120.34526,1766.9109,223.97578,4,72514006000,55102,5256
1,55,223,236.11111,236.11111,0,0,0,3,0,177.44444,90.222221,87.222221,23.333334,23.333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.88889,7798.356,172.96944,1791.4199,55.00423,3190.0271,315.5285,2.77458,1.90532,71.403709,1738.959,15.93902,9,72514006000,55102,5256
1,55,225,805.66949,805.66949,0,0,0,32.5,0,105.37838,85,20.37838,30,0,30,180,180,0,0,58.5,0,0,0,3.5,15.5,1,14.5,0,1231.0479,5452.146,145.80212,715.55774,22.61833,1050.4601,30.2887,1.80303,1.43042,56.171009,1157.4994,26.033489,2,72514006000,55102,5256
1,55,226,327.50751,327.50751,0,0,0,25,0,77.968674,26.086958,51.881721,0,0,0,230.76178,230.76178,0,0,0,66.71875,66.71875,0,32.5,18.75,1.5,17.25,0,779.20673,6688.792,145.6758,7138.3892,21.744881,1083.4916,81.618637,1.72154,2.24155,53.53352,1191.6333,148.317,4,72814013001,55102,5259.96
1,55,230,752.57098,752.57098,0,0,0,15,0,0.85714287,0,0.85714287,0,0,0,530.8457,530.8457,0,0,47.630543,0,0,0,9.4285717,17.571428,0.85714287,16.714285,0,1373.9044,7275.4736,185.79951,4295.5176,22.473789,525.50787,1.469,1.90192,2.15997,78.566772,1482.8789,66.196877,2.3333333,72814013001,55102,5259.96
1,55,231,290.71744,266.836,0,23.881428,0,72.457146,0,368.17746,273.03824,95.139236,0,0,0,61.285713,61.285713,0,0,0,147.05357,147.05357,0,0,4.7142859,2.1428571,2.5714285,0,944.40558,11361.585,316.34735,6304.54,80.11467,4737.2417,489.45999,4.5018702,6.2709298,98.86834,2279.9243,108.60334,7,72814013001,55102,5259.96
1,55,234,717.95801,705,0,12.958,0,80,34,116.62823,62.400002,54.22823,0,0,0,521.63,271.63,0,250,0,53.375,53.375,0,159.908,170,27,143,0,1853.4993,4313.9551,101.72696,731.15686,20.425949,750.59637,147.69511,1.27071,1.18764,38.295559,718.81281,114.75858,1,72814013001,55102,5259.96
1,55,235,465.29468,400.41135,0,64.883331,0,69,0,374.64789,0,374.64789,508.7981,18.666666,490.13144,428.5647,305.7247,122.84,0,0,0,0,0,0,4.6666665,3.3333333,1.3333334,0,1850.972,8822.8369,209.6571,1147.0632,22.388531,257.6387,88.879204,3.02808,1.8735,76.149834,1405.8684,261.71106,3,72814013001,55102,5259.96
1,55,237,425.76501,403.94833,0,21.816668,0,9.666667,0,376.66672,158.90997,217.75673,0,0,0,216.6228,127.55614,89.066666,0,0,312.625,312.625,0,6.6666665,8.333333,0,8.333333,0,1356.3462,5616.3022,159.50893,2334.4832,29.626869,1948.7435,223.31351,2.9702599,3.85637,53.28611,1037.908,98.343102,3,72814013001,55102,5259.96
1,55,238,241.91025,218.76276,5.75,17.397499,0,46.939999,8.8774996,47.599621,30,17.599621,16.3253,16.3253,0,184.95645,184.95645,0,0,41.75,66.71875,66.71875,0,33.681999,6.5,0,6.5,0,695.25989,6194.665,181.11081,1409.4097,32.132961,1581.9502,122.952,1.99519,2.5878,74.777367,878.46173,216.26389,4,72814013001,55102,5259.96
1,55,239,444.72968,386.72833,13.333333,44.667999,0,63.773335,11.513333,248.29155,44.2029,204.08865,0,0,0,119.65,33.366665,86.283333,0,0,0,0,0,3.3333333,12.333333,1.6666666,10.666667,0,903.62457,6626.2935,156.52026,1501.9639,36.41291,1122.7076,147.71878,1.89904,1.6946501,54.468479,1312.2224,82.70668,3,72814013001,55102,5259.96
1,55,246,225.16226,217.56522,6.521739,1.0753044,0,6.652174,4.5652175,111.13043,76.95652,34.173912,5.2173915,5.2173915,0,40.962105,40.962105,0,0,0,0,0,0,0,1.0434783,0,1.0434783,0,394.73306,6935.6621,172.29231,1407.3654,33.20887,1632.96,127.552,2.5446401,1.85761,72.407471,1463.5548,43.07299,7.6666665,72014030000,55042,5456.52
1,55,247,345.26218,334.75684,0,10.505333,0,12.5,0,175.62383,15.873016,159.75081,0,0,0,247.12167,247.12167,0,0,0,0,0,0,20,3.3333333,0.83333331,2.5,0,803.841,9810.751,281.85904,1891.7031,44.444431,1326.0109,83.139999,2.4379599,1.9531,130.00427,1768.8501,178.40036,6,72014030000,55042,5456.52
1,55,249,350.43985,332.32043,0,18.119429,0,21.165714,3.5714285,204.63406,23.145124,181.48894,7.1428571,7.1428571,0,497.01572,497.01572,0,0,0,0,0,0,17.142857,8.1428576,0.5714286,7.5714288,0,1109.2554,11573.934,314.23862,2397.9248,81.601639,1633.1321,116.471,3.80632,2.7335899,107.82925,2212.7278,162.18471,7,72014030000,55042,5456.52
1,55,254,571.54779,555.37091,0,16.176857,0,24.214285,10.714286,133.76503,57.265308,76.499718,68.877548,0,68.877548,458.18909,458.18909,0,0,0,0,0,0,8.1428576,90.428574,6.4285712,16.285715,67.714287,1365.8795,11248.604,270.89139,1872.9351,57.173962,1392.447,141.19,4.2551999,2.57902,101.42613,2325.4514,95.328987,4.6666665,72014030000,55042,5456.52
1,55,256,357.23624,323.29874,0,33.9375,0,31.125,30.375,179.19469,78.800301,100.39439,150.53572,30,120.53571,312.74588,158.75325,153.99263,0,67.849136,151.54688,151.54688,0,39.375,133.875,5.625,9.75,118.5,1453.8585,6142.8838,200.86479,2029.2692,62.46339,1941.8145,105.3011,2.42102,3.39941,64.199852,973.34863,160.3521,2.6666667,72014030000,55042,5456.52
1,55,260,359.90439,305.70749,0,54.196877,24.264706,0,0,58.836914,0,58.836914,0,0,0,228.1125,0,127.65,100.4625,0,0,0,0,6.375,121.125,106.125,15,0,798.61847,5320.3823,183.05022,1072.907,34.8438,420.0611,119.403,4.8951602,3.35321,83.90036,912.7157,104.83131,2.6666667,78118018001,55012,5487.04
1,55,261,350.323,157.963,0,192.36,0,10,0,156,0,156,0,0,0,153.06,30.059999,123,0,110,0,0,0,82,2,2,0,0,863.383,2942.8408,74.152023,765.25684,13.83227,516.1355,10.2296,1.59752,1.56109,15.3151,279.28754,169.73323,1,78118018001,55012,5487.04
1,55,262,457.383,418.383,0,39,143.85883,0,3,9,0,9,0,0,0,695.27759,230.92978,464.34781,0,0,0,0,0,33,7.8000002,0,7.8000002,0,1349.3195,4766.1982,284.86041,876.60626,37.390808,197.08855,68.727997,3.0045199,2.5438001,114.97942,644.68762,116.73577,1.6666666,78118018001,55012,5487.04
1,55,264,359.38101,332.81851,0,26.5625,0,18.5,0,4.1740751,0,4.1740751,164,20,144,381.32397,381.32397,0,0,0,19.0625,19.0625,0,88,47.5,0,47.5,0,1081.9415,5469.6694,183.88246,802.8067,25.855709,140.63181,55.330441,1.22346,1.09489,58.060791,759.22308,188.50201,2,78118018001,55012,5487.04
1,55,266,350.1174,292.49341,0,57.624001,0,6,7.1999998,140.41737,3.812928,136.60445,30,0,30,380.65109,168.3456,212.3055,0,0,93,93,0,8.2167873,135.3,122.1,13.2,0,1150.9027,7221.8857,214.30876,1347.965,83.052307,27769.969,123.9684,3.2902701,8.4798203,73.858582,1129.6521,204.99783,3.3333333,82522021002,55032,5474.52
1,55,269,412.88779,399.98981,0,12.898,0,18,0,73.37352,0,73.37352,31,0,31,128.86671,75.400002,53.466721,0,41.599998,0,0,0,6.5999999,5,1,4,0,717.32806,9593.7891,276.72339,3631.467,46.11528,1014.8529,41.456242,3.05495,3.0478401,91.63533,1850.7434,119.78541,5,82522021002,55032,5474.52
1,55,270,383.35394,361.15579,0,22.198174,36.12603,5.2173915,0,134.65674,0,134.65674,1.4347826,1.4347826,0,125.7204,91.546486,34.173912,0,0,104.42934,104.42934,0,25.826086,48.260868,43.173912,2.4782608,2.6086957,865.02557,13845.014,359.85559,2826.2473,70.996681,970.54242,509.4256,7.2556601,4.8741899,131.44576,2623.8303,211.18994,7.6666665,82522021002,55032,5474.52
1,55,272,235.19452,180.44739,7.0434785,47.703651,9.8249578,34.173912,0.39130434,84.28746,0,84.28746,5.478261,5.478261,0,266.63065,123.87037,142.76027,0,0,9.945652,9.945652,0,12.391304,172.95653,160.43478,12.521739,0,831.27454,13525.445,370.7117,2691.7769,72.83429,2974.0972,193.3692,7.14922,6.5451899,123.68444,2083.3225,411.36261,7.6666665,82522021002,55032,5474.52
1,55,273,243.03467,205.633,0,37.401669,6,26.719999,33.333332,318.61652,6.0847702,312.53174,0,0,0,420.90225,182.46834,225.8625,12.571428,65,0,0,0,14.833333,35.166668,30.666666,2.8333333,1.6666666,1163.6068,12337.671,406.93884,1880.2233,55.67231,1992.6362,618.42273,6.14083,5.2307501,167.00478,1584.8302,485.27676,6,82522021002,55032,5474.52
1,55,277,220.32359,191.7471,0,28.5765,0,1.2,14.673914,68.351646,0,68.351646,12.6,12.6,0,134.33243,120.402,13.930435,0,0,34.3125,34.3125,0,8.25,6.4499998,3,3.45,0,500.49411,7485.6367,264.73969,1920.429,47.867722,1580.9269,41.817001,3.52755,3.4523101,101.18687,1297.4094,142.62265,6.6666665,82822033001,55022,5449.6001
1,55,280,375.0195,318.46951,0,56.549999,0,92,0,97.16671,32.872414,64.294296,0,0,0,279.5918,220.30679,59.285,0,0,41.6875,26.6875,15,2,26.5,12,11,3.5,913.96552,4808.1626,142.69089,1201.2859,26.46117,787.63214,255.0041,1.37034,1.36762,51.06361,886.70856,75.711113,2,82822033001,55022,5449.6001
1,55,281,370.37561,339.65936,0,30.716249,35.112358,13.375,0.625,108.65629,0,108.65629,259.875,22.375,237.5,242.349,93.973999,138.22501,10.15,0,8.578125,8.578125,0,32.5,5.5,0.625,4.5,0.375,1076.9464,16265.054,453.32031,3379.8083,86.005821,1231.1305,458.13309,8.5680704,4.9373899,152.43448,2966.8252,286.15042,8,82822033001,55022,5449.6001
1,55,284,233.7475,182.125,0,51.622501,0,25,0,0,0,0,71.5,0,71.5,111.03506,30.684,80.351067,0,30,61,61,0,0,0.5,0.5,0,0,532.78259,2632.9692,62.558281,498.64755,11.40101,470.08603,14.3507,1.45084,1.1900001,21.87079,339.8129,113.54622,2,82822033001,55022,5449.6001
1,55,285,330.5,330.5,0,0,112.75,17.625,8.75,0,0,0,0,0,0,218.72275,218.72275,0,0,0,111.51563,111.51563,0,17.5,2.75,0.25,2.125,0.375,820.1134,11989.593,321.74042,3080.7327,50.64505,1530.0457,514.73499,2.5427101,4.9677801,108.23378,2176.8589,220.9503,8,85124004000,55072,5459.8398
1,55,291,322.53528,295.16214,3.5714285,23.801714,0,48.085712,3.5714285,35.06715,12.607243,22.459908,77.714287,0,77.714287,215.78,140.63,75.150002,0,19.285715,43.57143,43.57143,0,163.57143,12,4.5714288,7.4285712,0,941.18243,13212.061,363.37988,2155.8567,57.694771,2197.2534,127.90578,8.5255899,6.1208901,140.54984,2378.3401,247.63084,7,85124004000,55072,5459.8398
1,55,294,380.1857,353.5943,12.857142,13.734285,1.1428572,21.371429,11.658385,0,0,0,19.571428,0,19.571428,193.70485,160.53714,33.167702,0,0,0,0,0,34.57143,12.857142,1.1428572,9.5714283,2.1428571,675.06323,12637.456,348.46011,1622.9834,49.35537,657.22418,0.72000003,3.0850501,2.00213,140.79927,2245.4995,250.50229,7,85124004000,55072,5459.8398
1,55,295,339.42358,324.67001,0,14.753572,23.096134,10.857142,0,114.34286,0,114.34286,50.714287,50.714287,0,226.53215,112.08,114.45214,0,0,51.19643,51.19643,0,0,21.571428,2.7142856,9.5714283,9.2857141,837.73401,11522.237,416.73938,2633.7263,63.644119,931.88171,480.54593,4.86799,4.4463501,157.85614,2193.1855,119.41568,7,85124004000,55072,5459.8398
1,55,301,250.685,225.825,0,24.860001,21.486177,27.5,20.52,24.362793,8.3951073,15.967685,0,0,0,68.733398,0,68.733398,0,0,133.4375,133.4375,0,5,3,2.5,0.5,0,554.72485,5758.2349,142.80779,1079.257,29.537161,550.9444,88.130913,2.9928501,2.1809399,61.376011,1057.9098,105.73278,4,84024072000,55092,5472.3398
1,55,302,294.56476,272.40625,0,22.158501,42.207794,23.555,0,129.55547,61.853447,67.702019,0,0,0,122.92392,52.711151,70.212769,0,0,44.796875,44.796875,0,2.25,12.125,8.75,3.375,0,671.97882,14487.675,352.64737,2580.8491,63.399681,2514.4788,560.828,5.8465099,5.14223,143.32956,2435.8877,367.70251,8,84024072000,55092,5472.3398
1,55,304,422,394.5,0,27.5,0,115,0,56.319355,0,56.319355,0,0,0,0,0,0,0,0,77.5,77.5,0,0,15.5,1.5,14,0,686.31934,3783.0461,65.553436,742.2821,11.4756,104.35583,26.14588,1.39328,1.35636,26.66316,838.68121,18.227909,2,84024072000,55092,5472.3398
1,55,305,362.14319,266.70001,0,95.443199,0,37.860001,8.6999998,188.01819,99.75,88.268181,10.2,10.2,0,223.7796,199.7796,24,0,38.700001,24.75,24.75,0,14.7,15.3,0.75,12.6,1.95,924.151,14089.846,432.98016,4128.8945,106.95032,3687.2805,173.8967,3.96646,4.7235098,147.71094,2539.6443,243.10846,6.6666665,84024072000,55092,5472.3398
1,55,307,310.64185,277.00684,0,33.634998,0,21.666666,0,8,0,8,124.16666,0,124.16666,195.21326,166.02165,29.191601,0,41.5,156.29167,129.625,26.666666,15.833333,53.666668,42.666668,8.5,2.5,926.9801,10978.97,334.40555,2539.2617,51.550129,1800.4025,174.43269,4.1305799,5.0729399,144.8587,1800.9517,270.59625,6,84024072000,55092,5472.3398
1,55,311,490.12991,490.12991,0,0,0,13.928572,0,68.571426,3.2142856,65.35714,5.5714288,0,5.5714288,224.52107,18.385714,206.13536,0,0,0,0,0,0,4.7142859,2.1428571,2.5714285,0,807.43671,10077.074,269.86353,2199.2554,59.644379,10976.394,44.077801,3.11974,4.8259501,105.01225,1889.7318,159.11877,4.6666665,94730034000,55042,5456.48
1,55,312,331.3125,305.5,18.75,7.0625,0,11,0,104.56971,0,104.56971,0,0,0,102.02,28.9575,73.0625,0,25,45.75,45.75,0,9,9.5,5.5,4,0,638.15222,5079.1567,130.54509,1341.7351,26.848551,925.86755,91.062622,1.61457,1.93481,44.456871,875.39441,116.77776,4,94730034000,55042,5456.48
1,55,313,260.66476,260.66476,0,0,0,24,12.5,319.48764,134.83333,184.65433,253.75,7.5,246.25,37.537498,37.537498,0,0,0,53.375,53.375,0,0,7,0.5,6.5,0,968.31488,4937.8374,118.56896,1827.15,41.489491,2110.4031,411.86893,2.1918299,2.1600699,44.533669,1049.8816,29.04694,4,94730034000,55042,5456.48
1,55,315,359.71075,315.64825,3.75,40.3125,68.19709,39.27,0,110.72263,6.2195125,104.50312,11.25,11.25,0,294.1412,214.16721,79.973999,0,51.75,38.125,38.125,0,0.5,3.5,0,3.5,0,977.16669,7760.1064,307.18036,1911.4172,48.754719,2279.3086,165.61099,4.2462802,3.77314,131.76698,1228.4326,180.17245,4,94730034000,55042,5456.48
1,55,319,452.73074,372.78149,2.8125,77.136749,0,25.6875,0,91.803574,10.803572,81,0,0,0,260.28375,174.03375,0,86.25,0,0,0,0,3.75,4.3125,1.125,3.1875,0,838.56805,10342.987,350.53287,2424.7576,79.731827,7753.999,198.24319,6.4233899,8.2284298,129.15373,1844.7747,173.69901,5.3333335,94730034000,55042,5456.48
1,55,324,390.21039,353.5704,0,36.639999,35.200001,11.2,0,101.2,0,101.2,10.2,10.2,0,87.030579,87.030579,0,0,67.800003,106.75,106.75,0,22.200001,4.1999998,0.60000002,3.5999999,0,835.99097,10418.063,279.88293,2342.0076,56.820671,1749.969,120.62666,3.8055401,4.43155,106.3624,1796.2296,234.56618,5,104435018001,55082,5484.79
1,55,325,524.35779,496.91541,0,27.4424,0,82.480003,5,251.95122,68.400002,183.55122,22,22,0,33.432468,27.62812,5.804348,0,0,0,0,0,5.4000001,9.8000002,0.60000002,9.1999998,0,934.42151,10895.922,233.84966,1556.7521,44.56023,482.91379,202.70261,3.5804801,2.32552,91.769608,2288.3818,88.569473,5,104435018001,55082,5484.79
1,55,327,528.57001,525,0,3.5699999,0,18.4,0,154,33.400002,120.6,22.799999,0,22.799999,283.14401,256.42401,26.719999,0,9.0931044,90.5,30.5,60,0,20.200001,1.6,9.3999996,9.1999998,1126.7072,9342.9141,288.64023,4700.3633,72.98037,2106.7603,175.22701,3.0242701,5.1149902,109.05028,1883.1946,72.206398,5,104435018001,55082,5484.79
1,55,332,603.84619,567.44275,9.3103447,27.093103,119.24511,56.586208,13.965517,232.03448,29.689655,202.34483,0,0,0,213.39494,35.014137,178.38081,0,33.206898,67.047417,67.047417,0,11.482759,110.48276,9.6206894,100.86207,0,1461.2922,34600.594,827.60693,5487.6548,141.52924,2721.5027,1044.998,12.86483,10.64756,267.41006,5601.4102,985.16986,9.666667,104435018001,55082,5484.79
1,55,334,187.677,166.15526,0,21.52174,0,12.391304,0,74.869568,0,74.869568,0,0,0,136.75696,5.4091306,0,131.34782,0,210.84782,210.84782,0,5.6086955,6.9130435,0.65217394,6.2608695,0,635.06439,7455.0479,321.6875,3286.3752,40.60186,1035.4263,93.543198,5.24227,6.2783399,119.67442,1141.5657,177.90875,7.6666665,104435018001,55082,5484.79
1,55,338,526.6026,504.6026,0,22,0,32.200001,4.8000002,177.31831,130.9183,46.400002,0,0,0,121.45,21.450001,100,0,0,0,0,0,4.8000002,26.6,0.80000001,25.799999,0,893.77094,12251.988,307.27124,2078.0112,48.892288,1214.6183,135.8842,7.28057,3.5767801,116.29782,2326.3718,190.30367,5,104435018001,55082,5484.79
1,55,342,218.21899,148.21899,0,70,0,0,0,375,0,375,152.5,0,152.5,206.42329,70.785004,135.63831,0,69.5,0,0,0,28.5,127.5,125,2.5,0,1177.6423,4506.5361,123.74412,1669.4496,34.991982,909.97821,256.62143,3.2971699,2.37902,44.87603,505.82623,227.65427,2,106838027002,55012,5482.8799
